,Dátum,Accorde_Abacus_Alap,Accorde_Prizma_Alap,BUX,Citadella_Származtatott,Erste_Stock_Hungary_Indexkövető_Részvény_A,Generali_Arany_Oroszlán_ESG,HOLD_Columbus,HOLD_Nemzetközi,HOLD_Orion,HOLD_VM_Abszolút_Származtatott_Befektetési,MBH_Fejlett_Piaci_Részvény,OTP Föld Kincsei Árupiaci Alapok Alapja HUF,OTP_Klímaváltozás_13030,OTP_Supra,Platina Delta Származtatott Befektetési Alap A,Raiffeisen Részvény Alap,Takarék Származtatott Befektetési Alap,TakarékApolloSzármaztatottRészvény,VIG_Opportunity_Fejlett_Piaci_Részvény,SPY,QQQ,VGT,USDHUF=X
696,2021-10-22,1.135528,1.20465,2173.442398,2.570339,3.169,1.417965,2.508383,4.433707,1.306069,2.120111,2.410451,2.397969,2.320767,3.287346,4.818763,3.256728,1.001677,1.902499,2.615533,136154.31954427622,114978.8985082414,130811.60598364659,313.05999755859375
697,2021-10-21,1.133021,1.202841,2168.306046,2.572,3.1583,1.403951,2.501778,4.412088,1.302298,2.119795,2.421484,2.388961,2.306941,3.291859,4.809113,3.274093,1.001688,1.888179,2.601036,135247.62702845223,115061.67510326207,130359.27885679342,310.65301513671875
698,2021-10-20,1.140203,1.2023,2139.654587,2.565933,3.1207,1.412893,2.516241,4.435968,1.312473,2.120179,2.400516,2.351959,2.313047,3.278083,4.82668,3.258785,1.001918,1.893622,2.614083,135163.70167132933,114590.3873611521,130057.55536168348,311.2699890136719
699,2021-10-19,1.134908,1.20045,2138.318961,2.562929,3.1199,1.400854,2.504623,4.375173,1.300272,2.119436,2.407909,2.369214,2.286199,3.272618,4.750043,3.276928,1.001849,1.874204,2.581015,134619.74058467522,114727.22982155532,130295.7892540656,311.2349853515625
700,2021-10-18,1.134898,1.201678,2149.405942,2.560425,3.1303,1.399689,2.504855,4.385213,1.302357,2.120332,2.394193,2.375109,2.281722,3.293,4.739787,3.27314,1.001653,1.87479,2.581309,132983.93362240866,113349.71898468956,128522.73899091966,309.82501220703125
701,2021-10-15,1.134744,1.203313,2154.434487,2.556124,3.141,1.404226,2.511002,4.363727,1.299766,2.119976,2.378571,2.371956,2.253355,3.307048,4.73036,3.280193,1.001949,1.870657,2.569781,132430.91191047058,112085.42353770137,127179.78091719374,309.45001220703125
702,2021-10-14,1.130969,1.202798,2169.086129,2.54466,3.1641,1.39519,2.511994,4.333916,1.299642,2.119932,2.352094,2.376893,2.250942,3.342927,4.710665,3.278212,1.001984,1.858036,2.550358,131802.4324619118,111699.28905230947,126650.15956860036,310.3269958496094
703,2021-10-13,1.133106,1.204523,2153.227719,2.547088,3.1357,1.37852,2.513397,4.307413,1.303576,2.120588,2.327008,2.403816,2.242456,3.349078,4.66368,3.283715,1.001942,1.838283,2.525465,130458.75228131376,110387.28050751053,124764.98272629641,312.3299865722656
704,2021-10-12,1.139141,1.20384,2149.958024,2.553437,3.1308,1.369241,2.515843,4.284904,1.305775,2.120443,2.330457,2.430577,2.197336,3.369644,4.647153,3.285931,1.0019,1.826844,2.515311,129348.08686275501,108968.62201720756,123113.47488468792,310.7850036621094
705,2021-10-11,1.140177,1.203194,2141.510675,2.555218,3.12,1.379831,2.521821,4.308684,1.308749,2.129043,2.331331,2.42945,2.186421,3.373595,4.671876,3.242162,1.001957,1.83764,2.53758,130094.91861883551,109710.6635617651,123812.52001232468,311.80999755859375
706,2021-10-08,1.134521,1.201958,2122.820747,2.553168,3.0925,1.372508,2.507301,4.305594,1.296856,2.130721,2.346629,2.44435,2.179572,3.338227,4.64981,3.225411,1.002036,1.836417,2.534675,130289.25938868523,109922.15846721828,123791.65954065323,310.0150146484375
707,2021-10-07,1.129663,1.200815,2118.315444,2.550478,3.0876,1.37556,2.49328,4.293524,1.288999,2.134381,2.343962,2.448343,2.187745,3.320848,4.632685,3.200033,1.002031,1.83817,2.53185,130727.26788020879,110642.29503048211,124567.90564320982,310.489990234375
708,2021-10-06,1.129459,1.20129,2097.20939,2.542828,3.0567,1.356766,2.485127,4.274991,1.280511,2.128986,2.32221,2.465217,2.163497,3.323445,4.63779,3.194031,1.001962,1.822592,2.505279,128713.4774485873,108880.74156102072,122393.36566424556,308.3500061035156
709,2021-10-05,1.13066,1.200454,2099.692267,2.546807,3.0569,1.361981,2.497739,4.232343,1.284776,2.129654,2.30257,2.437536,2.160941,3.309847,4.574359,3.168208,1.001983,1.813669,2.488397,127528.50275430828,107637.01070211828,120935.75384765863,306.781005859375
710,2021-10-04,1.125107,1.200074,2094.356715,2.536825,3.047,1.339948,2.48757,4.18632,1.278249,2.129263,2.266457,2.458178,2.131465,3.318487,4.527657,3.178081,1.002045,1.78687,2.45276,126480.18278450891,106426.30330506898,119465.30522339046,307.42498779296875
711,2021-10-01,1.11842,1.198321,2108.399544,2.529944,3.0613,1.36061,2.478484,4.265868,1.273087,2.130314,2.30996,2.481778,2.179747,3.313952,4.524516,3.155746,1.002416,1.820871,2.506073,129232.91287302971,109641.55107509345,123486.85993517749,310.06500244140625
712,2021-09-30,1.120971,1.197488,2079.429244,2.537518,3.0249,1.368976,2.480328,4.241367,1.271485,2.133124,2.306617,2.48286,2.178663,3.340899,4.470912,3.128956,1.002768,1.820759,2.503923,127822.23611935973,109057.16636341996,121898.43582454138,310.32501220703125
713,2021-09-29,1.115306,1.196679,2046.017177,2.54207,2.9804,1.37429,2.462944,4.242185,1.257931,2.138325,2.324969,2.494656,2.173573,3.322578,4.455401,3.11588,1.00288,1.828257,2.507224,128234.17431524489,108469.90553891286,121470.89305296075,307.5199890136719
714,2021-09-28,1.114364,1.194878,2024.047803,2.540351,2.9449,1.367906,2.462452,4.231644,1.258969,2.13875,2.303511,2.482507,2.17656,3.300746,4.438752,3.124635,1.002812,1.82311,2.500628,127294.34342615493,108033.28295250982,121059.85803844593,305.7799987792969
715,2021-09-27,1.104934,1.193227,2020.939352,2.534647,2.9428,1.392043,2.448158,4.280765,1.248391,2.144186,2.340922,2.494834,2.228658,3.254015,4.463004,3.104485,1.006401,1.853937,2.536298,129149.71127515659,110526.7160766758,124232.79495539144,303.9849853515625
716,2021-09-24,1.098621,1.191797,2024.630958,2.528179,2.9468,1.385328,2.437496,4.254682,1.2376,2.142965,2.340559,2.502238,2.240136,3.252911,4.437145,3.112702,1.007791,1.8497,2.523338,129145.30475545675,111093.57354512438,125098.80475862883,303.1050109863281
717,2021-09-23,1.100536,1.191101,2044.032398,2.525123,2.9741,1.392838,2.439404,4.254822,1.23712,2.142777,2.332139,2.508506,2.25328,3.251072,4.468666,3.083119,1.008176,1.85276,2.520811,129181.78260894492,111203.62732952833,125328.36352340132,303.69000244140625
718,2021-09-22,1.09774,1.18827,2018.678136,2.529499,2.9401,1.376436,2.447646,4.202898,1.241348,2.142382,2.312285,2.508656,2.218993,3.257667,4.433291,3.044424,1.005048,1.827954,2.485889,126277.7997122407,109018.6095466027,122417.69366353843,300.4700012207031
719,2021-09-21,1.095433,1.186134,1999.67855,2.534908,2.9063,1.358233,2.436061,4.154556,1.229264,2.142129,2.273734,2.50396,2.202707,3.25876,4.423039,3.041686,1.005241,1.80536,2.456807,125557.33721195441,108441.13597035315,121115.14315436315,301.6700134277344
720,2021-09-20,1.095324,1.185499,2006.240851,2.537057,2.916,1.3437,2.430139,4.162981,1.227063,2.142663,2.276694,2.507124,2.199685,3.253606,4.441209,3.090979,1.005135,1.800616,2.459147,125159.43933947012,107862.66476877965,120555.67609660327,300.42999267578125
721,2021-09-17,1.101711,1.187549,2060.891846,2.540553,2.9911,1.358472,2.453926,4.187106,1.242208,2.141504,2.306866,2.495881,2.221501,3.255219,4.525411,3.0831,1.006165,1.816059,2.474516,126176.02501280792,109181.64357863367,121844.16538601182,297.82000732421875
722,2021-09-16,1.10361,1.187194,2059.136758,2.534401,2.9918,1.360907,2.448223,4.196768,1.236365,2.140841,2.308907,2.49062,2.236529,3.219383,4.534221,3.085369,1.006208,1.819923,2.478009,126195.7165745562,109430.90644242708,122318.29691886902,294.9649963378906
723,2021-09-15,1.106688,1.186406,2058.770546,2.519137,2.9959,1.356626,2.456714,4.195929,1.238704,2.140599,2.294335,2.491621,2.235785,3.221587,4.537698,3.099314,1.007271,1.815647,2.475239,126895.31292333826,109787.58756801113,122596.04169888422,296.1300048828125
724,2021-09-14,1.107924,1.186166,2061.586658,2.520223,2.9939,1.368889,2.457965,4.178128,1.239406,2.140714,2.290939,2.503025,2.244248,3.256298,4.517347,3.10468,1.006611,1.820378,2.46782,125865.41544583067,108995.77388301864,121578.20824410953,296.17999267578125
725,2021-09-13,1.106107,1.186083,2082.6945,2.523645,3.0175,1.368731,2.453439,4.20609,1.235992,2.141057,2.296379,2.504938,2.246911,3.249633,4.500262,3.095425,1.006847,1.824612,2.483435,126584.67036556453,109337.91102664545,121766.46708122268,296.2650146484375
726,2021-09-10,1.102499,1.183474,2076.257601,2.520629,3.013,1.367787,2.445201,4.187626,1.23142,2.141018,2.293832,2.50952,2.262256,3.25556,4.496058,3.103212,1.008035,1.824334,2.477404,126222.33085336816,109379.47970852908,121719.99141985271,296.1730041503906
727,2021-09-09,1.100858,1.18442,2086.567591,2.514299,3.0243,1.370809,2.445318,4.216282,1.229578,2.141669,2.310713,2.517907,2.267807,3.25124,4.546425,3.096148,1.008279,1.834004,2.494737,127073.831891343,110084.62923376821,122802.87636933848,295.82000732421875
728,2021-09-08,1.09768,1.182587,2066.786952,2.52135,2.9977,1.365256,2.44352,4.213624,1.226356,2.141377,2.320059,2.511172,2.254231,3.22972,4.516974,3.095321,1.008872,1.830731,2.49276,126796.03865537513,109751.42904297542,122409.01387567632,293.9100036621094
729,2021-09-07,1.098831,1.181948,2071.144856,2.528111,3.0039,1.371685,2.45554,4.190493,1.230112,2.141974,2.31533,2.513672,2.254686,3.238007,4.519961,3.105829,1.007769,1.825419,2.478791,126442.30732466094,109693.70583943091,122630.75712192804,292.7330017089844
731,2021-09-03,1.101465,1.182706,2056.923324,2.530984,2.9858,1.368524,2.458967,4.210167,1.226654,2.143681,2.301514,2.500509,2.261968,3.224077,4.59729,3.084948,1.009361,1.829076,2.487099,127198.17663949728,109799.50097209588,123051.68703840673,293.42999267578125
732,2021-09-02,1.099491,1.182278,2040.27755,2.530621,2.9653,1.372064,2.454806,4.199072,1.225865,2.145246,2.308374,2.503455,2.263416,3.204809,4.556567,3.083021,1.009978,1.830252,2.481746,127281.0816822201,109507.58309880644,122511.3781360574,293.54998779296875
733,2021-09-01,1.096943,1.182975,2044.965565,2.525858,2.9706,1.375514,2.453083,4.209151,1.225973,2.145988,2.310836,2.510914,2.252741,3.227464,4.511076,3.064785,1.008758,1.832821,2.487212,127655.80432077125,110220.00942789763,123154.90498184972,295.32000732421875
734,2021-08-31,1.094897,1.182921,2045.966681,2.526058,2.9706,1.368266,2.452008,4.194905,1.222455,2.145999,2.31902,2.516802,2.247079,3.210423,4.489058,3.057067,1.009398,1.825455,2.484145,127318.40009739902,109805.05879679322,122814.08735233266,294.6960144042969
735,2021-08-30,1.094377,1.183763,2031.667184,2.522927,2.9523,1.369031,2.446522,4.203138,1.219458,2.146274,2.319926,2.511803,2.260439,3.203942,4.467839,3.051504,1.008877,1.829146,2.487368,127949.93241649121,110276.11093193293,123997.1726424247,295.718994140625
736,2021-08-27,1.097867,1.184643,2010.711303,2.517414,2.921,1.375615,2.447125,4.235943,1.220149,2.147443,2.309484,2.516991,2.273435,3.220015,4.483368,3.026019,1.007349,1.839117,2.504877,127719.70209978521,109334.80098282918,123099.20328861102,296.4849853515625
737,2021-08-26,1.095625,1.183549,1993.893037,2.526681,2.8927,1.363131,2.441226,4.177909,1.211558,2.146941,2.298514,2.524134,2.238687,3.23297,4.437779,3.037087,1.008551,1.817542,2.474593,126265.54178608395,108006.52399838902,121396.39336300828,295.7300109863281
738,2021-08-25,1.092786,1.183316,2011.866882,2.527189,2.9196,1.361311,2.437998,4.184907,1.206276,2.14669,2.304054,2.518162,2.23375,3.218591,4.452722,3.035038,1.011047,1.817478,2.478903,127131.30444335938,108796.0068359375,122224.21557617188,296.0
739,2021-08-24,1.092484,1.184677,2033.254434,2.521827,2.9508,1.367094,2.446281,4.207064,1.208411,2.147852,2.307004,2.520516,2.242097,3.219046,4.46692,3.035582,1.006736,1.824948,2.490382,127624.55531549733,109321.73669976089,122947.18671242055,297.7720031738281
740,2021-08-23,1.091994,1.185403,2048.67306,2.516429,2.9697,1.370308,2.438237,4.203574,1.200198,2.148195,2.316841,2.535334,2.236091,3.231448,4.488995,3.030595,1.005453,1.827241,2.490905,128050.47014849633,109526.1741636768,123377.9319440499,299.239990234375
741,2021-08-19,1.092089,1.185066,2035.999107,2.51924,2.9477,1.361458,2.438406,4.175261,1.196788,2.14914,2.299251,2.538576,2.217924,3.265856,4.425573,3.068773,1.003815,1.813578,2.471418,125879.23190556467,106761.20346616954,120098.10993503779,299.114990234375
742,2021-08-18,1.09993,1.18784,2059.424357,2.5272,2.9815,1.378057,2.460967,4.181817,1.218816,2.148904,2.293927,2.526167,2.227622,3.284094,4.428039,3.07016,1.002047,1.819803,2.480218,126056.50634765625,106562.255859375,119553.90014648438,300.0
743,2021-08-17,1.097979,1.185854,2033.331463,2.525732,2.9464,1.382243,2.4598,4.203788,1.217397,2.148707,2.324201,2.536551,2.211517,3.266936,4.458862,3.045905,1.002266,1.828537,2.488851,126716.4930965649,106977.34240486473,120402.67777767219,298.2699890136719
744,2021-08-16,1.095299,1.184729,1976.423364,2.522339,2.8586,1.383651,2.450839,4.221833,1.212608,2.148728,2.323055,2.545041,2.223115,3.245343,4.461818,3.063278,1.00229,1.834248,2.496244,127721.54612669721,108070.90522268787,121600.6178691471,298.6650085449219
745,2021-08-13,1.097003,1.186157,1984.2186,2.52027,2.8722,1.393698,2.453214,4.245792,1.216934,2.149464,2.321855,2.563127,2.245595,3.253979,4.471366,3.055334,0.998786,1.843447,2.512134,128178.81017245352,108666.02602341212,122097.34816624783,300.44000244140625
746,2021-08-12,1.096341,1.185787,1980.739806,2.519336,2.8675,1.394501,2.446129,4.240106,1.216136,2.149656,2.32829,2.534218,2.253547,3.253336,4.446355,3.058818,0.997356,1.844308,2.512023,128214.26612417214,108513.03427160345,121800.54147473536,301.07000732421875
747,2021-08-11,1.098885,1.185774,1981.926306,2.521958,2.871,1.39395,2.442935,4.258084,1.218073,2.150391,2.322339,2.535079,2.270296,3.27272,4.465664,3.0289,0.995333,1.847856,2.524258,127956.39455524832,108229.24720209837,121263.4761652574,301.364990234375
748,2021-08-10,1.08828,1.183256,1963.370797,2.52505,2.8394,1.380998,2.430346,4.209625,1.208132,2.15141,2.323364,2.505314,2.251466,3.265088,4.420495,3.032807,0.998397,1.83063,2.499984,127395.70320985,108208.59055540245,121137.88861709833,300.7900085449219
749,2021-08-09,1.085381,1.182551,1958.465589,2.518306,2.8327,1.385518,2.423902,4.213228,1.201599,2.151222,2.315835,2.462132,2.242035,3.275059,4.424256,3.024793,0.99433,1.835164,2.504335,127254.32507279236,108780.5564689748,122073.67429329176,300.8299865722656
750,2021-08-06,1.084166,1.181903,1971.551706,2.519006,2.8546,1.380394,2.426406,4.185833,1.202325,2.149809,2.318785,2.524328,2.211471,3.245038,4.362107,3.018506,0.997492,1.823706,2.489334,126306.75478832424,107683.74078565836,121363.3433701843,298.34698486328125
751,2021-08-05,1.082234,1.180992,1962.843114,2.522146,2.8395,1.380182,2.432725,4.188631,1.205487,2.149826,2.310025,2.571574,2.216406,3.220552,4.354762,3.023511,0.9921,1.822895,2.484418,126556.13146155886,108550.33540815488,121993.97266995348,299.42999267578125
752,2021-08-04,1.079752,1.179177,1959.558853,2.518987,2.835,1.377896,2.446653,4.174619,1.213367,2.151028,2.303232,2.560421,2.205164,3.245472,4.351091,3.008888,0.993121,1.816892,2.472185,125737.45059364662,107847.05189055018,121206.28519811481,299.37701416015625
753,2021-08-03,1.080268,1.179801,1942.632387,2.518354,2.8064,1.371895,2.442758,4.18387,1.210701,2.150946,2.310761,2.603719,2.199641,3.201791,4.327409,3.01404,0.99339,1.813386,2.476521,126719.02665210981,107998.2909661457,121249.5959557509,300.2300109863281
754,2021-08-02,1.083846,1.179294,1931.863733,2.520653,2.787,1.376926,2.449842,4.177643,1.216447,2.151926,2.298475,2.622037,2.189936,3.224199,4.352824,3.001452,0.988011,1.813942,2.481605,126270.01341959927,107837.47427704651,121128.27083507646,301.6000061035156
755,2021-07-30,1.08351,1.17947,1914.951631,2.514129,2.7634,1.372985,2.440106,4.178157,1.214051,2.153251,2.310846,2.611597,2.193311,3.198261,4.319732,3.003651,0.987727,1.811984,2.479345,126036.22493974864,107403.1404438056,120949.63486522902,300.4100036621094
756,2021-07-29,1.082409,1.176937,1902.118138,2.511191,2.7411,1.384566,2.441929,4.217256,1.217077,2.153903,2.32215,2.637213,2.205639,3.194506,4.333888,2.976326,0.984141,1.825146,2.506248,128164.833984375,109256.048828125,122561.2998046875,304.0
757,2021-07-28,1.081111,1.176265,1872.234856,2.507965,2.6956,1.382327,2.422439,4.210495,1.200933,2.154472,2.342665,2.594009,2.188873,3.2038,4.327453,2.98006,0.981549,1.823604,2.506256,127484.33690093085,108933.11624644697,121814.11352557689,303.6400146484375
758,2021-07-27,1.084333,1.179086,1851.57109,2.504713,2.6631,1.380412,2.421428,4.246172,1.203103,2.155791,2.332643,2.580105,2.187765,3.203767,4.323498,2.991113,0.977575,1.828493,2.521224,128485.87645247951,109323.90427011438,122592.30717004742,305.8999938964844
759,2021-07-26,1.08386,1.178573,1849.65543,2.502548,2.6626,1.389872,2.42115,4.258227,1.204667,2.155722,2.364138,2.600388,2.201105,3.211997,4.341759,2.973055,0.975945,1.837546,2.529675,129069.92201402038,110538.25954698771,123938.74024058878,305.8900146484375
760,2021-07-23,1.081767,1.177838,1871.004086,2.50896,2.6946,1.38181,2.414559,4.225281,1.197944,2.15533,2.355546,2.573523,2.181359,3.207823,4.264203,2.972732,0.980955,1.829755,2.508664,127794.57172125112,109628.35340590682,122985.68973904476,303.6109924316406
761,2021-07-22,1.081147,1.177995,1881.4968,2.512741,2.7114,1.368706,2.416231,4.190358,1.200427,2.155293,2.315142,2.578393,2.174124,3.231145,4.255939,2.977866,0.979212,1.810274,2.488666,126968.60994055122,108770.18642602488,122248.34832816012,304.75201416015625
762,2021-07-21,1.081707,1.177824,1886.427307,2.512612,2.717,1.362939,2.420863,4.201633,1.205139,2.155666,2.318993,2.571447,2.175939,3.25519,4.246864,2.957007,0.979358,1.805805,2.492895,126737.76179146115,108085.34515290521,121474.7253816789,304.8349914550781
763,2021-07-20,1.081068,1.175214,1876.24288,2.511209,2.7,1.342221,2.411634,4.158658,1.192974,2.155613,2.297874,2.509835,2.136868,3.259478,4.205106,2.947439,0.977959,1.784684,2.467127,125800.32725199033,107325.90536791552,120324.96988895349,305.0299987792969
764,2021-07-19,1.086968,1.176455,1862.395785,2.511296,2.6791,1.336354,2.419199,4.124635,1.197653,2.156077,2.274914,2.54433,2.114925,3.284536,4.214992,2.999098,0.976131,1.771386,2.446285,123600.17961182445,105731.74112731218,117996.67222927511,303.989990234375
765,2021-07-16,1.090368,1.180853,1891.478345,2.519348,2.7254,1.36486,2.450431,4.170553,1.221357,2.155635,2.304245,2.506509,2.139482,3.273664,4.258258,2.994703,0.977135,1.794765,2.476737,125158.18688726798,106354.83419024572,119162.09974613413,303.2760009765625
766,2021-07-15,1.088849,1.180569,1878.556724,2.516116,2.7078,1.369815,2.450227,4.184022,1.221684,2.155377,2.314946,2.494168,2.157306,3.259271,4.280728,2.969157,0.977775,1.800028,2.486082,125843.99899665546,106965.15876677167,119971.5802229885,302.5459899902344
767,2021-07-14,1.088286,1.179491,1859.250216,2.521057,2.679,1.380619,2.455395,4.220834,1.228696,2.1559,2.32438,2.478295,2.180154,3.255179,4.314942,2.956141,0.976945,1.813924,2.505161,126498.15738387406,107911.88449882902,121287.50873045065,303.0799865722656
768,2021-07-13,1.087631,1.179293,1875.337733,2.523677,2.7045,1.371316,2.449402,4.171658,1.224808,2.154879,2.323398,2.446331,2.182657,3.246259,4.294036,2.948183,0.976792,1.79835,2.483768,124702.27767971903,106347.86739721242,119226.71973724477,299.2229919433594
769,2021-07-12,1.084486,1.180152,1883.721248,2.523242,2.7144,1.367652,2.4431,4.166002,1.222559,2.154552,2.301905,2.463925,2.193795,3.237245,4.306314,2.948807,0.97751,1.795015,2.476945,124908.03897348046,106160.21457715519,118759.59622444957,298.69500732421875
770,2021-07-09,1.084266,1.177924,1897.769196,2.524171,2.7318,1.362849,2.450558,4.174805,1.231013,2.155225,2.294233,2.442323,2.187052,3.239559,4.319626,2.94321,0.976634,1.791805,2.47789,125520.60474869981,106646.42374146357,119781.25458833948,301.2349853515625
771,2021-07-08,1.085156,1.177325,1870.012323,2.518295,2.6907,1.348365,2.443976,4.153498,1.229929,2.155853,2.28933,2.4696,2.171715,3.26109,4.314079,2.962363,0.9742,1.77912,2.464323,124667.72534993384,106388.2413701918,119112.08381246496,302.3819885253906
772,2021-07-07,1.084085,1.179622,1874.773704,2.518274,2.7016,1.359028,2.450794,4.152738,1.233038,2.155035,2.312106,2.466937,2.178468,3.264933,4.34867,2.93639,0.97938,1.785714,2.460019,124323.49124906305,105869.43401896302,118975.05783646181,299.0899963378906
773,2021-07-06,1.083854,1.178389,1875.489105,2.518173,2.7004,1.34883,2.448313,4.125277,1.236001,2.154723,2.2827,2.446431,2.174111,3.258413,4.320537,2.933075,0.978473,1.771599,2.443215,122754.87809997052,104682.20984409377,117437.54614599794,296.3599853515625
775,2021-07-02,1.085661,1.17715,1872.880756,2.522757,2.6933,1.352307,2.454972,4.12542,1.236178,2.154757,2.264694,2.437969,2.170046,3.238177,4.298132,2.931845,0.981499,1.771682,2.442184,122910.40646397322,104173.70399229601,116793.55653030798,296.19500732421875
776,2021-07-01,1.086932,1.178173,1888.302765,2.52599,2.714,1.349033,2.454213,4.094752,1.238445,2.157604,2.247009,2.427451,2.171844,3.256696,4.275843,2.906777,0.979355,1.761151,2.426433,121957.47355609015,102974.09895851277,115382.5360401487,296.1449890136719
777,2021-06-30,1.087909,1.176533,1861.915186,2.530259,2.6778,1.346862,2.448644,4.069407,1.234824,2.157043,2.236572,2.459196,2.161406,3.265958,4.272674,2.934749,0.978127,1.755073,2.417643,120860.01949394867,102571.97434961051,114939.85345842503,295.1050109863281
778,2021-06-29,1.090643,1.177741,1882.479731,2.533397,2.7053,1.355888,2.462946,4.067839,1.247303,2.157679,2.237375,2.453899,2.168272,3.281369,4.301768,2.957655,0.978363,1.757577,2.410427,120174.46989363525,102237.25737156998,114759.84433847666,293.6780090332031
779,2021-06-28,1.090584,1.17878,1903.852819,2.532819,2.7367,1.350519,2.468624,4.057504,1.250628,2.158522,2.219423,2.466951,2.154881,3.298147,4.257177,2.961648,0.977316,1.750708,2.404133,120216.96685970388,101959.496461479,114046.84614683501,293.94000244140625
780,2021-06-25,1.09492,1.177216,1910.291131,2.534268,2.7433,1.359754,2.484879,4.067125,1.26407,2.158761,2.221241,2.450824,2.153778,3.298838,4.237401,2.934803,0.976328,1.753358,2.407274,120161.24583591521,100890.67940789461,113018.96250514686,294.39599609375
781,2021-06-24,1.09107,1.177038,1916.091831,2.536539,2.7539,1.353919,2.481696,4.041321,1.254202,2.158541,2.218761,2.45842,2.138612,3.289562,4.239217,2.909513,0.9762,1.74408,2.389585,119302.37579359114,100649.03962874506,112635.5011759894,293.3299865722656
782,2021-06-23,1.089092,1.17651,1916.747887,2.538708,2.7565,1.340749,2.47938,4.013628,1.251375,2.158473,2.199968,2.468065,2.116256,3.284004,4.225507,2.91824,0.975913,1.728625,2.369745,118550.21714986674,99987.93809226807,111821.15912887082,293.2049865722656
783,2021-06-22,1.093279,1.176434,1899.64909,2.538683,2.7336,1.369902,2.483195,4.078742,1.252834,2.160129,2.200066,2.459402,2.150874,3.293221,4.229751,2.93145,0.972698,1.76103,2.409791,119998.80161452666,101038.30050768703,113129.1577550266,296.42999267578125
784,2021-06-21,1.095957,1.178345,1906.976735,2.540233,2.7406,1.370325,2.493008,4.078076,1.258541,2.160488,2.208095,2.45452,2.132641,3.311419,4.254608,2.934731,0.972563,1.75909,2.405555,120528.38705106638,101084.48917513713,113149.95038315654,299.3299865722656
785,2021-06-18,1.096536,1.178334,1896.735273,2.538833,2.7263,1.364538,2.4903,4.033361,1.262827,2.168547,2.210231,2.457113,2.102586,3.341351,4.302086,2.943786,0.971919,1.744293,2.383727,118432.28161960747,100126.2050936073,111778.75943072233,298.3349914550781
786,2021-06-17,1.099642,1.180565,1923.586525,2.544425,2.7628,1.381391,2.497871,4.062735,1.265809,2.181712,2.230214,2.465705,2.119054,3.339974,4.356902,2.928552,0.972348,1.758662,2.398291,118037.76619877107,99225.0804522913,110790.33668159787,293.3299865722656
787,2021-06-16,1.098377,1.179522,1912.953647,2.542451,2.7502,1.370155,2.509741,3.995798,1.269339,2.179279,2.191499,2.432331,2.117578,3.349605,4.346597,2.945796,0.969943,1.734368,2.363792,116518.71949161775,96687.95905687194,107936.55297517776,289.4590148925781
788,2021-06-15,1.103661,1.180688,1943.330147,2.551615,2.7925,1.368933,2.520854,4.017345,1.273089,2.177942,2.176171,2.436419,2.119567,3.347025,4.379947,2.949637,0.971464,1.736642,2.369483,116776.63449609093,96714.15620274469,108024.46014910564,288.4800109863281
789,2021-06-14,1.101602,1.180101,1932.127334,2.553325,2.777,1.36166,2.529282,4.017204,1.27588,2.176374,2.171095,2.438902,2.116291,3.347895,4.395117,2.914971,0.968189,1.733291,2.368645,116522.81381583959,96960.19636179507,108337.33914175443,287.32501220703125
790,2021-06-11,1.095953,1.179882,1925.786633,2.555235,2.7716,1.345837,2.51952,3.952323,1.265247,2.17318,2.154682,2.424766,2.086964,3.336267,4.352829,2.910164,0.962815,1.708423,2.330843,114737.01277044602,94779.71007503569,105748.81793913431,283.55499267578125
791,2021-06-10,1.095209,1.177614,1911.434422,2.556633,2.7438,1.338102,2.5191,3.946998,1.265707,2.167963,2.126535,2.422457,2.085479,3.323401,4.351837,2.909321,0.962138,1.702052,2.325641,114775.98078627884,94720.87046077475,105313.92135172337,284.1199951171875
792,2021-06-09,1.094288,1.176538,1900.911215,2.555913,2.7199,1.34055,2.511594,3.939038,1.261529,2.168513,2.119044,2.42334,2.106272,3.328241,4.342798,2.918028,0.962019,1.701351,2.321957,115107.42622080818,94451.7472993061,105162.54746301845,286.2650146484375
793,2021-06-08,1.09019,1.176932,1914.288792,2.549347,2.7348,1.341996,2.507149,3.953001,1.257297,2.168587,2.133547,2.432488,2.127382,3.313692,4.30574,2.910693,0.962227,1.704702,2.326424,114456.2979152184,93755.09789922461,104467.12818387523,284.22100830078125
794,2021-06-07,1.083791,1.177389,1902.830083,2.544779,2.7223,1.337185,2.505878,3.939024,1.253518,2.168243,2.119635,2.427974,2.109887,3.306258,4.382134,2.923852,0.959896,1.698267,2.317538,114391.22917912155,93677.23584492132,104247.127418641,284.1199951171875
795,2021-06-04,1.088764,1.177697,1903.82341,2.548384,2.7266,1.341367,2.513059,3.968714,1.25837,2.167523,2.112991,2.426978,2.124233,3.32251,4.376896,2.917524,0.962825,1.70874,2.333892,115340.58756722324,94082.6903714668,104865.16752813943,286.20001220703125
796,2021-06-03,1.088633,1.175688,1869.956359,2.550821,2.6744,1.335737,2.506628,3.908611,1.255872,2.1662,2.109019,2.441458,2.104419,3.33689,4.388449,2.905788,0.961845,1.691334,2.305289,113290.87814122438,91699.80759492144,102015.26522617787,283.68499755859375
