"Letöltés idõpontja","2024.08.19. 21:46"
"Alap neve:","MBH Fejlett Piaci Részvény Alap"
"Befektetési sorozat megjelölése:",""
"Befektetési jegy devizaneme:","HUF"
"Kategória:","Részvény"
"Földrajzi kitettség:","Fejlett piaci"
"Devizális kitettség:","HUF/EUR/USD"
"Egyéb jellemzõ kitettség:",""
"Hozam/kockázat mutató:","4"
"Bef. politika rövid leírása:","Az Alapkezelõ az alap portfóliójában minimum 5% arány-ban tartott likvid eszközökön felüli részt a legfejlettebb or-szágok (OECD) részvényeibe fekteti. A részvény befekte-téseken belül országonként meghatározott súlyok különbö-zõek lehetnek. A legnagyobbak: USA (100%), Japán (35%), Nagy Britannia (35%), Franciaország (25%), Né-metország (25%), a többi ország maximum 10%-ban sze-repelhet a portfólióban."
"Alap típusa:","Nyilvános nyíltvégû"
"Alap fajtája:","UCITS (európai) alap"
"Alap indulási dátuma:","1998/06/03"
"Alapkezelõ:","MBH Alapkezelõ Zrt."
"Letétkezelõ:","UniCredit Bank Hungary Zrt."
"1 éves szórás:","10,25%"
"5 éves szórás:","15,7%"
"Dátum","Árfolyam","NEÉ","Kifizetett hozam","Napi befjegy. forgalom","Napi befjegy. forgalom változás(%)","3 hónapos hozam","6 hónapos hozam","1 éves hozam","3 éves hozam","5 éves hozam","10 éves hozam"
"2024/08/15","3,159788","13648259193","","7775485,31","0,06%","3,3%","6,22%","17,21%","10,82%","16,46%","11,39%"
"2024/08/14","3,093861","13355883548","","20088928,4","0,15%","1,33%","4,17%","14,76%","10,04%","16,02%","11,15%"
"2024/08/13","3,078473","13269466104","","2305761,96","0,02%","0,59%","4,38%","15,36%","9,86%","15,53%","11,13%"
"2024/08/12","3,043825","13117839373","","17570997,15","0,13%","-0,7%","2,71%","14,06%","9,34%","15,6%","11,08%"
"2024/08/09","3,041711","13091169966","","-917776,29","-0,01%","-0,69%","2,72%","12,65%","9,51%","15,36%","11,12%"
"2024/08/08","3,038957","13080234016","","-8462650,26","-0,07%","-0,79%","2,49%","11,73%","9,43%","15,11%","11,11%"
"2024/08/07","2,986445","12862529057","","7345302,28","0,06%","-2,63%","0,6%","10,27%","8,8%","15,05%","10,95%"
"2024/08/06","2,998417","12906717354","","17080325,22","0,13%","-1,89%","1,73%","10,99%","8,95%","15,27%","10,94%"
"2024/08/05","2,96573","12749121695","","7777103,01","0,06%","-2,78%","1%","9,78%","8,69%","15,08%","10,82%"
"2024/08/02","3,069025","13185119713","","7726848,48","0,06%","1,31%","5,28%","12,81%","10,12%","15,02%","11,22%"
"2024/08/01","3,143672","13497902748","","-5607555,64","-0,04%","3,43%","9,58%","14,69%","10,8%","15,26%","11,49%"
"2024/07/31","3,168264","13609144201","","11202405,34","0,08%","4,24%","10,54%","15,78%","11,09%","15,39%","11,51%"
"2024/07/30","3,114181","13365821781","","21062729,06","0,16%","2,46%","6,67%","14,78%","10,46%","14,82%","11,15%"
"2024/07/29","3,125869","13394843984","","6526491,61","0,05%","2,12%","5,99%","15,21%","10,41%","14,75%","11,17%"
"2024/07/26","3,106306","13304527783","","1481409,4","0,01%","1,48%","6,61%","16,32%","9,53%","14,63%","11,11%"
"2024/07/25","3,089846","13232554882","","32401640,01","0,24%","1,75%","6,75%","15,79%","9,47%","14,73%","11,05%"
"2024/07/24","3,121087","13333618142","","63060737,67","0,47%","2,08%","7,73%","17,86%","9,83%","14,87%","11,12%"
"2024/07/23","3,174581","13498008673","","-17196926,76","-0,13%","4,29%","9,96%","20,24%","10,46%","15,23%","11,31%"
"2024/07/22","3,161671","13460243605","","12764952,13","0,1%","3,95%","10,87%","19,75%","10,95%","15,41%","11,28%"
"2024/07/19","3,134957","13333856475","","4478208,03","0,03%","3,72%","10,57%","19,71%","11,28%","15,35%","11,22%"
"2024/07/18","3,156476","13420873905","","9679351,33","0,07%","3,75%","12,06%","22,29%","11,06%","15,45%","11,29%"
"2024/07/17","3,166616","13454277255","","106736196,92","0,78%","4,33%","13,9%","23,35%","11,18%","15,44%","11,4%"
"2024/07/16","3,244158","13674386823","","6609059,08","0,05%","5,49%","16,19%","26,27%","12,08%","15,92%","11,58%"
"2024/07/15","3,243581","13665346838","","43769892,04","0,32%","5,33%","16,48%","26,25%","11,9%","15,98%","11,65%"
"2024/07/12","3,243009","13619174804","","119919,75","0%","4,84%","16,25%","26,08%","12,1%","15,97%","11,67%"
"2024/07/11","3,252022","13656905085","","39750767,16","0,29%","5,76%","17,15%","25,19%","12,33%","16,03%","11,7%"
"2024/07/10","3,312879","13871980134","","12271931,12","0,09%","8,29%","19,54%","27,56%","13,03%","16,45%","11,92%"
"2024/07/09","3,283298","13735953599","","7137078,98","0,05%","7,82%","18,21%","24,73%","12,69%","16,29%","11,76%"
"2024/07/08","3,28619","13740909159","","5988549,44","0,04%","8,36%","18,95%","24,84%","12,8%","16,42%","11,81%"
"2024/07/05","3,262142","13634409875","","10550190,28","0,08%","7,37%","18,93%","22,34%","12,91%","16,2%","11,57%"
"2024/07/04","3,250379","13574733233","","17885672,67","0,13%","6,92%","18,37%","24,02%","12,8%","16,2%","11,53%"
"2024/07/03","3,26571","13620790882","","10888391,4","0,08%","6,56%","17,91%","25,19%","12,98%","16,33%","11,58%"
"2024/07/02","3,255074","13565576778","","-250927684,09","-1,83%","5,21%","16,61%","25,1%","12,85%","16,37%","11,6%"
"2024/07/01","3,237771","13743060056","","25472343,76","0,19%","4,66%","16,26%","24,43%","12,95%","16,32%","11,56%"
"2024/06/28","3,224088","13659616425","","14095597,59","0,1%","4,22%","16,05%","25,91%","13,25%","16,55%","11,61%"
"2024/06/27","3,262279","13807159122","","11928442,81","0,09%","5,62%","17,79%","28,25%","13,67%","16,85%","11,74%"
"2024/06/26","3,268665","13822235219","","1753865,83","0,01%","6,34%","18,14%","29,14%","13,74%","16,94%","11,77%"
"2024/06/25","3,246853","13728256442","","24639819,15","0,18%","5,16%","17,35%","26,94%","13,49%","16,79%","11,7%"
"2024/06/24","3,221465","13596464430","","27725571,7","0,2%","3,82%","16,44%","25,95%","13,24%","16,41%","11,62%"
"2024/06/21","3,243218","13660362010","","20743080,08","0,15%","5,57%","16,93%","27,93%","13,67%","16,49%","11,62%"
"2024/06/20","3,243567","13641086678","","8991501,05","0,07%","6,26%","16,74%","25,97%","13,64%","16,41%","11,62%"
"2024/06/19","3,225859","13557671821","","2239153,75","0,02%","5,54%","15,31%","24,17%","13,43%","16,37%","11,58%"
"2024/06/18","3,218353","13523891587","","915005,97","0,01%","5,69%","15,27%","23,82%","13,34%","16,3%","11,57%"
"2024/06/17","3,227432","13561125008","","22179219,63","0,16%","5,74%","16,12%","24,17%","13,11%","16,73%","11,64%"
"2024/06/14","3,240061","13591923929","","6921217,98","0,05%","6,15%","18,27%","25,36%","14,28%","16,87%","11,68%"
"2024/06/13","3,221748","13508219541","","-9917381,98","-0,07%","6,09%","17,21%","25,11%","14,35%","16,81%","11,62%"
"2024/06/12","3,197652","13417032483","","27248661,32","0,2%","4,41%","15,58%","24,72%","14,06%","16,7%","11,56%"
"2024/06/11","3,193689","13373189235","","9718006,93","0,07%","6,02%","14,97%","25,93%","14,02%","16,73%","11,49%"
"2024/06/10","3,1549","13201164978","","-804438","-0,01%","5,14%","14,49%","24,4%","14,05%","16,71%","11,3%"
"2024/06/07","3,137043","13127245156","","19169364,04","0,15%","4,16%","14,15%","24,02%","13,96%","16,58%","11,29%"
"2024/06/06","3,106226","12979307531","","8918926,61","0,07%","3,76%","13,88%","21,41%","13,7%","16,5%","11,18%"
"2024/06/05","3,111087","12990686245","","1678652,71","0,01%","3,9%","14,2%","21,94%","13,76%","16,55%","11,25%"
"2024/06/04","3,102758","12954233430","","-14693435,67","-0,11%","2,4%","14,44%","21,14%","13,66%","16,65%","11,28%"
"2024/06/03","3,074755","12851879755","","-7936649,74","-0,06%","1,37%","13,4%","20,05%","13,39%","16,7%","11,2%"
"2024/05/31","3,078654","12876123533","","13900474,02","0,11%","2,16%","13,55%","22,33%","13,73%","16,38%","11,21%"
"2024/05/30","3,066045","12809544268","","9082266,89","0,07%","1,75%","13,08%","21,84%","13,34%","15,95%","11,16%"
"2024/05/29","3,074704","12836612547","","5768917,34","0,05%","2,03%","14,82%","21,46%","13,45%","16,01%","11,19%"
"2024/05/28","3,053957","12744265698","","17371806,1","0,14%","1,57%","14,47%","20,64%","13,19%","15,61%","11,16%"
"2024/05/27","3,050452","12712287346","","-6295309,7","-0,05%","1,88%","13,52%","20,5%","13,2%","15,6%","11,14%"
"2024/05/24","3,04753","12706399642","","247393909,21","1,98%","1,84%","12,89%","22,27%","13,43%","15,63%","11,2%"
"2024/05/23","3,058146","12502406390","","-3302620,83","-0,03%","2,19%","13,28%","21,21%","13,57%","15,67%","11,23%"
"2024/05/22","3,084356","12612889843","","16379162,66","0,13%","3,31%","13,72%","22,04%","13,89%","15,55%","11,36%"
"2024/05/21","3,071074","12542266989","","-10120005,55","-0,08%","4,36%","13,92%","20,93%","13,73%","15,43%","11,31%"
"2024/05/17","3,070595","12550429180","","3349012,96","0,03%","3,41%","14,74%","23,99%","13,25%","15,37%","11,36%"
"2024/05/16","3,067036","12532537364","","7997483,1","0,06%","3,29%","14,91%","25,11%","12,81%","15,33%","11,35%"
"2024/05/15","3,058896","12491299399","","-23533958,93","-0,19%","2,83%","14,74%","24,75%","12,71%","15,56%","11,35%"
"2024/05/14","3,053286","12491881216","","266816,38","0%","2,81%","15,5%","24,06%","12,64%","15,73%","11,24%"
"2024/05/13","3,060403","12520731495","","5111617,34","0,04%","3,77%","15,37%","24,34%","12,95%","16,04%","11,25%"
"2024/05/10","3,065328","12535760829","","-3641111,74","-0,03%","3,52%","15,45%","26,02%","12,37%","15,66%","11,38%"
"2024/05/09","3,062706","12528676070","","11950756,52","0,1%","3,43%","15,5%","25,6%","11,98%","15,59%","11,37%"
"2024/05/08","3,063289","12519107929","","18895507,23","0,15%","3,31%","15,38%","25,15%","11,99%","15,39%","11,38%"
"2024/05/07","3,067076","12515665846","","1005194,26","0,01%","3,31%","15,49%","25,63%","12,03%","15,42%","11,42%"
"2024/05/06","3,056051","12469675091","","4183774,87","0,03%","3,68%","15,21%","25,18%","11,9%","14,99%","11,42%"
"2024/05/03","3,050494","12442824569","","17790369,71","0,14%","4,65%","15,06%","25,51%","11,79%","14,86%","11,27%"
"2024/05/02","3,029392","12339083179","","10555065,38","0,09%","3,92%","13,55%","24,02%","11,46%","14,8%","11,19%"
"2024/04/30","3,039335","12368992522","","-2996902,8","-0,02%","4,11%","17,59%","23,96%","11,58%","14,78%","11,23%"
"2024/04/29","3,061063","12460435939","","4914383,06","0,04%","3,79%","18,78%","24,84%","11,83%","14,92%","11,32%"
"2024/04/26","3,060903","12454870513","","-30637784,21","-0,25%","5,05%","18,71%","26,84%","11,58%","14,96%","11,45%"
"2024/04/25","3,036685","12386722403","","5214519,35","0,04%","4,91%","15,85%","23,8%","11,46%","14,82%","11,37%"
"2024/04/24","3,057547","12466568737","","1024683,38","0,01%","5,54%","16,03%","24,39%","11,72%","15,1%","11,36%"
"2024/04/23","3,04409","12410680195","","-2325389,04","-0,02%","5,44%","16,31%","23,32%","11,55%","15,1%","11,34%"
"2024/04/22","3,041558","12402680748","","4739646,56","0,04%","6,66%","16,22%","23,22%","11,55%","15,37%","11,3%"
"2024/04/19","3,022451","12320057510","","5742886,32","0,05%","6,6%","14,1%","21,24%","11,23%","15,22%","11,34%"
"2024/04/18","3,04224","12394940570","","-6637664,1","-0,05%","8,01%","13,54%","24,8%","11,19%","15,37%","11,41%"
"2024/04/17","3,03517","12372757642","","24383796,96","0,19%","9,17%","12,45%","23,88%","11,1%","15,49%","11,39%"
"2024/04/16","3,07532","12511721272","","10432534,46","0,08%","10,15%","13,35%","25,71%","11,59%","15,74%","11,53%"
"2024/04/15","3,079417","12517943193","","21270844","0,17%","10,58%","13,28%","25,87%","11,98%","15,82%","11,67%"
"2024/04/12","3,09323","12552727289","","-35106012,74","-0,28%","10,88%","13,66%","27,83%","12,63%","15,85%","11,81%"
"2024/04/11","3,074967","12513512414","","3774611,82","0,03%","10,78%","13,66%","25,37%","12,26%","15,65%","11,74%"
"2024/04/10","3,05921","12445634370","","15643766,9","0,13%","10,39%","12,64%","24,36%","12,07%","15,58%","11,6%"
"2024/04/09","3,045113","12372712555","","18487265,6","0,15%","9,63%","11,98%","23,78%","11,9%","15,44%","11,37%"
"2024/04/08","3,032691","12303828412","","-10444467,69","-0,08%","9,77%","12,58%","23,28%","11,96%","15,32%","11,42%"
"2024/04/05","3,038138","12336390479","","-1913277,54","-0,02%","10,76%","13,02%","23,55%","12,16%","15,31%","11,32%"
"2024/04/04","3,039927","12345569136","","-4295015,15","-0,03%","10,71%","12,66%","23,61%","12,18%","15,48%","11,33%"
"2024/04/03","3,064703","12450517961","","3375785,92","0,03%","10,65%","13,04%","23,83%","12,48%","15,71%","11,33%"
"2024/04/02","3,093746","12565098907","","-9898170,2","-0,08%","10,84%","13,29%","24,26%","12,84%","15,81%","11,43%"
"2024/03/28","3,093486","12573940268","","6174939,06","0,05%","11,35%","12,88%","27,21%","13,21%","16,31%","11,58%"
"2024/03/27","3,088815","12548788669","","27417379,21","0,22%","11,53%","12,71%","24,82%","13,15%","16,41%","11,6%"
"2024/03/26","3,073702","12460106538","","11859393,61","0,09%","11,1%","13,27%","24,24%","12,97%","16,32%","11,53%"
"2024/03/25","3,087591","12504496483","","-330946932,29","-2,57%","11,6%","12,87%","24,8%","13,37%","16,83%","11,54%"
"2024/03/22","3,102827","12898781084","","3709913,35","0,03%","12,15%","14,47%","26,7%","13,34%","16,87%","11,59%"
"2024/03/21","3,071967","12766819774","","5521712,98","0,04%","10,75%","13,65%","22,96%","12,98%","16,46%","11,48%"
"2024/03/20","3,052348","12679798518","","-29980103,89","-0,24%","9,85%","12,43%","21,19%","12,74%","16,68%","11,37%"
"2024/03/19","3,056576","12727383739","","-5240671,16","-0,04%","9,26%","12%","20,49%","12,79%","16,66%","11,41%"
"2024/03/18","3,04518","12685152668","","13395160,45","0,11%","9,07%","11,53%","20,04%","12,45%","16,55%","11,31%"
"2024/03/14","3,052269","12701256614","","-8623971,14","-0,07%","11,42%","10,11%","24,36%","12,52%","16,71%","11,49%"
"2024/03/13","3,036774","12645358225","","32270,49","0%","10,48%","11,28%","24,19%","12,33%","16,6%","11,38%"
"2024/03/12","3,062523","12752546478","","-11211728,46","-0,09%","10,7%","12,14%","27,57%","12,65%","16,88%","11,32%"
"2024/03/11","3,012221","12554113229","","-20903962,65","-0,17%","8,44%","10,23%","25,47%","12,28%","16,41%","11,13%"
"2024/03/08","3,000779","12527250661","","5268588,22","0,04%","8,89%","9,46%","23,22%","12,57%","16,62%","11,06%"
"2024/03/07","3,011844","12568155327","","-5373215,3","-0,04%","9,6%","9,6%","23,54%","12,76%","16,48%","11,1%"
"2024/03/06","2,993741","12497954048","","-3535178,32","-0,03%","9,76%","8,25%","23,35%","12,54%","16,41%","10,96%"
"2024/03/05","2,994273","12503710792","","6327383,44","0,05%","9,92%","7,9%","22,61%","12,54%","16,31%","10,97%"
"2024/03/04","3,030101","12646920960","","6889865,22","0,05%","11,76%","10,91%","24,08%","13,89%","16,64%","11,1%"
"2024/03/01","3,033265","12653229684","","-5435092,39","-0,04%","11,87%","10,38%","28,88%","13,32%","16,68%","11,13%"
"2024/02/29","3,013453","12575983749","","724002,28","0,01%","12,54%","12,1%","25,16%","14,14%","16,74%","11,06%"
"2024/02/28","3,006701","12547083381","","6747887,47","0,05%","12,7%","11,7%","24,87%","14,06%","16,68%","11,04%"
"2024/02/27","2,994278","12488521699","","1719912,02","0,01%","11,43%","12,01%","24,24%","13,9%","16,48%","10,98%"
"2024/02/26","2,979644","12425774769","","-2585942,71","-0,02%","10,38%","11,46%","22,69%","13,71%","16,39%","10,97%"
"2024/02/23","2,992538","12482142735","","-4945502,45","-0,04%","10,85%","11,69%","22,26%","13,82%","16,4%","11,06%"
"2024/02/22","2,985566","12457995882","","341359138,8","2,86%","10,07%","12,19%","22,32%","13,68%","16,35%","11,04%"
"2024/02/21","2,942711","11942713786","","3658033,93","0,03%","9,16%","11,02%","20,31%","12,77%","16,18%","10,88%"
"2024/02/20","2,941058","11932349263","","-1131515,22","-0,01%","9,38%","11,49%","19,2%","12,75%","16,13%","10,86%"
"2024/02/19","2,967715","12041642806","","-97925291,84","-0,81%","10,9%","12,5%","20,05%","13,09%","16,39%","11%"
"2024/02/16","2,969238","12145797996","","744091,82","0,01%","11,25%","10,81%","19,5%","12,69%","16,27%","11,02%"
"2024/02/15","2,974811","12167849108","","-7090678,53","-0,06%","11,59%","10,35%","19,32%","12,96%","16,31%","11,04%"
"2024/02/14","2,969894","12154816095","","7045610,96","0,06%","12,35%","10,16%","20,21%","12,91%","16,5%","11,02%"
"2024/02/13","2,949276","12063436588","","6456985,74","0,05%","11,18%","10,52%","18,02%","12,65%","16,21%","10,99%"
"2024/02/12","2,963624","12115635877","","8085663,72","0,07%","11,62%","11,06%","17,91%","12,83%","16,54%","11,12%"
"2024/02/09","2,96111","12097279551","","2729634,25","0,02%","11,67%","9,66%","18,55%","13,04%","16,75%","11,28%"
"2024/02/08","2,965008","12110471161","","23545456,62","0,19%","11,68%","9,01%","18,14%","12,8%","16,78%","11,29%"
"2024/02/07","2,968772","12102269740","","1825780,18","0,02%","11,79%","9,62%","15,81%","13,22%","16,85%","11,3%"
"2024/02/06","2,947473","12013631178","","-2563730,8","-0,02%","11,11%","9,1%","15,75%","12,95%","16,46%","11,36%"
"2024/02/05","2,936491","11971423726","","1758989,84","0,01%","10,76%","8,7%","17,09%","12,81%","16,42%","11,42%"
"2024/02/02","2,914999","11882059484","","-4464045,81","-0,04%","9,26%","7,15%","17,25%","13,34%","16,7%","11,18%"
"2024/02/01","2,868778","11698047649","","13620581,33","0,12%","10,11%","4,67%","16,65%","13,2%","16,33%","11%"
"2024/01/31","2,86611","11673560402","","-55096029,24","-0,46%","10,01%","4,74%","15,78%","13,81%","16,42%","10,99%"
"2024/01/30","2,919353","11946536713","","17411953,59","0,14%","12,95%","7,6%","19,46%","14,51%","17,15%","11,14%"
"2024/01/29","2,949238","12051241507","","-2571792,97","-0,02%","14,44%","8,7%","18,93%","14,9%","17,67%","11,36%"
"2024/01/26","2,913647","11908349533","","5785449,88","0,05%","13%","9,1%","19,16%","12,87%","17,02%","11,07%"
"2024/01/25","2,894482","11824272979","","-3007551,22","-0,03%","10,43%","8,47%","20,51%","12,85%","16,87%","11%"
"2024/01/24","2,897144","11838157855","","6443675,44","0,05%","9,95%","9,4%","19,34%","13,06%","16,82%","11,01%"
"2024/01/23","2,886903","11789890720","","-3551330,26","-0,03%","10,31%","9,34%","16,69%","12,92%","16,92%","10,74%"
"2024/01/22","2,851715","11649693667","","10873218,99","0,09%","8,96%","8,01%","17,21%","12,46%","16,63%","10,52%"
"2024/01/19","2,835298","11571817078","","-5355115,67","-0,05%","7,04%","8,27%","17,79%","12,71%","16,18%","10,45%"
"2024/01/18","2,816652","11501036298","","2597141,73","0,02%","5,12%","9,13%","15,96%","12,46%","16,03%","10,38%"
"2024/01/17","2,780116","11349287975","","7583606,92","0,07%","3,01%","8,29%","12,31%","11,91%","15,91%","10,24%"
"2024/01/16","2,792039","11390345195","","-731009,31","-0,01%","2,91%","8,67%","12,68%","12,07%","16,02%","10,25%"
"2024/01/15","2,784779","11361456556","","-44837514,82","-0,39%","2,45%","8,39%","13,17%","11,97%","15,87%","10,2%"
"2024/01/12","2,789593","11426011937","","-14016459,61","-0,12%","2,5%","8,45%","14,04%","12,19%","16,26%","10,34%"
"2024/01/11","2,775859","11383705718","","-11757380,41","-0,1%","2,61%","6,86%","12,77%","11,63%","16,14%","10,29%"
"2024/01/10","2,771317","11376817269","","-7004405,26","-0,06%","2,04%","6,71%","13,86%","11,66%","16,11%","10,27%"
"2024/01/09","2,777608","11409663403","","-11838656,35","-0,1%","2,14%","5,52%","15,31%","11,74%","16,29%","10,31%"
"2024/01/08","2,762653","11360007218","","-21823963,08","-0,19%","2,55%","4,95%","14,65%","11,54%","16,1%","10,22%"
"2024/01/05","2,743022","11300953587","","-5582374,58","-0,05%","2,05%","2,87%","14,71%","12,21%","16,18%","10,22%"
"2024/01/04","2,745927","11318510159","","584862,49","0,01%","1,76%","4,77%","14,4%","12,18%","16,21%","10,23%"
"2024/01/03","2,769712","11415960260","","7637966,46","0,07%","2,16%","6,18%","13,93%","11,89%","17,14%","10,33%"
"2024/01/02","2,791301","11497246438","","-139125,4","-0%","2,22%","7,28%","15,06%","12,18%","16,61%","10,42%"
"2023/12/29","2,784899","11471015687","","29326883,01","0,26%","2,6%","8,12%","15,06%","12,03%","16,98%","10,42%"
"2023/12/28","2,778234","11414305816","","-16099364,45","-0,14%","1,38%","8,5%","16,04%","11,98%","16,93%","10,39%"
"2023/12/27","2,769459","11394302460","","8597359,23","0,08%","1,06%","8,87%","14,94%","12,45%","16,96%","10,36%"
"2023/12/22","2,766722","11374452840","","777668,06","0,01%","2,07%","8,33%","13,71%","12,38%","17,23%","10,41%"
"2023/12/21","2,773704","11402377369","","717683,45","0,01%","2,62%","9,41%","11,75%","12,84%","17,29%","10,44%"
"2023/12/20","2,778566","11421645549","","-3742066,64","-0,03%","2,35%","7,91%","13,57%","12,95%","17,05%","10,46%"
"2023/12/19","2,79762","11503737144","","1452406,96","0,01%","2,51%","7,68%","13,78%","13,2%","16,69%","10,58%"
"2023/12/18","2,792064","11479441501","","-1612249,54","-0,01%","2,26%","7,42%","11,66%","13,13%","16,37%","10,6%"
"2023/12/15","2,779341","11428736380","","-5210227,34","-0,05%","1,5%","6,77%","10,07%","13,07%","15,7%","10,71%"
"2023/12/14","2,739509","11270081518","","-14288693,65","-0,13%","-1,17%","5,99%","6,31%","13,08%","15,36%","10,55%"
"2023/12/13","2,748777","11322546229","","-3881683,88","-0,03%","0,73%","6,74%","4,52%","13,06%","15,07%","10,58%"
"2023/12/12","2,766533","11399592107","","-12481478,74","-0,11%","1,3%","7,9%","4,13%","13,3%","15,3%","10,63%"
"2023/12/11","2,777852","11458764972","","-20287781,04","-0,18%","1,65%","9,53%","4,61%","13,45%","15,44%","10,62%"
"2023/12/08","2,755673","11387401394","","-6630692,98","-0,06%","0,52%","8,91%","3,73%","12,2%","15,45%","10,42%"
"2023/12/07","2,748133","11362856036","","-16630698,51","-0,15%","0%","8,64%","5,43%","12,11%","15,39%","10,39%"
"2023/12/06","2,727577","11294368318","","-6830833,8","-0,06%","-1,37%","6,61%","4,12%","11,94%","14,83%","10,31%"
"2023/12/05","2,724141","11286962736","","-3838197,79","-0,03%","-1,83%","6,77%","1,89%","11,9%","14,6%","10,4%"
"2023/11/30","2,71136","11237827271","","-3800377,83","-0,03%","1,33%","7,74%","0,69%","12,16%","14,07%","10,15%"
"2023/11/29","2,677771","11102363578","","3891074,44","0,04%","-0,39%","5,78%","2,77%","11,27%","14,05%","10,01%"
"2023/11/28","2,667873","11057448577","","1827731,54","0,02%","-0,89%","5,39%","1,78%","11,13%","13,93%","9,98%"
"2023/11/27","2,687047","11135077579","","-7081154,96","-0,06%","0,51%","6,15%","1,34%","11,39%","14,43%","10,1%"
"2023/11/24","2,699531","11193925119","","13252283,55","0,12%","1,2%","8,31%","0,68%","11,62%","15,08%","10,17%"
"2023/11/23","2,699622","11181049731","","-8482212,08","-0,08%","0,75%","7%","1,21%","12,09%","15,08%","10,17%"
"2023/11/22","2,712305","11242101093","","3719624,44","0,03%","1,92%","7,32%","2,65%","12,47%","15,16%","10,22%"
"2023/11/21","2,695724","11169678427","","-4098872,34","-0,04%","1,71%","6,15%","1,86%","12,25%","14,94%","10,19%"
"2023/11/20","2,688909","11145529121","","1270353,4","0,01%","1,93%","5,88%","2,24%","12,15%","14,97%","10,21%"
"2023/11/17","2,67607","11091047172","","-4314971,32","-0,04%","0,67%","8,06%","1,08%","11,53%","14,18%","10,08%"
"2023/11/16","2,669006","11066073807","","2027937,99","0,02%","-0,39%","8,87%","1,34%","11,56%","14,12%","10,05%"
"2023/11/15","2,665893","11051141299","","-5155205,72","-0,05%","-1,11%","8,72%","-0,11%","11,97%","13,94%","10,04%"
"2023/11/14","2,643485","10963363483","","-19357326,38","-0,18%","-1,95%","7,41%","0,11%","11,65%","13,89%","9,98%"
"2023/11/13","2,652681","11020926852","","2414701,43","0,02%","-0,59%","7,78%","1,02%","11,78%","13,74%","10,06%"
"2023/11/10","2,655205","11028996157","","-2429158,13","-0,02%","-0,93%","9,16%","2,05%","12,4%","13,45%","10,07%"
"2023/11/09","2,651611","11016493533","","-9387238,76","-0,09%","-1,8%","8,74%","5,35%","11,97%","13,42%","10,06%"
"2023/11/08","2,654928","11039673461","","-4788287,11","-0,04%","-2,39%","8,47%","3,94%","12,37%","13,29%","10,07%"
"2023/11/07","2,655758","11047914536","","-4140237,22","-0,04%","-1,94%","8,78%","4,41%","12,39%","13,29%","10,16%"
"2023/11/06","2,652666","11039187278","","-19853493,4","-0,18%","-1,81%","8,65%","4,24%","12,34%","13,69%","10,04%"
"2023/11/03","2,651225","11053033201","","-16611285,93","-0,15%","-3,36%","9,08%","2,8%","13,1%","13,46%","10,1%"
"2023/11/02","2,667844","11139033702","","1782926,86","0,02%","-1,93%","9,22%","2,55%","13,44%","13,61%","10,17%"
"2023/10/31","2,605279","10876065303","","5232189,7","0,05%","-4,79%","6,25%","-3,16%","12,92%","13,07%","9,91%"
"2023/10/30","2,584752","10785181791","","-1532349,92","-0,01%","-4,73%","5,42%","-3,92%","12,62%","13,26%","9,81%"
"2023/10/27","2,576994","10754338374","","1556362,77","0,01%","-4,01%","5,59%","-1,45%","11,55%","13,23%","9,82%"
"2023/10/26","2,578428","10758765529","","-7987792,17","-0,07%","-3,45%","6,85%","-1,25%","11,6%","13,25%","9,82%"
"2023/10/25","2,621111","10944984915","","-5436276,97","-0,05%","-1,77%","6,86%","-3,07%","11,79%","13,27%","10%"
"2023/10/24","2,635084","11008797291","","7299721,14","0,07%","-0,49%","7,2%","-1,8%","11,99%","13,85%","10,07%"
"2023/10/20","2,617148","10926614621","","-4127804,65","-0,04%","-1,04%","6,17%","0,95%","11,86%","13,1%","10,07%"
"2023/10/19","2,648907","11063386605","","668764,9","0,01%","1,15%","6,25%","0,34%","12,1%","13,38%","10,21%"
"2023/10/18","2,679428","11190183701","","1288567,65","0,01%","3,81%","9,92%","2,08%","11,83%","13,58%","10,33%"
"2023/10/17","2,699009","11270662494","","-1213171,5","-0,01%","5,13%","10,16%","3,87%","12,1%","13,59%","10,53%"
"2023/10/16","2,713184","11331074741","","-6944554,47","-0,06%","5,6%","10,9%","4,63%","12,29%","13,84%","10,63%"
"2023/10/13","2,718302","11359406707","","-16688294,64","-0,15%","5,82%","11,37%","0,53%","12,32%","13,97%","10,77%"
"2023/10/12","2,721579","11389809248","","-3494477,55","-0,03%","5,81%","12,47%","1,48%","12,79%","13,99%","10,79%"
"2023/10/11","2,705301","11325159388","","11639675,48","0,1%","4,14%","10,29%","1,47%","13,4%","14,16%","10,72%"
"2023/10/10","2,715805","11357447250","","9019243,67","0,08%","4,57%","10,4%","1,74%","13,55%","13,68%","10,82%"
"2023/10/09","2,719409","11363487900","","-9231751,55","-0,08%","3,31%","10,54%","1,89%","13,6%","13,04%","11,01%"
"2023/10/06","2,693844","11265805400","","-2551103,18","-0,02%","1,06%","9,5%","-1,36%","13,72%","12,83%","10,71%"
"2023/10/05","2,688046","11244103454","","1713218,8","0,02%","0,81%","9,32%","-1,12%","13,21%","12,78%","10,69%"
"2023/10/04","2,698383","11285623345","","-2683462,92","-0,02%","2,96%","9,72%","0,84%","13,96%","12,71%","10,73%"
