"Letöltés idõpontja","2024.08.20. 23:04"
"Alap neve:","OTP Föld Kincsei Árupiaci Alapok Alapja"
"Befektetési sorozat megjelölése:","A sorozat"
"Befektetési jegy devizaneme:","HUF"
"Kategória:","Árupiaci"
"Földrajzi kitettség:","Globális"
"Devizális kitettség:",""
"Egyéb jellemzõ kitettség:",""
"Hozam/kockázat mutató:","5"
"Bef. politika rövid leírása:",""
"Alap típusa:","Nyilvános nyíltvégû"
"Alap fajtája:","Alapok alapja"
"Alap indulási dátuma:","2009/02/04"
"Alapkezelõ:","OTP Alapkezelõ Zrt."
"Letétkezelõ:","OTP Bank Rt."
"1 éves szórás:","11,3%"
"5 éves szórás:","21,07%"
"Dátum","Árfolyam","NEÉ","Kifizetett hozam","Napi befjegy. forgalom","Napi befjegy. forgalom változás(%)","3 hónapos hozam","6 hónapos hozam","1 éves hozam","3 éves hozam","5 éves hozam","10 éves hozam"
"2024/08/15","3,68386","39270098941","","17582352,89","0,04%","0,92%","-4,96%","3,17%","12,85%","18,17%","10,9%"
"2024/08/14","3,709367","39524300516","","-4145112,38","-0,01%","0,25%","-3,3%","3,76%","13,11%","18,12%","10,97%"
"2024/08/13","3,704679","39478488492","","-15046889,21","-0,04%","-1,6%","-3,58%","3,53%","13,06%","18,64%","10,97%"
"2024/08/12","3,725115","39711392283","","2434561,7","0,01%","-2,37%","-3,43%","4,1%","13,7%","18,16%","11,02%"
"2024/08/09","3,708755","39534563495","","30826797,82","0,08%","-3,36%","-3,32%","3,34%","14,63%","17,81%","10,96%"
"2024/08/08","3,693529","39341557234","","4717433,16","0,01%","-4,73%","-4,12%","3,47%","13,53%","17,45%","10,92%"
"2024/08/07","3,673517","39123707905","","34779,59","0%","-4,79%","-4,27%","3,19%","13,32%","17,16%","10,9%"
"2024/08/06","3,63726","38737528998","","-2683977,68","-0,01%","-5,45%","-5,19%","2,04%","12,95%","15,48%","10,83%"
"2024/08/05","3,592493","38263402653","","7615076,56","0,02%","-7,26%","-5,94%","0,78%","11,79%","15,41%","10,81%"
"2024/08/02","3,587174","38199146538","","-4966099,03","-0,01%","-7,66%","-6,16%","1,69%","11,01%","15,5%","10,8%"
"2024/08/01","3,649323","38866011780","","265591,67","0%","-6,14%","-5,47%","3,08%","11,8%","15,5%","10,99%"
"2024/07/31","3,67662","39156462651","","-20585352,55","-0,05%","-5,44%","-4,09%","4,16%","12,08%","16,83%","11,11%"
"2024/07/30","3,601848","38380298208","","-47490146,56","-0,12%","-7,37%","-5,51%","2,45%","11,31%","16,59%","11%"
"2024/07/29","3,602568","38435469969","","-3530995,18","-0,01%","-5,16%","-6%","2,47%","10,96%","16,81%","11,02%"
"2024/07/26","3,620222","38627367186","","-22127502,09","-0,06%","-6,93%","-4,99%","3,92%","11,66%","16,98%","11,17%"
"2024/07/25","3,62956","38749187188","","6846380,61","0,02%","-6,82%","-5,05%","3,78%","12,14%","17,24%","11,2%"
"2024/07/24","3,643462","38890732354","","-31600906,55","-0,08%","-6,79%","-5,07%","4,37%","12,29%","17,4%","11,29%"
"2024/07/23","3,646965","38959755068","","66349053,99","0,17%","-6,25%","-5,4%","5,22%","12,32%","17,14%","11,29%"
"2024/07/22","3,66873","39125520932","","-25958244,1","-0,07%","-5,2%","-4,85%","5,85%","12,47%","17,3%","11,34%"
"2024/07/19","3,662091","39080629953","","7173292,38","0,02%","-3,35%","-5,13%","6,6%","12,91%","17,26%","11,26%"
"2024/07/18","3,685532","39323565382","","-2961631,36","-0,01%","-3,24%","-4,31%","7,43%","13,71%","17,33%","11,33%"
"2024/07/17","3,685477","39325940135","","3105686,54","0,01%","-4,02%","-3,97%","7,78%","13,71%","17,53%","11,42%"
"2024/07/16","3,6692","39149164181","","18483217,2","0,05%","-5,4%","-3,93%","6,93%","13,54%","17,56%","11,44%"
"2024/07/15","3,679367","39239108314","","187554,36","0%","-5,34%","-3,32%","7,23%","13,84%","17,81%","11,52%"
"2024/07/12","3,727492","39752153895","","51519026,2","0,13%","-3,53%","-1,77%","8,6%","14,8%","18,02%","11,68%"
"2024/07/11","3,750234","39942854527","","-9348496,96","-0,02%","-2,6%","-1,24%","9,17%","15,37%","18,14%","11,75%"
"2024/07/10","3,744325","39889252934","","-989166,9","-0%","-2,63%","-1,36%","9,74%","15,31%","18,36%","11,81%"
"2024/07/09","3,759636","40053358149","","-6393407,15","-0,02%","-1,85%","-0,94%","9,74%","15,46%","18,22%","11,82%"
"2024/07/08","3,753357","39992847425","","8307362,75","0,02%","-2,74%","-1,09%","9,56%","14,97%","18,32%","11,81%"
"2024/07/05","3,756279","40015668150","","20486603,82","0,05%","-3,05%","-0,97%","10,53%","15,53%","18,14%","11,84%"
"2024/07/04","3,7733","40176413554","","-25889714,76","-0,06%","-3,22%","-0,5%","12,24%","15,67%","18,51%","11,89%"
"2024/07/03","3,77203","40188772162","","4377086,64","0,01%","-2,44%","-0,55%","12,26%","15,66%","18,47%","11,9%"
"2024/07/02","3,793293","40410915223","","192864,2","0%","-0,41%","0,04%","12,45%","15,88%","18,78%","12,01%"
"2024/07/01","3,80657","40552164942","","3890824,87","0,01%","0,77%","0,47%","12,84%","16,18%","18,07%","12,13%"
"2024/06/28","3,80029","40481378418","","28596601,87","0,07%","0,6%","0,33%","13,04%","15,49%","18,05%","12,08%"
"2024/06/27","3,829115","40759614041","","4170911,87","0,01%","2,23%","1,09%","14,08%","16,04%","18,51%","12,16%"
"2024/06/26","3,821191","40671103502","","-17817865,3","-0,04%","1,99%","0,96%","13,27%","15,96%","18,49%","12,15%"
"2024/06/25","3,837637","40864042161","","30407416,7","0,07%","2,25%","1,4%","13,72%","16,12%","18,42%","12,26%"
"2024/06/24","3,854805","41016307530","","13600089,51","0,03%","2,53%","1,85%","14,23%","16,18%","18,57%","12,36%"
"2024/06/21","3,829411","40732597084","","11487509,08","0,03%","1,24%","1,16%","13,37%","15,98%","18,26%","12,26%"
"2024/06/20","3,848083","40919663493","","11807745,64","0,03%","1,18%","1,65%","14,77%","16,13%","18,51%","12,31%"
"2024/06/19","3,834299","40761322036","","3897522,59","0,01%","-0,05%","1,33%","14,26%","15,99%","17,97%","12,3%"
"2024/06/18","3,853043","40956667495","","-20367742,64","-0,05%","0,94%","1,83%","14,81%","16,18%","17,77%","12,2%"
"2024/06/17","3,805929","40475978790","","8000710,05","0,02%","-0,33%","0,75%","13,41%","15,57%","18,15%","12,08%"
"2024/06/14","3,788445","40282072844","","-16568637,74","-0,04%","-0,79%","0,3%","16,18%","15,81%","17,96%","11,99%"
"2024/06/13","3,77262","40130306980","","7900817,24","0,02%","-1,21%","-0,16%","15,06%","15,88%","17,82%","11,95%"
"2024/06/12","3,831892","40752773191","","-18123811,25","-0,04%","1,01%","1,43%","18,51%","16,48%","18,5%","12,11%"
"2024/06/11","3,79632","40392414950","","43394491,16","0,11%","0,27%","0,52%","15,88%","16,12%","17,54%","11,92%"
"2024/06/10","3,770098","40070321083","","55244604,46","0,14%","-0,98%","-0,11%","15,08%","15,89%","17,33%","11,93%"
"2024/06/07","3,76822","39995143757","","42659443,6","0,11%","-1,34%","-0,09%","13,7%","15,78%","17,32%","11,92%"
"2024/06/06","3,729669","39543748034","","33854799,97","0,09%","-1,91%","-0,8%","12,79%","15,4%","17,49%","11,81%"
"2024/06/05","3,726704","39478483789","","27441899,39","0,07%","-2,09%","-0,84%","12,6%","15,37%","17,8%","11,76%"
"2024/06/04","3,712861","39304499322","","-10079871,77","-0,03%","-2,81%","-1,08%","12,8%","15,23%","17,13%","11,67%"
"2024/06/03","3,668405","38843845457","","36762353,08","0,09%","-5,6%","-2,2%","11,45%","14,54%","16,92%","11,61%"
"2024/05/31","3,735981","39521951677","","27512836,52","0,07%","-4,04%","-0,24%","16,22%","15,49%","17%","11,84%"
"2024/05/30","3,694629","39057291533","","-28673373,12","-0,07%","-5,1%","-1,35%","13,87%","15,23%","15,54%","11,71%"
"2024/05/29","3,64503","38561250578","","38161868,36","0,1%","-6,38%","-2,62%","9,98%","14,72%","15,73%","11,64%"
"2024/05/28","3,627081","38333391802","","51048146,82","0,13%","-7,02%","-3,21%","9,44%","14,53%","15,72%","11,54%"
"2024/05/27","3,655782","38585270870","","-67973396,44","-0,18%","-5,88%","-2,52%","10,31%","14,77%","15,76%","11,69%"
"2024/05/24","3,654917","38644098465","","-37032326,13","-0,1%","-6,34%","-2,56%","9,87%","14,73%","15,77%","11,73%"
"2024/05/23","3,616546","38275038486","","4895758,85","0,01%","-7,33%","-3,55%","9,07%","14,33%","15,38%","11,61%"
"2024/05/22","3,533493","37391279258","","-2368478,41","-0,01%","-9,87%","-5,43%","7,06%","13,45%","15,52%","11,35%"
"2024/05/21","3,50452","37087037208","","-119128036,9","-0,32%","-10,35%","-5,98%","6,1%","13,13%","15,53%","11,23%"
"2024/05/17","3,540926","37592673997","","-18842628,32","-0,05%","-9,94%","-4,95%","6,88%","12,19%","15,79%","11,24%"
"2024/05/16","3,651664","38787769427","","-7992018,15","-0,02%","-7,13%","-2,45%","11,37%","14,59%","16,42%","11,58%"
"2024/05/15","3,650136","38779527771","","25746676","0,07%","-5,83%","-1,53%","10,67%","14,58%","16,58%","11,66%"
"2024/05/14","3,700036","39283573321","","43177887,32","0,11%","-3,55%","0,18%","13,83%","15,1%","16,95%","11,85%"
"2024/05/13","3,765076","39930171241","","-18864681,93","-0,05%","-2%","1,97%","15,83%","16,36%","17,63%","12,01%"
"2024/05/10","3,815504","40484098159","","32132339,65","0,08%","-0,54%","3,12%","15,78%","16,03%","17,56%","12,1%"
"2024/05/09","3,837803","40688379773","","45520127,8","0,11%","0,04%","3,99%","15,2%","16,16%","17,82%","12,17%"
"2024/05/08","3,876736","41055165450","","6326987,1","0,02%","0,64%","4,92%","16,55%","16,55%","17,86%","12,37%"
"2024/05/07","3,858201","40852580523","","-22445825,66","-0,06%","0,54%","4,79%","17,51%","16,37%","17,83%","12,22%"
"2024/05/06","3,847033","40756708953","","-40463422,02","-0,1%","0,27%","5,35%","17,17%","16,73%","17,57%","12,18%"
"2024/05/03","3,873905","41082145656","","40236059,74","0,1%","1,34%","6,37%","19,54%","17,95%","17,76%","12,08%"
"2024/05/02","3,884749","41156795859","","-12940447,6","-0,03%","1,62%","6,89%","18,74%","19,43%","18,03%","12,11%"
"2024/04/30","3,888233","41206658991","","55280536,53","0,14%","2%","6,6%","15,68%","19,46%","17,4%","12,12%"
"2024/04/29","3,798495","40201630227","","24457460,61","0,06%","-0,89%","3,73%","13,01%","17,74%","17,01%","12,03%"
"2024/04/26","3,889736","41142240621","","104241577,83","0,25%","2,09%","6,38%","17,72%","19,67%","17,54%","12,2%"
"2024/04/25","3,895045","41094010746","","187688542,45","0,46%","1,89%","6,56%","16,19%","20,58%","17,12%","12,21%"
"2024/04/24","3,908725","41049991529","","16713433,94","0,04%","1,84%","7,01%","15,34%","20,72%","17,15%","12,41%"
"2024/04/23","3,890095","40837702819","","9632838,51","0,02%","0,91%","6,56%","15,47%","20,52%","16,94%","12,34%"
"2024/04/22","3,870022","40617395987","","4699078,93","0,01%","0,37%","6,01%","14,87%","20,48%","17,23%","12,25%"
"2024/04/19","3,78888","39761178376","","-297312,53","-0%","-1,85%","3,81%","12,29%","19,65%","16,74%","12,03%"
"2024/04/18","3,808996","39972578137","","-21103754,33","-0,05%","-1,1%","4,53%","12%","19,82%","16,86%","12,09%"
"2024/04/17","3,839696","40316025636","","81908005,2","0,2%","0,05%","5,46%","13,23%","20,14%","17%","12,16%"
"2024/04/16","3,878717","40642997788","","29734279,83","0,07%","1,55%","6,72%","14,52%","20,54%","17,27%","12,11%"
"2024/04/15","3,88687","40698631927","","137721905,03","0,34%","2,13%","6,77%","14,76%","20,59%","17,12%","12,12%"
"2024/04/12","3,863818","40320353971","","6632155,76","0,02%","1,82%","7,46%","13,88%","22,92%","17,06%","12,28%"
"2024/04/11","3,850159","40171208600","","-4396834,19","-0,01%","1,39%","6,97%","14,15%","22,06%","16,83%","12,24%"
"2024/04/10","3,845542","40127428003","","11595168,86","0,03%","1,31%","6,36%","15,17%","22,02%","17%","12,28%"
"2024/04/09","3,830416","39958041790","","81619855,64","0,2%","0,92%","5,79%","14,72%","21,85%","16,77%","12,11%"
"2024/04/08","3,858931","40173276420","","28779634,93","0,07%","1,69%","8,07%","15,57%","21,49%","17,09%","12,14%"
"2024/04/05","3,874424","40305670615","","7814346,93","0,02%","2,14%","8,8%","15,86%","21,83%","16,81%","12,02%"
"2024/04/04","3,899002","40553491870","","-22259752,5","-0,06%","2,82%","7,73%","16,94%","22,08%","16,74%","12,09%"
"2024/04/03","3,866344","40235889551","","-34503218,56","-0,09%","1,94%","7,12%","15,89%","21,74%","16,72%","11,88%"
"2024/04/02","3,809016","39673285767","","8098372,97","0,02%","0,46%","5,6%","15,62%","21,14%","16,34%","11,67%"
"2024/03/28","3,777532","39337328766","","-78773515,95","-0,2%","-0,27%","5,49%","15,52%","20,97%","15,37%","11,73%"
"2024/03/27","3,745536","39082244724","","21711757,12","0,06%","-1,12%","5,18%","14,46%","20,62%","15,46%","11,56%"
"2024/03/26","3,746631","39071952236","","36854168,16","0,09%","-1,01%","4,12%","15,72%","20,64%","15,81%","11,51%"
"2024/03/25","3,753276","39104330460","","66344024,84","0,17%","-0,83%","4,33%","15,92%","21,73%","15,66%","11,55%"
"2024/03/22","3,759614","39103908248","","126194716,88","0,32%","-0,66%","4,8%","15,6%","21,26%","15,68%","11,53%"
"2024/03/21","3,782613","39216155146","","4971244,61","0,01%","-0,08%","5,38%","16,87%","21,45%","16,08%","11,6%"
"2024/03/20","3,803216","39424757963","","24706039,42","0,06%","0,47%","6,42%","19,57%","21,67%","16,24%","11,64%"
"2024/03/19","3,836045","39740149437","","43289394,05","0,11%","1,38%","7,45%","20,06%","22,02%","16,21%","11,85%"
"2024/03/18","3,81721","39501948263","","28910728,51","0,07%","0,88%","7,08%","19,47%","21,83%","16,07%","11,85%"
"2024/03/14","3,818544","39486832173","","86676897,01","0,22%","1,1%","7,08%","17,61%","19,83%","16,08%","11,92%"
"2024/03/13","3,818681","39401568857","","61638273,64","0,16%","1,05%","6,5%","15,96%","19,83%","15,92%","11,93%"
"2024/03/12","3,793682","39082391678","","68757322,5","0,18%","0,41%","5,89%","15,43%","19,57%","15,46%","11,89%"
"2024/03/11","3,785961","38934232795","","75357236,29","0,19%","0,25%","5,54%","15,2%","19,28%","15,44%","11,91%"
"2024/03/08","3,80733","39078205687","","52722893,25","0,13%","0,87%","5,85%","16,28%","20,94%","15,32%","12,08%"
"2024/03/07","3,819506","39150287914","","61839787,86","0,16%","1,27%","6,04%","16,8%","20,91%","15,73%","12,11%"
"2024/03/06","3,802241","38911759817","","151582094,68","0,39%","1,13%","5,98%","14,36%","20,73%","15,48%","12,12%"
"2024/03/05","3,806178","38800311638","","98103486,28","0,25%","1,27%","6,31%","14,82%","20,77%","15,6%","12,14%"
"2024/03/04","3,82017","38844482448","","135781867,5","0,34%","1,78%","6,7%","15,24%","21,59%","15,68%","12,12%"
"2024/03/01","3,886052","39376264226","","106845158,08","0,27%","3,6%","8,6%","18,05%","21,57%","15,7%","12,24%"
"2024/02/29","3,893369","39343358979","","269698387,92","0,69%","4,01%","8,19%","18,82%","21,43%","16,35%","12,26%"
"2024/02/28","3,900925","39149492237","","164819598,5","0,42%","4,1%","8,71%","19,05%","21,51%","16,39%","12,28%"
"2024/02/27","3,884152","38817048315","","141166262,66","0,37%","3,57%","8,41%","19,66%","21,34%","16,25%","12,2%"
"2024/02/26","3,867265","38507732191","","131260174,52","0,34%","3,1%","7,94%","19,94%","21,16%","15,85%","12,15%"
"2024/02/23","3,902502","38726143359","","180519471,66","0,47%","4,08%","9,36%","21,7%","18,67%","16,55%","12,28%"
"2024/02/22","3,920263","38721052068","","153807370,64","0,4%","4,92%","9,51%","23,56%","18,81%","16,65%","12,33%"
"2024/02/21","3,909311","38459499767","","196555541,26","0,51%","4,88%","9,06%","22,54%","17,36%","16,43%","12,3%"
"2024/02/20","3,917846","38346481767","","77323124,49","0,2%","5,07%","9,13%","22,39%","17,45%","16,82%","12,36%"
"2024/02/19","3,933823","38425220506","","87046524,28","0,23%","5,6%","9,57%","22,97%","17,61%","16,57%","12,44%"
"2024/02/16","3,931948","38319900644","","59891791,34","0,16%","5,03%","10,48%","22,46%","17,38%","16,22%","12,09%"
"2024/02/15","3,876132","37716888584","","61299129,47","0,16%","4,56%","8,56%","20,82%","16,47%","15,89%","11,93%"
"2024/02/14","3,836079","37266485233","","60049903,36","0,16%","3,86%","7,3%","19,46%","15,87%","15,22%","11,81%"
"2024/02/13","3,842043","37264280640","","-9209502,34","-0,02%","4,05%","7,37%","19,42%","15,93%","15,26%","11,76%"
"2024/02/12","3,857251","37421030198","","-304105260,73","-0,81%","4,25%","7,79%","20,14%","16,08%","15,13%","11,81%"
"2024/02/09","3,836093","37518203523","","-142637096,64","-0,38%","3,95%","6,89%","19,98%","15,82%","15,02%","11,67%"
"2024/02/08","3,852252","37819481592","","115514400,83","0,31%","4,25%","7,91%","20,42%","15,9%","15,11%","11,71%"
"2024/02/07","3,837473","37559317534","","233770212,61","0,63%","4,22%","7,8%","20,39%","16,24%","15,06%","11,67%"
"2024/02/06","3,836552","37316589127","","126007569,43","0,34%","5,06%","7,63%","21,25%","16,23%","15,44%","11,65%"
"2024/02/05","3,819398","37024294945","","89733720,28","0,24%","4,87%","7,14%","20,96%","16,06%","15,2%","11,6%"
"2024/02/02","3,822641","36965921869","","103222632,88","0,28%","5,18%","8,36%","20,45%","16,91%","15,9%","11,48%"
"2024/02/01","3,860577","37228525731","","44334947,15","0,12%","6,13%","9,05%","21,57%","16,11%","16,13%","11,59%"
"2024/01/31","3,833553","36923901824","","74956629,1","0,2%","5,38%","8,61%","20,41%","17,43%","15,63%","11,52%"
"2024/01/30","3,812049","36642244070","","158064686,87","0,43%","4,51%","8,43%","19,83%","17,21%","15,66%","11,57%"
"2024/01/29","3,832458","36679508881","","71116466,26","0,2%","4,66%","9,01%","20,91%","17,42%","15,71%","11,77%"
"2024/01/26","3,810205","36395827383","","68616979,03","0,19%","4,21%","9,37%","20,35%","18,31%","15,67%","11,69%"
"2024/01/25","3,822664","36445996851","","210767011","0,58%","4,58%","9,3%","21,14%","18,46%","15,75%","11,73%"
"2024/01/24","3,838184","36382344723","","133745303,29","0,37%","5,08%","9,95%","21,89%","18,61%","16,28%","11,77%"
"2024/01/23","3,854987","36407290409","","46696773,26","0,13%","5,6%","11,22%","22,4%","18,78%","16,41%","11,84%"
"2024/01/22","3,855888","36369091951","","78699900,68","0,22%","5,62%","11,25%","22,65%","18,79%","16,58%","11,8%"
"2024/01/19","3,860318","36332085802","","21431354,72","0,06%","5,77%","12,37%","22,79%","18,99%","16,75%","11,81%"
"2024/01/18","3,851404","36226808201","","49928859,84","0,14%","5,69%","12,26%","22,42%","18,33%","16,69%","11,78%"
"2024/01/17","3,837764","36048756549","","85142209,85","0,24%","5,41%","12,23%","22,28%","18,59%","16,36%","11,74%"
"2024/01/16","3,819356","35791113317","","126406679,4","0,36%","5,09%","11,31%","22,08%","18,4%","16,23%","11,68%"
"2024/01/15","3,805654","35536758939","","27247030,18","0,08%","4,54%","10,91%","21,7%","18,26%","16,18%","11,66%"
"2024/01/12","3,794723","35407517751","","30585442,91","0,09%","5,54%","10,55%","20,53%","18,04%","16,35%","11,55%"
"2024/01/11","3,797406","35401945019","","87985100,53","0,25%","5,5%","10,55%","20,92%","17,73%","16,37%","11,55%"
"2024/01/10","3,795962","35300531447","","145926637,56","0,42%","4,99%","11,25%","21,52%","18,62%","16,08%","11,55%"
"2024/01/09","3,795443","35149798323","","29709556,9","0,08%","4,82%","10,79%","21,68%","18,61%","16,14%","11,5%"
"2024/01/08","3,794661","35112852744","","18921226,78","0,05%","6,27%","10,76%","21,99%","18,61%","17,1%","11,57%"
"2024/01/05","3,79317","35080142393","","78796819,76","0,23%","6,51%","11,62%","22,06%","16,65%","17,83%","11,67%"
"2024/01/04","3,792175","34992164245","","60696850,27","0,17%","4,78%","12,8%","22,02%","17,18%","17,83%","11,66%"
"2024/01/03","3,792802","34937242980","","85192122,06","0,24%","5,08%","12,88%","22,17%","17,58%","18,22%","11,66%"
"2024/01/02","3,791642","34841391620","","47450112,99","0,14%","5,12%","12,4%","22,12%","17,57%","18,35%","11,8%"
"2023/12/29","3,788643","34766421232","","69088455,87","0,2%","5,58%","12,3%","22,22%","17,26%","18,69%","11,72%"
"2023/12/28","3,787627","34688027996","","87303822,09","0,25%","5,78%","12,66%","22,26%","17,5%","18,68%","11,72%"
"2023/12/27","3,787824","34602523808","","154629822,43","0,45%","6,37%","12,85%","22,17%","17,62%","18,89%","11,72%"
"2023/12/22","3,784755","34419983347","","127931443,41","0,37%","5,51%","12,05%","22,3%","17,34%","18,02%","11,68%"
"2023/12/21","3,785601","34299717149","","106911960,73","0,31%","5,46%","12,07%","22,35%","18,36%","18,02%","11,69%"
"2023/12/20","3,785549","34192335507","","59277496,34","0,17%","5,92%","12,91%","22,38%","18,82%","18,28%","11,69%"
"2023/12/19","3,783853","34117765733","","49842183,47","0,15%","5,98%","12,75%","22,36%","18,8%","19,03%","11,67%"
"2023/12/18","3,78382","34067626434","","44530616,62","0,13%","6,14%","12,75%","22,52%","18,8%","18,99%","11,71%"
"2023/12/15","3,777774","33968731805","","75118040,49","0,22%","5,93%","13,6%","22,27%","17,16%","20,63%","11,56%"
"2023/12/14","3,777087","33887450105","","74455658,59","0,22%","5,92%","15,83%","22,29%","16,6%","20,62%","11,55%"
"2023/12/13","3,778841","33828696492","","62423431,22","0,18%","5,39%","15,25%","22,27%","16,71%","19,8%","11,56%"
"2023/12/12","3,77803","33759026276","","27632458,69","0,08%","5,45%","16,84%","22,6%","16,7%","20,25%","11,59%"
"2023/12/11","3,776527","33717974579","","23904817,89","0,07%","5,28%","15,28%","22,76%","16,68%","20,3%","11,65%"
"2023/12/08","3,774355","33674691237","","42242864,51","0,13%","4,94%","14,35%","22,85%","16,62%","19,96%","11,54%"
"2023/12/07","3,771662","33608451641","","32886607,44","0,1%","4,71%","13,81%","22,43%","16,65%","19,94%","11,53%"
"2023/12/06","3,759874","33470627539","","13978687,74","0,04%","4,8%","13,7%","21,95%","16,47%","20,55%","11,49%"
"2023/12/05","3,758413","33443648372","","92072170,28","0,28%","4,98%","13,55%","21,56%","16,46%","20,09%","11,42%"
"2023/12/04","3,753221","33305503196","","46202695,98","0,14%","4,83%","14,02%","20,58%","16,4%","19,78%","11,38%"
"2023/12/01","3,751112","33240611522","","62631489,99","0,19%","4,83%","15,13%","20,82%","14,57%","20,46%","11,38%"
"2023/11/30","3,745011","33124017672","","87622231,03","0,27%","3,87%","15,42%","20,68%","15,84%","20,42%","11,36%"
"2023/11/29","3,74319","33020331596","","72930312,97","0,22%","4,01%","12,95%","20,86%","15,83%","20,24%","11,36%"
"2023/11/28","3,747432","32984739189","","135976057,99","0,41%","4,43%","13,07%","20,91%","15,87%","20,28%","11,39%"
"2023/11/27","3,750318","32874060863","","18845639,75","0,06%","4,67%","13,16%","21,73%","15,9%","20,12%","11,4%"
"2023/11/24","3,751074","32861838273","","56263588,78","0,17%","5,07%","12,76%","21,32%","15,01%","19,99%","11,39%"
"2023/11/23","3,74949","32791721577","","81292274,99","0,25%","5,07%","13,08%","21,17%","15,04%","19,98%","11,38%"
"2023/11/22","3,736463","32596782176","","66331080,56","0,2%","4,37%","13,21%","19,92%","15,36%","20,43%","11,34%"
"2023/11/21","3,727494","32452365051","","21328895,32","0,07%","3,99%","12,85%","19,98%","15,27%","20,25%","11,22%"
"2023/11/20","3,728622","32440850312","","16453033,79","0,05%","3,86%","12,88%","19,97%","15,28%","20,97%","11,27%"
"2023/11/17","3,725156","32394256663","","58706499,82","0,18%","3,9%","12,45%","19,33%","15,29%","19,49%","11,26%"
"2023/11/16","3,743537","32495103145","","45376574,14","0,14%","5,19%","14,18%","19,02%","15%","19,61%","11,31%"
"2023/11/15","3,706931","32132418450","","829339,85","0%","3,82%","12,39%","17,59%","14,24%","19,6%","11,2%"
"2023/11/14","3,69337","32014042687","","46070776,54","0,14%","3,31%","13,63%","17,43%","14,1%","19,84%","11,18%"
"2023/11/13","3,692449","31960000193","","57186787,21","0,18%","3,19%","13,6%","16,91%","14,09%","20,18%","11,12%"
"2023/11/10","3,69991","31967276555","","52020372,67","0,16%","3,52%","12,27%","17,95%","15,01%","18,1%","11,3%"
"2023/11/09","3,690484","31833947933","","-39539597,52","-0,12%","2,83%","10,78%","17,75%","15,54%","18,04%","11,27%"
"2023/11/08","3,695055","31912965743","","20628469,68","0,06%","3,51%","11,09%","17,91%","13,99%","17,57%","11,28%"
"2023/11/07","3,681973","31779425407","","19016317,58","0,06%","3,43%","12,14%","17,52%","13,86%","16,98%","11,31%"
"2023/11/06","3,651749","31499699246","","56739434,54","0,18%","2,44%","11,22%","16,22%","13,55%","16,61%","11,24%"
"2023/11/03","3,641905","31358199195","","37838111,19","0,12%","2,5%","12,38%","17,66%","14,02%","15,66%","11,44%"
"2023/11/02","3,634395","31255775129","","12280238,78","0,04%","3,03%","11,09%","16,86%","13,96%","15,61%","11,41%"
"2023/10/31","3,637708","31271975476","","51441430,97","0,16%","3,06%","8,23%","18,42%","14,11%","15,63%","11,42%"
"2023/10/30","3,647564","31305122908","","1662634,13","0,01%","3,75%","8,52%","18,74%","14,21%","15,6%","11,57%"
"2023/10/27","3,66199","31427264467","","42124930,29","0,13%","4,42%","10,05%","18,67%","16,52%","15,61%","11,67%"
"2023/10/26","3,656305","31336416160","","135007599,15","0,43%","4,95%","10,66%","18,82%","16,48%","15,58%","11,65%"
"2023/10/25","3,655309","31192909105","","70174945,55","0,23%","4,51%","9,03%","19,64%","15,97%","15,65%","11,65%"
"2023/10/24","3,652801","31101380064","","67837721,99","0,22%","4,64%","7,79%","19,79%","15,95%","15,74%","11,57%"
"2023/10/20","3,650559","31014494712","","62386923,72","0,2%","5,93%","8,9%","19,76%","15,34%","15,91%","11,53%"
"2023/10/19","3,64985","30946096368","","-18338661,08","-0,06%","6,25%","8,17%","19,61%","15,7%","15,91%","11,53%"
"2023/10/18","3,644067","30915373471","","34153753,06","0,11%","6,22%","7,15%","18,86%","15,73%","15,67%","11,51%"
"2023/10/17","3,640825","30853745768","","4523929,48","0,01%","6,47%","7,36%","17,94%","15,69%","15,89%","11,43%"
"2023/10/16","3,634381","30794620921","","-2988144,71","-0,01%","5,92%","7,31%","18,58%","15,62%","16,21%","11,38%"
"2023/10/13","3,64038","30848444368","","-18620526,48","-0,06%","5,44%","8,16%","16,86%","15,78%","16,1%","11,4%"
"2023/10/12","3,595473","30486294952","","36452538,01","0,12%","4,75%","5,97%","15,85%","15,61%","15,81%","11,26%"
"2023/10/11","3,59944","30483438696","","11962875,94","0,04%","4,78%","6,71%","15,34%","15,74%","15,74%","11,27%"
"2023/10/10","3,615436","30606891809","","37260367,41","0,12%","5,96%","8,28%","15,62%","15,91%","15,87%","11,32%"
"2023/10/09","3,620815","30615112553","","22087987,46","0,07%","5,69%","8,44%","16,52%","15,97%","16,32%","11,28%"
"2023/10/06","3,57086","30170944304","","9704185,74","0,03%","4,92%","6,95%","14,77%","16,09%","15,9%","11,18%"
"2023/10/05","3,561183","30079503416","","7709856,52","0,03%","4,79%","6,49%","14,96%","15,59%","15,84%","11,15%"
"2023/10/04","3,619115","30560990308","","-3625776,68","-0,01%","7,65%","8,54%","17,01%","17,51%","16,2%","11,33%"
"2023/10/03","3,609444","30482941310","","14978308,07","0,05%","7,42%","8,19%","15,94%","17,4%","16,86%","11,31%"
"2023/10/02","3,606942","30446843172","","73323752,09","0,24%","6,92%","9,48%","15,12%","17,38%","16,56%","11,28%"
