"Letöltés idõpontja","2024.08.20. 23:01"
"Alap neve:","Platina Delta Származtatott Befektetési Alap"
"Befektetési sorozat megjelölése:","A sorozat"
"Befektetési jegy devizaneme:","HUF"
"Kategória:","Abszolút hozamú"
"Földrajzi kitettség:","Globális"
"Devizális kitettség:",""
"Egyéb jellemzõ kitettség:","Tõkeáttétel"
"Hozam/kockázat mutató:","5"
"Bef. politika rövid leírása:",""
"Alap típusa:","Nyilvános nyíltvégû"
"Alap fajtája:","Származtatott ügyletekbe fektetõ alap"
"Alap indulási dátuma:","2006/08/22"
"Alapkezelõ:","Hold Alapkezelõ Zrt."
"Letétkezelõ:","UniCredit Bank Hungary Zrt."
"1 éves szórás:","14,47%"
"5 éves szórás:","14,62%"
"Dátum","Árfolyam","NEÉ","Kifizetett hozam","Napi befjegy. forgalom","Napi befjegy. forgalom változás(%)","3 hónapos hozam","6 hónapos hozam","1 éves hozam","3 éves hozam","5 éves hozam","10 éves hozam"
"2024/08/15","6,880791","2512138027","0","-40,85","-0%","-9,78%","16,53%","37,65%","15,45%","18,52%","12,59%"
"2024/08/14","6,847361","2499932963","0","3531506,35","0,14%","-7,78%","16,58%","36,23%","15,26%","18,4%","12,48%"
"2024/08/13","6,894717","2513666442","0","198,37","0%","-6,23%","18,72%","37,65%","15,53%","18,42%","12,55%"
"2024/08/12","6,883029","2509405049","0","-125,69","-0%","-6,51%","17,72%","37,42%","15,68%","18,48%","12,57%"
"2024/08/09","6,859653","2500882785","0","56,21","0%","-7,05%","17,76%","36,51%","15,74%","17,95%","12,51%"
"2024/08/08","6,849949","2497344858","0","-125,62","-0%","-5,33%","18,39%","35,57%","16,23%","17,88%","12,49%"
"2024/08/07","6,72622","2452236035","0","44843,81","0%","-7,66%","17,41%","33,08%","15,53%","17,45%","12,28%"
"2024/08/06","6,756652","2463285845","0","7,22","0%","-7,52%","18,48%","34,18%","15,7%","17,88%","12,3%"
"2024/08/05","6,687224","2437974336","0","-92,3","-0%","-6,41%","17,59%","32,8%","15,37%","17,59%","12,23%"
"2024/08/02","7,246716","2641949529","0","14,34","0%","1,88%","27,26%","43,29%","18,52%","19,66%","13,1%"
"2024/08/01","7,509455","2737736789","0","223,28","0%","6,92%","32,06%","46,73%","20,24%","20,52%","13,51%"
"2024/07/31","7,688779","2803113064","0","-219,44","-0%","9,47%","36,02%","49,68%","21,19%","20,83%","13,85%"
"2024/07/30","7,551043","2752898599","0","550333,35","0,02%","7,51%","32,39%","47,58%","20,46%","20,26%","13,57%"
"2024/07/29","7,516232","2739659688","0","176,94","0%","3,02%","31,74%","46,9%","20,15%","20,1%","13,54%"
"2024/07/26","7,49392","2731526808","0","-113,54","-0%","2,66%","32,68%","47,04%","19,95%","20,05%","13,55%"
"2024/07/25","7,37536","2688311911","0","145,46","0%","1,48%","31,03%","45,14%","20,04%","19,76%","13,37%"
"2024/07/24","7,605006","2772017516","0","1906930,41","0,07%","4,98%","35,27%","50,25%","21,27%","20,39%","13,75%"
"2024/07/23","7,681404","2797938428","0","62,95","0%","5,35%","36,87%","51,48%","21,67%","20,75%","13,87%"
"2024/07/22","7,691005","2801435513","0","-19264410,32","-0,69%","6,06%","36,9%","51,67%","21,8%","20,9%","13,83%"
"2024/07/19","7,641379","2802499434","0","23,3","0%","4,26%","36,26%","49,89%","21,93%","20,56%","13,78%"
"2024/07/18","7,715508","2829686451","0","-240,67","-0%","6,37%","38,1%","51,77%","21,91%","20,9%","13,89%"
"2024/07/17","7,884821","2891782764","0","267,77","0%","9,74%","41,82%","55,87%","22,8%","21,66%","14,12%"
"2024/07/16","8,09977","2970615707","0","68,82","0%","11,83%","44,68%","60,22%","23,9%","22,31%","14,48%"
"2024/07/15","7,826972","2870566130","0","-283,66","-0%","6,21%","40,26%","54,83%","22,28%","21,54%","14,07%"
"2024/07/12","7,663862","2810745312","0","252,92","0%","3,18%","37,19%","53,95%","21,18%","20,98%","13,64%"
"2024/07/11","7,688442","2819759850","0","-67,24","-0%","2,58%","38,34%","55,24%","21,19%","21,03%","13,68%"
"2024/07/10","7,657532","2808423579","0","-13,37","-0%","3,6%","38,8%","55,19%","21,03%","20,97%","13,66%"
"2024/07/09","7,590458","2783823995","0","-26,85","-0%","2,46%","38,92%","54,04%","20,67%","20,92%","13,55%"
"2024/07/08","7,538938","2764928902","0","124,85","0%","2,01%","38,12%","52,99%","20,45%","20,64%","13,49%"
"2024/07/05","7,550716","2769248395","0","1,91","0%","4,03%","38,47%","51,81%","20,62%","20,55%","13,38%"
"2024/07/04","7,556034","2771198786","0","-261,36","-0%","5,79%","38,36%","51,09%","20,69%","20,37%","13,38%"
"2024/07/03","7,632591","2799276566","0","35,74","0%","6,03%","39,75%","52,91%","21,1%","20,74%","13,47%"
"2024/07/02","7,621194","2795096645","0","77,1","0%","8,59%","38,27%","54,72%","21,04%","21%","13,46%"
"2024/07/01","7,563748","2774028069","0","-22,06","-0%","9,8%","37,5%","53,55%","20,94%","20,83%","13,43%"
"2024/06/28","7,530916","2761986853","0","22,84","0%","9,32%","36,41%","55,2%","20,94%","20,52%","13,43%"
"2024/06/27","7,601465","2787860895","0","119,88","0%","12,94%","36,99%","56,69%","21,51%","20,86%","13,54%"
"2024/06/26","7,534429","2763275115","0","-58,54","-0%","12,91%","36,83%","57,06%","21,15%","20,65%","13,47%"
"2024/06/25","7,522714","2758978661","0","-131,5","-0%","12,12%","36,62%","56,03%","21,09%","20,54%","13,47%"
"2024/06/24","7,488846","2746557598","0","195,16","0%","13,82%","36%","55,33%","20,89%","20,52%","13,42%"
"2024/06/21","7,624222","2796206969","0","-58,62","-0%","14,61%","38,92%","58,19%","21,46%","21,2%","13,61%"
"2024/06/20","7,681182","2817097284","0","-86,47","-0%","15,56%","40,81%","59,51%","21,32%","21,4%","13,69%"
"2024/06/19","7,624641","2796360783","0","-143,56","-0%","16,67%","39,87%","57,6%","21,02%","21,32%","13,61%"
"2024/06/18","7,61175","2791633112","0","240,49","0%","14,74%","40,03%","57,34%","20,95%","21,28%","13,55%"
"2024/06/17","7,66538","2811301840","0","54,3","0%","15,48%","41,26%","58,45%","20,72%","21,45%","13,66%"
"2024/06/14","7,672843","2814038864","0","-285,47","-0%","15,59%","40,88%","59,62%","20,41%","21,69%","13,65%"
"2024/06/13","7,605738","2789428181","0","170,17","0%","13,34%","39,77%","58,9%","20,45%","21,51%","13,55%"
"2024/06/12","7,680242","2816752584","0","-214,65","-0%","16,48%","41,93%","61,58%","20,84%","21,86%","13,7%"
"2024/06/11","7,595629","2785720716","0","352,44","0%","14,77%","40,7%","59,8%","20,39%","21,67%","13,57%"
"2024/06/10","7,675124","2814875400","0","-297,19","-0%","17,69%","41,17%","61,47%","20,82%","22,11%","13,72%"
"2024/06/07","7,628235","2797679010","0","119,22","0%","16,68%","40,62%","62,37%","20,29%","21,96%","13,62%"
"2024/06/06","7,852603","2879966552","0","-122,18","-0%","22,68%","45,51%","65,23%","21,51%","22,64%","13,95%"
"2024/06/05","7,76697","2848560504","0","146,38","0%","23,2%","44,28%","64,48%","21,07%","22,32%","13,83%"
"2024/06/04","7,658931","2808936719","0","-183,48","-0%","20,64%","42,4%","62,1%","20,5%","21,99%","13,6%"
"2024/06/03","7,814941","2866154058","0","331,26","0%","26,06%","45,42%","65,41%","21,21%","22,15%","13,89%"
"2024/05/31","7,763254","2847197360","0","-97,6","-0%","26,46%","45,7%","67,55%","20,56%","22,04%","13,87%"
"2024/05/30","7,85424","2880566855","0","19673272,73","0,68%","27,94%","47,41%","68,14%","21%","22,51%","14%"
"2024/05/29","7,887227","2872909041","0","7507065,58","0,26%","28,48%","48,33%","69,81%","21,16%","22,7%","14,05%"
"2024/05/28","7,984645","2900793594","0","301,15","0%","31,23%","50,02%","71,91%","21,66%","23,04%","14,2%"
"2024/05/27","7,9296","2880795639","0","-253,6","-0%","31,78%","49,88%","70,72%","21,15%","23%","14,1%"
"2024/05/24","7,821276","2841442163","0","-51,55","-0%","32,05%","47,36%","73,78%","21,01%","22,75%","13,92%"
"2024/05/23","7,770627","2823041610","0","-0,21","-0%","31,19%","47,23%","70,42%","20,75%","22,56%","13,85%"
"2024/05/22","7,964817","2893590158","0","2,35","0%","34,36%","50,86%","72,63%","21,75%","23,19%","14,12%"
"2024/05/21","8,128672","2953118104","0","-15151246,45","-0,52%","38,6%","54,3%","76,83%","22,57%","23,72%","14,36%"
"2024/05/17","7,925694","2894149817","0","-59,35","-0%","34,36%","51,42%","74,68%","19,45%","23,2%","14,08%"
"2024/05/16","7,603208","2776390748","0","55,86","0%","28,89%","45,01%","69,66%","16,59%","22,13%","13,61%"
"2024/05/15","7,626501","2784896374","0","-207,05","-0%","29,16%","45,62%","69,6%","16,71%","22,19%","13,68%"
"2024/05/14","7,425411","2711466465","0","153,68","0%","26,42%","42,34%","66,63%","15,67%","21,52%","13,32%"
"2024/05/13","7,352501","2684842464","0","-153,4","-0%","26,61%","40,65%","65%","15,04%","21,29%","13,22%"
"2024/05/10","7,362682","2688560316","0","-115,95","-0%","26,4%","41%","62,8%","15,11%","21,33%","13,22%"
"2024/05/09","7,380081","2694913859","0","158,98","0%","26,7%","41,98%","62,93%","15,64%","21,41%","13,25%"
"2024/05/08","7,235282","2642038832","0","122,15","0%","25,05%","39,82%","59,7%","14,88%","20,86%","12,96%"
"2024/05/07","7,284562","2660033816","0","-253,63","-0%","27,16%","40,76%","60,31%","15,14%","21%","12,97%"
"2024/05/06","7,306201","2667935777","0","50,56","0%","28,11%","41,26%","60,78%","15,28%","21,01%","12,95%"
"2024/05/03","7,145125","2609117140","0","215,59","0%","25,47%","38,49%","59,8%","14,66%","20,36%","12,7%"
"2024/05/02","7,112797","2597312018","0","-209,63","-0%","24,91%","37,91%","59,4%","15,47%","20,31%","12,65%"
"2024/04/30","7,023338","2564645338","0","220,42","0%","23,14%","37,26%","56,15%","14,98%","19,9%","12,5%"
"2024/04/29","7,296078","2664238973","0","-88,25","-0%","27,89%","43,3%","62,22%","16,34%","20,79%","12,88%"
"2024/04/26","7,299492","2665485719","0","-212,38","-0%","29,24%","43,61%","63,95%","16,71%","20,79%","12,87%"
"2024/04/25","7,267546","2653820515","0","172,05","0%","29,11%","42,27%","64,02%","17,45%","20,74%","12,82%"
"2024/04/24","7,24428","2645324520","0","-104,7","-0%","28,86%","42,38%","61,44%","17,32%","20,4%","12,84%"
"2024/04/23","7,291608","2662606939","0","-94,4","-0%","29,93%","44,59%","62,05%","17,58%","20,65%","12,92%"
"2024/04/22","7,251437","2647938172","0","100,26","0%","29,08%","43,8%","61,16%","16,47%","20,61%","12,88%"
"2024/04/19","7,328922","2676232530","0","146,32","0%","30,69%","45,72%","59,98%","17,47%","20,87%","12,95%"
"2024/04/18","7,253145","2648561621","0","2478596,97","0,09%","29,83%","44,78%","56,73%","16,09%","20,62%","12,84%"
"2024/04/17","7,184806","2621151678","0","69,63","0%","29,23%","43,07%","56,5%","15,73%","20,44%","12,73%"
"2024/04/16","7,243022","2642389894","0","-101,47","-0%","29,37%","44,2%","57,18%","16,04%","20,59%","12,8%"
"2024/04/15","7,369137","2688399108","0","-34,81","-0%","32,05%","47,34%","59,91%","16,7%","20,97%","13%"
"2024/04/12","7,42772","2709771318","0","99,67","0%","32,96%","49,41%","64,62%","17,97%","21,14%","13,08%"
"2024/04/11","7,495425","2734471269","0","39,45","0%","34,87%","50,54%","65,86%","18,63%","21,38%","13,19%"
"2024/04/10","7,39135","2696502723","0","11251408,44","0,42%","33,98%","48,48%","64,94%","18,08%","21,04%","12,98%"
"2024/04/09","7,40819","2691369227","0","-261,77","-0%","35,58%","48,68%","65,32%","18,17%","21,09%","13,05%"
"2024/04/08","7,390474","2684933328","0","181,87","0%","35,4%","48,64%","64,92%","18,17%","21,14%","13,03%"
"2024/04/05","7,258317","2636920974","0","109,36","0%","33,11%","46,11%","62,29%","17,81%","20,63%","12,78%"
"2024/04/04","7,142174","2594726524","0","-27,28","-0%","30,79%","43,55%","58,58%","17,18%","20,29%","12,6%"
"2024/04/03","7,198514","2615194674","0","-283,97","-0%","31,8%","44,85%","62,02%","17,48%","20,37%","12,65%"
"2024/04/02","7,018502","2549797228","0","10323510,55","0,41%","27,34%","41,22%","57,86%","16,5%","19,85%","12,4%"
"2024/03/28","6,888921","2492587994","0","-37,04","-0%","24,78%","37,98%","60,38%","17,22%","19,75%","12,19%"
"2024/03/27","6,730611","2435307419","0","205,48","0%","21,3%","35,28%","57,07%","16,31%","19,09%","11,83%"
"2024/03/26","6,672978","2414454120","0","87,85","0%","21,18%","34,26%","53,94%","15,98%","18,87%","11,76%"
"2024/03/25","6,70964","2427719281","0","-186,94","-0%","21,85%","34,65%","54,79%","16,74%","19,03%","11,81%"
"2024/03/22","6,579393","2380592770","0","-34,86","-0%","19,48%","32,27%","53,39%","14,87%","18,5%","11,57%"
"2024/03/21","6,652241","2406951076","0","210,59","0%","21,21%","33,74%","54,43%","15,06%","18,82%","11,69%"
"2024/03/20","6,646694","2404943819","0","-70,91","-0%","21,85%","32,99%","54,95%","15,03%","18,69%","11,67%"
"2024/03/19","6,535401","2364675236","0","-49,96","-0%","19,89%","30,14%","52,65%","14,38%","17,99%","11,51%"
"2024/03/18","6,634119","2400393984","0","-126,03","-0%","22,05%","31,98%","54,96%","14,72%","18,59%","11,5%"
"2024/03/14","6,637961","2401784244","0","-63,36","-0%","21,88%","32,18%","55,76%","15,28%","18,96%","11,32%"
"2024/03/13","6,710543","2428046334","0","336,63","0%","23,32%","34,31%","59,72%","15,7%","19,5%","11,5%"
"2024/03/12","6,593546","2385713492","0","-261,15","-0%","21,85%","31,9%","59,13%","15,02%","19,09%","11,28%"
"2024/03/11","6,617905","2394527463","0","-67,68","-0%","22,59%","32,63%","59,71%","15,11%","19,33%","11,45%"
"2024/03/08","6,521543","2359661291","0","194,61","0%","19,96%","30,6%","53,01%","15,35%","19,19%","11,36%"
"2024/03/07","6,537484","2365428958","0","-86,3","-0%","20,51%","30,78%","53,83%","16,54%","19,24%","11,39%"
"2024/03/06","6,400935","2316022121","0","81,75","0%","18,61%","28,04%","49,75%","15,72%","18,78%","11,09%"
"2024/03/05","6,304432","2281104785","0","64,17","0%","17,11%","25,85%","47,45%","15,14%","18,45%","11,05%"
"2024/03/04","6,348438","2297027217","0","-167,18","-0%","18,04%","26,97%","48,48%","14,9%","18,57%","11,08%"
"2024/03/01","6,199466","2243125501","0","-116,9","-0%","15,36%","24,13%","45,61%","13,83%","17,99%","10,86%"
"2024/02/29","6,13888","2221204051","0","348,79","0%","15,45%","21,76%","44,41%","14,08%","17,7%","10,75%"
"2024/02/28","6,084438","2201505195","0","-292,44","-0%","14,31%","22,82%","43,13%","13,74%","17,49%","10,65%"
"2024/02/27","6,01743","2177260277","0","63,74","0%","13,74%","22,04%","41,85%","13,32%","17,59%","10,45%"
"2024/02/26","5,980293","2163823096","0","122,92","0%","12,68%","21,29%","41,75%","13,09%","17,48%","10,45%"
"2024/02/23","5,923093","2143126550","0","-93,19","-0%","12,23%","19,56%","39,51%","11,89%","17,23%","10,13%"
"2024/02/22","5,928157","2144958928","0","110,79","0%","12,29%","21,04%","40,08%","10,9%","17,25%","10,14%"
"2024/02/21","5,865002","2122107723","0","-228,99","-0%","11,33%","19,64%","37,86%","9,65%","17,02%","10,03%"
"2024/02/20","5,882727","2128521311","0","223,1","0%","11,64%","20,53%","37,64%","9,76%","17,03%","10%"
"2024/02/19","5,914815","2140131347","0","-222,76","-0%","13%","21,18%","38,89%","9,96%","17,26%","10,18%"
"2024/02/16","5,899044","2134425218","0","95,27","0%","12,51%","18,78%","38,3%","10,82%","17,29%","10,33%"
"2024/02/15","5,904719","2136478483","0","38,61","0%","12,75%","18,12%","38,74%","10,96%","17,31%","10,34%"
"2024/02/14","5,873748","2125272344","0","-59,69","-0%","12,6%","16,86%","38,78%","10,92%","17,34%","10,28%"
"2024/02/13","5,807358","2101250802","0","150,01","0%","11,09%","15,94%","38,07%","10,5%","16,99%","10,19%"
"2024/02/12","5,846974","2115584734","0","-197,02","-0%","11,98%","16,73%","39,32%","10,76%","17,16%","10,48%"
"2024/02/09","5,825075","2107661312","0","54,96","0%","12,07%","15,92%","37,72%","11,47%","17,08%","10,46%"
"2024/02/08","5,785878","2093478779","0","137,56","0%","11,81%","14,51%","36,26%","11,53%","16,92%","10,39%"
"2024/02/07","5,728761","2072812250","0","-87,67","-0%","10,69%","13,34%","34,7%","12,13%","16,66%","10,28%"
"2024/02/06","5,702992","2063488454","0","-71,35","-0%","10,27%","13,25%","34,58%","11,96%","16,5%","10,31%"
"2024/02/05","5,686973","2057692441","0","6,72","0%","10,22%","12,94%","33,72%","11,86%","16,46%","10,32%"
"2024/02/02","5,694469","2060404679","0","91,46","0%","10,41%","12,6%","32,72%","13,41%","16,42%","10,19%"
"2024/02/01","5,686256","2057432914","0","61,43","0%","11,34%","11,11%","32,89%","13,77%","16,38%","10,17%"
"2024/01/31","5,652491","2045215812","0","-161,79","-0%","10,68%","10,04%","32,93%","13,09%","16,28%","10,11%"
"2024/01/30","5,703443","2063651712","0","151,66","0%","11,47%","11,47%","34,78%","13,43%","16,59%","10,15%"
"2024/01/29","5,705142","2064266302","0","7,89","0%","12,05%","11,51%","33,36%","13,45%","16,56%","10,22%"
"2024/01/26","5,648109","2043630296","0","-139,61","-0%","11,12%","10,82%","32,1%","12,76%","16,55%","10,05%"
"2024/01/25","5,628766","2036631643","0","141,72","0%","10,19%","10,77%","31,94%","12,12%","16,47%","10,01%"
"2024/01/24","5,621905","2034149016","0","-102,94","-0%","10,49%","11,07%","31,6%","12,55%","16,47%","9,99%"
"2024/01/23","5,612163","2030624214","0","8,3","0%","11,29%","10,67%","31,83%","12,49%","16,45%","9,91%"
"2024/01/22","5,617809","2032667073","0","126,7","0%","11,4%","10,78%","32,59%","12,53%","16,47%","9,94%"
"2024/01/19","5,607864","2029068591","0","-222,01","-0%","11,5%","10%","33,44%","12,28%","16,44%","9,98%"
"2024/01/18","5,586739","2021425247","0","-37,01","-0%","11,52%","9,9%","33,85%","12,68%","16,36%","9,94%"
"2024/01/17","5,559764","2011665038","0","-5,78","-0%","10,71%","9,91%","32,33%","12,69%","16,1%","9,89%"
"2024/01/16","5,598488","2025676379","0","-5598340,91","-0,28%","11,46%","10,74%","32,89%","12,95%","16,29%","10,01%"
"2024/01/15","5,580501","2024748576","0","-25,17","-0%","11,57%","10,39%","32,81%","12,83%","16,21%","10%"
"2024/01/12","5,586511","2026929183","0","32,39","0%","12,38%","12,22%","34,85%","12,56%","16,11%","10,06%"
"2024/01/11","5,55764","2016454013","0","-79,07","-0%","11,62%","12,22%","35,39%","13,05%","15,99%","10%"
"2024/01/10","5,516785","2001630852","0","-61,89","-0%","10,82%","11,8%","34,23%","11,32%","15,78%","9,92%"
"2024/01/09","5,464056","1982499482","0","293,17","0%","9,67%","10,89%","33,42%","10,97%","15,56%","9,89%"
"2024/01/08","5,458179","1980366863","0","-320,75","-0%","9,77%","10,77%","33,87%","10,93%","15,56%","9,92%"
"2024/01/05","5,452787","1978410828","0","38,96","0%","9,76%","9,63%","34,45%","11,47%","15,45%","9,98%"
"2024/01/04","5,460953","1981373623","0","128,29","0%","9,76%","9,2%","34,48%","12,04%","15,49%","10%"
"2024/01/03","5,461691","1981641260","0","56,23","0%","9,9%","9,42%","35,04%","13,23%","15,38%","10%"
"2024/01/02","5,511638","1999763253","0","-157,43","-0%","10,9%","11,89%","37,09%","13,58%","15,72%","10,12%"
"2023/12/31","5,50082","1995838363","0","217,25","0%","10,68%","11,67%","37,05%","13,5%","16%","10,04%"
"2023/12/29","5,500681","1995787713","0","-60,43","-0%","10,68%","12,65%","37,25%","14,18%","15,99%","10,12%"
"2023/12/28","5,520985","2003154584","0","-88,51","-0%","10,58%","13,78%","37,85%","14,38%","16,08%","10,16%"
"2023/12/27","5,548946","2013299639","0","154,86","0%","11,53%","14,38%","37,85%","15,75%","16,22%","10,22%"
"2023/12/22","5,506489","1997894999","0","-157,29","-0%","10,7%","14,12%","37,26%","15,72%","15,97%","10,15%"
"2023/12/21","5,488022","1991194856","0","96,89","0%","10,33%","13,87%","36,4%","15,38%","15,89%","10,12%"
"2023/12/20","5,454873","1979167454","0","-5,32","-0%","9,14%","13,28%","35,58%","14,95%","15,83%","10,05%"
"2023/12/19","5,451389","1977903375","0","-71,86","-0%","8,55%","12,68%","36,74%","14,93%","15,89%","10,13%"
"2023/12/18","5,435609","1972178059","0","120,81","0%","8,14%","12,36%","36,06%","14,81%","15,75%","10,14%"
"2023/12/15","5,426466","1968860624","0","-93,62","-0%","8,27%","12,64%","35,61%","16,18%","15,6%","10,07%"
"2023/12/14","5,446451","1976111787","0","-151,8","-0%","8,46%","13,31%","34,25%","16,81%","15,69%","10,11%"
"2023/12/13","5,441782","1974417906","0","91825,71","0%","8,92%","13,69%","34,32%","17,18%","15,66%","10,1%"
"2023/12/12","5,41116","1963216151","0","-120,62","-0%","8,25%","13,84%","34,31%","16,96%","15,58%","10,07%"
"2023/12/11","5,398561","1958645244","0","240,9","0%","8,19%","13,58%","33,63%","16,87%","15,5%","10,04%"
"2023/12/08","5,436626","1972455317","0","130730,75","0,01%","8,88%","14,61%","34,78%","16,34%","15,64%","9,99%"
"2023/12/07","5,42465","1967979877","0","306,29","0%","8,52%","15,47%","34,91%","16,33%","15,59%","9,97%"
"2023/12/06","5,396536","1957780244","0","-260,76","-0%","7,95%","13,55%","34,3%","16,25%","15,7%","9,91%"
"2023/12/05","5,383374","1953005533","0","-53,75","-0%","7,46%","14,01%","33,5%","16,15%","15,47%","9,92%"
"2023/12/04","5,37832","1951172073","0","255,69","0%","7,57%","13,83%","32,6%","16,12%","15,3%","9,92%"
"2023/12/01","5,373943","1949583909","0","-49,14","-0%","7,6%","14,7%","33,1%","16,54%","15,2%","9,94%"
"2023/11/30","5,328207","1932991640","0","-177,06","-0%","5,99%","14,06%","32,41%","16,82%","15%","9,85%"
"2023/11/29","5,317526","1929116914","0","8,68","0%","5,47%","14,48%","32,7%","17,17%","14,96%","9,83%"
"2023/11/28","5,322543","1930936996","0","130,22","0%","7,44%","14,59%","33,48%","17,21%","14,98%","9,9%"
"2023/11/27","5,290711","1919388705","0","119,89","0%","7,31%","13,91%","32,16%","16,98%","14,91%","9,86%"
"2023/11/24","5,307468","1925467767","0","-88,04","-0%","7,87%","17,92%","32,8%","16,85%","14,88%","9,94%"
"2023/11/23","5,277788","1914700407","0","-145,64","-0%","6,54%","15,75%","32,23%","16,76%","14,75%","9,88%"
"2023/11/22","5,279551","1915340142","0","53,17","0%","7,79%","14,43%","32,75%","17%","14,61%","9,88%"
"2023/11/21","5,268057","1911170242","0","-33,64","-0%","7,46%","14,6%","32,87%","16,92%","14,78%","9,89%"
"2023/11/20","5,269272","1911611059","0","98,84","0%","7,96%","14,63%","32,85%","16,93%","14,94%","9,92%"
"2023/11/17","5,234159","1898872503","0","-65,17","-0%","6,34%","15,36%","31,6%","16,82%","14,95%","9,83%"
"2023/11/16","5,243359","1902210187","0","82,79","0%","5,57%","17%","32,15%","16,84%","14,99%","9,85%"
"2023/11/15","5,237175","1899966644","0","78,48","0%","4,77%","16,47%","31,58%","17,43%","14,9%","9,83%"
"2023/11/14","5,216683","1892532383","0","-281,48","-0%","3,79%","17,07%","31,17%","17,28%","14,75%","9,83%"
"2023/11/13","5,227562","1896479399","0","301,52","0%","4,37%","17,31%","31,67%","17,36%","14,81%","9,89%"
"2023/11/10","5,221663","1894339031","0","50,04","0%","3,98%","15,46%","31,24%","17,87%","15,09%","9,91%"
"2023/11/09","5,197799","1885681489","0","-5,31","-0%","3,44%","14,75%","31,23%","17,5%","14,98%","9,86%"
"2023/11/08","5,174879","1877366471","0","-133,76","-0%","2,42%","14,23%","28,34%","16,26%","14,71%","9,81%"
"2023/11/07","5,175319","1877526230","0","9,92","0%","2,39%","13,89%","28,76%","16,26%","14,89%","9,81%"
"2023/11/06","5,172018","1876328668","0","65,25","0%","2,71%","13,82%","28,84%","16,24%","15,17%","9,78%"
"2023/11/03","5,159476","1871778558","0","-233,55","-0%","1,94%","15,39%","27,29%","17,43%","15,4%","9,84%"
"2023/11/02","5,157751","1871152988","0","-13,69","-0%","1,98%","15,59%","28,39%","17,61%","15,4%","9,83%"
"2023/10/31","5,107041","1852756191","0","263,5","0%","-0,58%","13,55%","27,21%","17,53%","15,17%","9,72%"
"2023/10/30","5,116631","1856235032","0","-148,79","-0%","0%","13,76%","27,45%","17,6%","15,46%","9,74%"
"2023/10/27","5,091564","1847141258","0","193,7","0%","0,73%","13,32%","27,31%","16,39%","15,39%","9,69%"
"2023/10/26","5,082707","1843927881","0","-32,58","-0%","-0,27%","14,16%","27,37%","16,57%","15,35%","9,67%"
"2023/10/25","5,108436","1853261999","0","-276,61","-0%","0,53%","15,29%","27,88%","16,3%","15,53%","9,73%"
"2023/10/24","5,088135","1845897384","0","314,43","0%","0,53%","13,39%","27,7%","16,15%","15,42%","9,69%"
"2023/10/20","5,042806","1829452406","0","-106,34","-0%","-0,52%","11,17%","26,54%","15,95%","15,29%","9,49%"
"2023/10/19","5,029477","1824616956","0","66,02","0%","-1,34%","9,79%","26,45%","15,98%","15,23%","9,46%"
"2023/10/18","5,009791","1817475112","0","11,77","0%","-1,45%","8,25%","26,02%","15,69%","15,12%","9,42%"
"2023/10/17","5,022026","1821913770","0","-292,06","-0%","-0,72%","9,39%","25,82%","15,79%","15,4%","9,44%"
"2023/10/16","5,023048","1822284828","0","-28,34","-0%","-0,64%","9%","25,19%","15,79%","15,67%","9,35%"
"2023/10/13","5,00157","1814492967","0","288,74","0%","-0,83%","8,3%","23,24%","15,1%","15,57%","9,32%"
"2023/10/12","4,971285","1803505746","0","-14913978,33","-0,82%","-0,14%","10,18%","22,11%","14,41%","15,43%","9,26%"
"2023/10/11","4,978953","1821224561","0","162,11","0%","0,53%","10,17%","22,48%","14,79%","15,53%","9,27%"
"2023/10/10","4,977945","1820855688","0","-230,29","-0%","0,88%","11,09%","22,35%","14,78%","15,57%","9,22%"
"2023/10/09","4,982488","1822517678","0","101,23","0%","1,11%","11,19%","23,25%","14,82%","15,44%","9,25%"
"2023/10/06","4,972174","1818744874","0","-0,78","-0%","0,94%","10,96%","23,39%","15,46%","15,36%","9,2%"
"2023/10/05","4,967785","1817139446","0","135,9","0%","-0,12%","11,08%","24,08%","15,17%","15,34%","9,19%"
"2023/10/04","4,97533","1819899155","0","-38,12","-0%","-0,51%","10,47%","24,28%","15,41%","15,3%","9,21%"
"2023/10/03","4,969629","1817813855","0","20,57","0%","-0,44%","11,86%","23,24%","15,37%","15,15%","9,21%"
"2023/10/02","4,969761","1817862118","0","-288,11","-0%","0,89%","11,78%","23,41%","15,37%","15,16%","9,18%"
"2023/09/29","4,970068","1817974702","0","-4969823,64","-0,27%","1,78%","14,03%","22,66%","15,02%","15,35%","9,03%"
"2023/09/28","4,992678","1831237526","0","-171,96","-0%","2,89%","16,23%","23,58%","15,2%","15,46%","9,08%"
"2023/09/27","4,97518","1824819700","0","-104,69","-0%","2,56%","16,1%","23,16%","15,23%","15,38%","9,04%"
"2023/09/26","4,970042","1822935265","0","136,83","0%","3,6%","14,66%","23,95%","15,19%","15,35%","9,04%"
"2023/09/25","4,98298","1827680588","0","-88,79","-0%","3,35%","14,95%","24,76%","15,29%","15,37%","9,1%"
"2023/09/21","4,97416","1824445636","0","307,18","0%","3,21%","15,48%","25,28%","14,72%","15,45%","9,09%"
"2023/09/20","4,998032","1833201211","0","-4998316,81","-0,27%","3,79%","16,51%","26,49%","13,58%","15,58%","9,15%"
"2023/09/19","5,021966","1847002086","0","83,74","0%","3,81%","17,3%","26,86%","13,76%","15,85%","9,17%"
