"Letöltés idõpontja","2024.08.20. 18:38"
"Alap neve:","Accorde Prizma Alap"
"Befektetési sorozat megjelölése:",""
"Befektetési jegy devizaneme:","HUF"
"Kategória:","Abszolút hozamú"
"Földrajzi kitettség:","Globális"
"Devizális kitettség:",""
"Egyéb jellemzõ kitettség:",""
"Hozam/kockázat mutató:","0"
"Bef. politika rövid leírása:",""
"Alap típusa:","Nyilvános nyíltvégû"
"Alap fajtája:","UCITS (európai) alap"
"Alap indulási dátuma:","2016/02/16"
"Alapkezelõ:","Accorde Alapkezelõ Zrt"
"Letétkezelõ:","UniCredit Bank Hungary Zrt."
"1 éves szórás:","2,55%"
"5 éves szórás:","3,38%"
"Dátum","Árfolyam","NEÉ","Kifizetett hozam","Napi befjegy. forgalom","Napi befjegy. forgalom változás(%)","3 hónapos hozam","6 hónapos hozam","1 éves hozam","3 éves hozam","5 éves hozam","10 éves hozam"
"2024/08/15","1,689898","17134819557","","16313476,08","0,1%","1,73%","5,48%","17,13%","12,52%","9,57%",""
"2024/08/14","1,690644","17126062990","","6062918,09","0,04%","1,74%","5,8%","17,31%","12,54%","9,57%",""
"2024/08/13","1,691027","17123878452","","113519449,52","0,67%","1,86%","5,73%","17,16%","12,55%","9,6%",""
"2024/08/12","1,694827","17048583918","","-5652020,71","-0,03%","2,13%","5,85%","17,43%","12,64%","9,62%",""
"2024/08/09","1,691968","17025467185","","39062536,56","0,23%","2,03%","5,82%","17,46%","12,68%","9,58%",""
"2024/08/08","1,690206","16968715162","","15952176,36","0,09%","2,02%","5,74%","17,55%","12,66%","9,57%",""
"2024/08/07","1,69372","16988008399","","3033815,84","0,02%","2,31%","5,9%","17,98%","12,74%","9,59%",""
"2024/08/06","1,685923","16906784654","","25047129,18","0,15%","1,75%","5,44%","17,52%","12,57%","9,49%",""
"2024/08/05","1,686603","16888546603","","30438530,62","0,18%","1,85%","5,48%","17,56%","12,61%","9,48%",""
"2024/08/02","1,692489","16916940426","","50828993,64","0,3%","2,15%","5,9%","18,03%","12,8%","9,55%",""
"2024/08/01","1,698408","16925095871","","57433158,65","0,34%","2,55%","6,49%","18,4%","12,92%","9,65%",""
"2024/07/31","1,708116","16964077278","","60662276","0,36%","3,14%","7,27%","19,39%","13,14%","9,74%",""
"2024/07/30","1,707896","16901237895","","174109384","1,04%","3,12%","7,39%","19,3%","13,13%","9,76%",""
"2024/07/29","1,702681","16676052816","","13787364,3","0,08%","2,81%","6,96%","18,94%","13,1%","9,7%",""
"2024/07/26","1,701432","16650042863","","14609398,1","0,09%","3%","6,83%","19,01%","13,02%","9,68%",""
"2024/07/25","1,701097","16632158065","","22144712,38","0,13%","3,11%","7,09%","19,17%","13,04%","9,66%",""
"2024/07/24","1,698829","16587867931","","27904918,9","0,17%","3%","6,98%","19,04%","12,99%","9,65%",""
"2024/07/23","1,695747","16529920079","","212713127,75","1,3%","2,81%","7,01%","19,16%","12,92%","9,61%",""
"2024/07/22","1,695865","16318342398","","7809985,44","0,05%","3%","7,06%","19,16%","12,91%","9,72%",""
"2024/07/19","1,704012","16388888831","","141446775,94","0,87%","3,56%","7,73%","20,23%","13,14%","9,83%",""
"2024/07/18","1,702043","16228668001","","13995979,93","0,09%","3,56%","7,79%","20,29%","12,96%","9,8%",""
"2024/07/17","1,702117","16215376989","","5681889,64","0,04%","3,69%","7,99%","20,39%","12,96%","9,81%",""
"2024/07/16","1,701916","16207780925","","135717634,79","0,85%","3,75%","7,6%","20,35%","12,96%","9,82%",""
"2024/07/15","1,70033","16057085881","","6940387,35","0,04%","3,47%","7,51%","20,24%","12,93%","9,8%",""
"2024/07/12","1,697722","16025527461","","15070905,04","0,09%","3,24%","7,57%","20,45%","12,89%","9,76%",""
"2024/07/11","1,696819","16001940767","","202890719,38","1,29%","3,02%","7,61%","20,53%","12,94%","9,75%",""
"2024/07/10","1,694923","15781396427","","30819410,32","0,2%","2,79%","7,62%","20,54%","12,9%","9,78%",""
"2024/07/09","1,694372","15745456685","","12063086,87","0,08%","3,05%","7,95%","20,64%","12,88%","9,77%",""
"2024/07/08","1,693514","15725426486","","39928746,2","0,25%","3,07%","7,95%","20,58%","12,88%","9,73%",""
"2024/07/05","1,691744","15669103821","","32150656,73","0,21%","3,04%","7,84%","20,65%","12,83%","9,69%",""
"2024/07/04","1,690395","15624484227","","35283442,04","0,23%","2,87%","7,93%","20,73%","12,82%","9,68%",""
"2024/07/03","1,689425","15580255228","","23197038,11","0,15%","2,93%","7,8%","20,79%","12,8%","9,72%",""
"2024/07/02","1,687638","15540602613","","175311479,49","1,14%","2,94%","7,52%","20,69%","12,76%","9,75%",""
"2024/07/01","1,687934","15367986099","","24209248,2","0,16%","3,1%","7,61%","20,71%","12,73%","9,76%",""
"2024/06/28","1,689653","15359403026","","12492974,91","0,08%","3,21%","7,87%","21,31%","12,75%","9,8%",""
"2024/06/27","1,688566","15337036964","","222256198,06","1,47%","3,39%","7,86%","21,29%","12,78%","9,82%",""
"2024/06/26","1,688202","15111522510","","74152987,83","0,49%","3,47%","8,07%","21,15%","12,77%","9,82%",""
"2024/06/25","1,687836","15034109440","","6614642,47","0,04%","3,63%","8,05%","21,13%","12,76%","9,83%",""
"2024/06/24","1,686215","15013062371","","93802774,26","0,63%","3,68%","7,94%","21,02%","12,73%","9,8%",""
"2024/06/21","1,686232","14919410009","","50004046,57","0,34%","3,68%","7,97%","21,08%","12,69%","9,79%",""
"2024/06/20","1,688565","14889978650","","143374978,04","0,97%","3,8%","8,19%","21,34%","12,74%","9,81%",""
"2024/06/19","1,686722","14730508354","","34411290,82","0,23%","3,54%","8,72%","21,27%","12,7%","9,83%",""
"2024/06/18","1,683682","14669610105","","21450456,63","0,15%","3,55%","8,64%","21,15%","12,63%","9,8%",""
"2024/06/17","1,683477","14646376133","","124609613,08","0,86%","3,56%","8,97%","21,14%","12,56%","9,81%",""
"2024/06/14","1,68407","14526881771","","176592981","1,23%","3,6%","8,96%","21,04%","12,58%","9,83%",""
"2024/06/13","1,684229","14351643660","","26057716,17","0,18%","3,26%","9,71%","21,28%","12,6%","9,85%",""
"2024/06/12","1,68776","14355619653","","82975640,75","0,58%","3,44%","9,91%","21,51%","12,67%","9,89%",""
"2024/06/11","1,682854","14231156128","","11301922,88","0,08%","3,16%","9,76%","21,22%","12,56%","9,81%",""
"2024/06/10","1,68324","14223115845","","3450323,2","0,02%","3,16%","9,68%","21,25%","12,65%","9,84%",""
"2024/06/07","1,678092","14176176276","","152451619,07","1,09%","3,02%","9,56%","21,14%","12,54%","9,77%",""
"2024/06/06","1,681198","14049681332","","19556223,3","0,14%","3,54%","9,93%","21,5%","12,6%","9,82%",""
"2024/06/05","1,678759","14009770888","","3610036,6","0,03%","3,32%","10,25%","21,55%","12,54%","9,79%",""
"2024/06/04","1,676237","13985119393","","18352926,38","0,13%","3,26%","10,05%","21,48%","12,49%","9,76%",""
"2024/06/03","1,67916","13991121530","","189355945,35","1,38%","3,6%","10,53%","21,69%","12,62%","9,77%",""
"2024/05/31","1,670276","13728744023","","14714198,94","0,11%","3,44%","10,36%","21,33%","12,53%","9,65%",""
"2024/05/30","1,667172","13688544007","","14944199,87","0,11%","3,24%","10,15%","21,38%","12,48%","9,65%",""
"2024/05/29","1,664318","13650192232","","1037,89","0%","3,07%","9,81%","21,34%","12,42%","9,62%",""
"2024/05/28","1,664984","13655653508","","4440528,49","0,03%","3%","9,95%","21,39%","12,44%","9,65%",""
"2024/05/27","1,664346","13645982014","","194845560,71","1,45%","3,01%","10%","21,34%","12,46%","9,66%",""
"2024/05/24","1,662654","13437461819","","73030403,41","0,55%","2,88%","10,03%","21,09%","12,19%","9,7%",""
"2024/05/23","1,662959","13366883009","","-5953358,44","-0,04%","2,9%","10,07%","21,18%","12,2%","9,71%",""
"2024/05/22","1,655691","13314390083","","12171102,81","0,09%","2,71%","9,38%","21,01%","12,03%","9,59%",""
"2024/05/21","1,655786","13302982233","","-92119763,15","-0,69%","2,75%","9,47%","21,29%","12,03%","9,58%",""
"2024/05/17","1,660088","13429904639","","10515619,59","0,08%","3,55%","10,37%","21,93%","12,17%","9,67%",""
"2024/05/16","1,661047","13427141135","","2060869,3","0,02%","3,61%","10,5%","22,12%","12,2%","9,68%",""
"2024/05/15","1,661098","13425492463","","120735408,76","0,91%","3,68%","10,33%","22,22%","12,2%","9,68%",""
"2024/05/14","1,661747","13309955295","","66346517,02","0,5%","3,99%","10,64%","22,35%","12,21%","9,7%",""
"2024/05/13","1,660133","13230745698","","-34581649,86","-0,26%","3,8%","10,97%","22,23%","12,22%","9,67%",""
"2024/05/10","1,659492","13260205424","","29911847,27","0,23%","3,78%","10,98%","22,38%","12,25%","9,64%",""
"2024/05/09","1,658253","13220415654","","60231831,48","0,46%","3,71%","10,79%","22,41%","12,31%","9,62%",""
"2024/05/08","1,656707","13147914498","","34947474,83","0,27%","3,65%","10,46%","22,39%","12,28%","9,56%",""
"2024/05/07","1,655416","13102748656","","20287147","0,15%","3,5%","10,39%","22,57%","12,25%","9,53%",""
"2024/05/06","1,656991","13094908457","","29418073,69","0,23%","3,63%","10,48%","22,69%","12,29%","9,55%",""
"2024/05/03","1,65589","13056808921","","31822044,26","0,24%","3,61%","10,58%","22,77%","12,48%","9,51%",""
"2024/05/02","1,656866","13032663949","","197792424,4","1,54%","3,67%","11,62%","22,85%","12,49%","9,51%",""
"2024/04/30","1,656162","12829418006","","30912236,14","0,24%","4,14%","11,85%","22,96%","12,48%","9,5%",""
"2024/04/29","1,656098","12798011190","","36419235,2","0,29%","4,03%","12,11%","22,96%","12,44%","9,49%",""
"2024/04/26","1,651863","12728957810","","70344116,6","0,56%","3,71%","11,69%","22,95%","12,35%","9,42%",""
"2024/04/25","1,64973","12642268014","","150252809,15","1,2%","3,85%","11,59%","22,96%","12,32%","9,41%",""
"2024/04/24","1,649426","12489713269","","57177883,67","0,46%","3,87%","11,79%","22,88%","12,31%","9,41%",""
"2024/04/23","1,649342","12431902236","","27770071,06","0,22%","4,08%","11,61%","22,95%","12,31%","9,41%",""
"2024/04/22","1,646536","12383029207","","27687741,18","0,22%","3,95%","11,42%","22,74%","12,26%","9,4%",""
"2024/04/19","1,645384","12346697043","","26902261,87","0,22%","4,02%","11,26%","23,01%","12,26%","9,38%",""
"2024/04/18","1,643605","12306474538","","194174804,16","1,61%","4,09%","10,93%","23,2%","12,17%","9,36%",""
"2024/04/17","1,641557","12097207306","","53803451,06","0,45%","4,15%","10,74%","23,07%","12,12%","9,36%",""
"2024/04/16","1,64037","12034695342","","9120884,24","0,08%","3,7%","10,67%","23,11%","12,1%","9,34%",""
"2024/04/15","1,643372","12047582160","","127783775,06","1,07%","3,91%","10,91%","23,34%","12,22%","9,36%",""
"2024/04/12","1,644445","11927581129","","29883257,15","0,25%","4,19%","10,91%","23,75%","12,2%","9,39%",""
"2024/04/11","1,647039","11916465680","","69734217,04","0,59%","4,46%","11,09%","23,7%","12,22%","9,45%",""
"2024/04/10","1,648964","11860577497","","50627190,09","0,43%","4,7%","11,29%","23,99%","12,27%","9,52%",""
"2024/04/09","1,644217","11775952091","","35255902,4","0,3%","4,75%","11,2%","23,63%","12,16%","9,45%",""
"2024/04/08","1,643023","11732170312","","31268683,19","0,27%","4,73%","11,11%","23,54%","12,12%","9,47%",""
"2024/04/05","1,641895","11692868499","","54441365,69","0,47%","4,66%","10,97%","23,79%","12,06%","9,44%",""
"2024/04/04","1,643173","11647486123","","106757027,78","0,93%","4,91%","11,28%","24,18%","12,09%","9,49%",""
"2024/04/03","1,641269","11527356463","","-13544371,63","-0,12%","4,72%","11,13%","24,21%","12,04%","9,46%",""
"2024/04/02","1,639505","11528496927","","30503743,5","0,27%","4,46%","10,93%","24,3%","12%","9,45%",""
"2024/03/28","1,637164","11481575544","","48334714,34","0,42%","4,52%","10,94%","23,95%","12,1%","9,5%",""
"2024/03/27","1,633209","11405620831","","241324718,1","2,16%","4,33%","10,57%","23,6%","12,01%","9,42%",""
"2024/03/26","1,631558","11153010201","","62960582,09","0,57%","4,44%","10,61%","23,32%","11,97%","9,45%",""
"2024/03/25","1,628672","11070432858","","35688588,48","0,32%","4,26%","10,54%","23,1%","11,91%","9,42%",""
"2024/03/22","1,626334","11018903614","","114860113,65","1,05%","4,11%","10,45%","23,23%","11,93%","9,36%",""
"2024/03/21","1,626332","10904030091","","15647946,47","0,14%","4,13%","10,65%","23,28%","11,93%","9,37%",""
"2024/03/20","1,626759","10891240933","","175344642,93","1,63%","4,23%","10,6%","23,31%","11,94%","9,41%",""
"2024/03/19","1,629131","10731521288","","1387998,61","0,01%","5,01%","10,72%","23,16%","11,99%","9,43%",""
"2024/03/18","1,625961","10709254353","","3415236,79","0,03%","4,91%","10,67%","22,92%","11,88%","9,4%",""
"2024/03/14","1,625576","10703304155","","24515260,65","0,23%","5,17%","11,03%","23%","12,22%","9,42%",""
"2024/03/13","1,631095","10715044496","","142609085,71","1,35%","6,25%","11,61%","22,86%","12,34%","9,55%",""
"2024/03/12","1,631567","10575494821","","6440099,28","0,06%","6,25%","11,72%","23,16%","12,35%","9,6%",""
"2024/03/11","1,631351","10567655505","","214823032,4","2,07%","6,4%","12,01%","23,15%","12,4%","9,59%",""
"2024/03/08","1,631634","10354628439","","21105049,72","0,2%","6,32%","12,12%","23,12%","12,3%","9,6%",""
"2024/03/07","1,628952","10316537650","","109966623,4","1,08%","6,35%","11,91%","22,98%","12,35%","9,54%",""
"2024/03/06","1,623716","10173763672","","-58654315,31","-0,57%","6,17%","11,59%","22,43%","12,23%","9,44%",""
"2024/03/05","1,62484","10239501269","","16449014,03","0,16%","6,71%","11,67%","22,11%","12,26%","9,45%",""
"2024/03/04","1,623392","10213941832","","43781286,38","0,43%","6,58%","11,59%","22%","12,41%","9,36%",""
"2024/03/01","1,620737","10153527609","","185580396,73","1,87%","6,68%","11,48%","22,29%","12,43%","9,34%",""
"2024/02/29","1,614791","9931377791","","30553350,32","0,31%","6,54%","11,15%","21,82%","12,44%","9,28%",""
"2024/02/28","1,61647","9911118952","","149781829,46","1,54%","6,74%","11,47%","21,94%","12,48%","9,3%",""
"2024/02/27","1,615733","9756886619","","47286641,53","0,49%","6,79%","11,5%","21,88%","12,47%","9,33%",""
"2024/02/26","1,614051","9699492152","","128788011,88","1,34%","6,82%","11,39%","21,71%","12,43%","9,29%",""
"2024/02/23","1,616111","9582919151","","34839771,56","0,37%","6,97%","11,66%","22,17%","12,61%","9,31%",""
"2024/02/22","1,612046","9524063119","","154586275,56","1,65%","6,5%","11,56%","21,98%","12,5%","9,26%",""
"2024/02/21","1,611424","9365861677","","11093125,77","0,12%","6,54%","11,66%","22,07%","12,48%","9,21%",""
"2024/02/20","1,60626","9324790082","","15247059,62","0,16%","6,27%","11,14%","21,76%","12,36%","9,13%",""
"2024/02/19","1,606172","9309032993","","452737,53","0%","6,79%","11,14%","21,87%","12,35%","9,15%",""
"2024/02/16","1,603174","9291205327","","150097612,92","1,64%","6,65%","11,04%","21,57%","12,18%","9,14%",""
"2024/02/15","1,602156","9135303199","","13109298,06","0,14%","6,41%","11,04%","21,33%","12,29%","9,12%",""
"2024/02/14","1,597994","9098496726","","13480444,88","0,15%","6,39%","10,88%","21,01%","12,35%","9,11%",""
"2024/02/13","1,5994","9093009761","","24925493,08","0,27%","6,91%","10,82%","21,16%","12,39%","9,1%",""
"2024/02/12","1,601193","9078250002","","13624359,31","0,15%","7,08%","10,94%","21,11%","12,43%","9,13%",""
"2024/02/09","1,598982","9052108796","","10431827,21","0,12%","6,83%","11,01%","20,86%","12,16%","9,13%",""
"2024/02/08","1,598411","9038448166","","318180854,56","3,65%","6,58%","11,17%","20,78%","12,17%","9,12%",""
"2024/02/07","1,59941","8725717441","","100517446,02","1,17%","6,66%","11,41%","21,01%","12,23%","9,13%",""
"2024/02/06","1,598905","8622476662","","1820,16","0%","6,61%","11,45%","21,1%","12,22%","9,12%",""
"2024/02/05","1,598992","8622944010","","13386416,95","0,16%","6,78%","11,46%","21,04%","12,22%","9,18%",""
"2024/02/02","1,598196","8605271638","","6107761,9","0,07%","7,67%","11,45%","20,9%","12,3%","9,22%",""
"2024/02/01","1,59492","8581537214","","33071352,27","0,39%","7,77%","11,18%","20,85%","12,29%","9,18%",""
"2024/01/31","1,59238","8534851948","","150190264,51","1,79%","7,6%","11,3%","20,79%","12,27%","9,19%",""
"2024/01/30","1,590389","8374178092","","32753158,4","0,39%","7,41%","11,09%","20,99%","12,22%","9,11%",""
"2024/01/29","1,591895","8349323747","","21151713,68","0,25%","7,76%","11,2%","21,06%","12,26%","9,16%",""
"2024/01/26","1,592714","8332456721","","2602,64","0%","7,69%","11,41%","21,09%","12,22%","9,13%",""
"2024/01/25","1,588529","8310559842","","93295891,36","1,14%","7,45%","11,29%","20,81%","12,14%","9,07%",""
"2024/01/24","1,58792","8214113669","","21669319,19","0,27%","7,62%","11,27%","20,66%","12,05%","9,1%",""
"2024/01/23","1,584676","8175707808","","8458967,84","0,1%","7,23%","11,35%","20,66%","11,98%","9,06%",""
"2024/01/22","1,584039","8163965811","","3006342,7","0,04%","7,19%","11,31%","20,69%","11,96%","9,03%",""
"2024/01/19","1,581745","8149140794","","9148906,86","0,11%","6,96%","11,61%","20,31%","11,87%","8,95%",""
"2024/01/18","1,579063","8126189752","","5008441,67","0,06%","6,57%","11,6%","20,2%","11,83%","8,92%",""
"2024/01/17","1,5762","8106456792","","8270414,34","0,1%","6,33%","11,49%","20,28%","11,77%","8,91%",""
"2024/01/16","1,581776","8126834701","","55173308,5","0,68%","6,72%","11,86%","20,75%","11,91%","8,96%",""
"2024/01/15","1,581491","8070207063","","-1687,31","-0%","6,73%","11,84%","20,78%","11,9%","9%",""
"2024/01/12","1,578271","8053777375","","3855611,96","0,05%","6,44%","11,97%","20,55%","11,88%","8,94%",""
"2024/01/11","1,576773","8042281261","","11780540,83","0,15%","6,35%","12%","20,59%","11,8%","8,92%",""
"2024/01/10","1,574948","8021206000","","-449936,79","-0,01%","6,3%","12,01%","20,59%","11,73%","8,85%",""
"2024/01/09","1,569635","7994595324","","-3010936,01","-0,04%","6,16%","11,76%","20,27%","11,6%","8,75%",""
"2024/01/08","1,568845","7993581051","","5384290,53","0,07%","6,09%","11,7%","20,44%","11,58%","8,76%",""
"2024/01/05","1,56873","7987611207","","250397461,84","3,24%","6,03%","11,88%","20,55%","11,94%","8,76%",""
"2024/01/04","1,566231","7724888299","","-2663,99","-0%","6,07%","11,86%","20,65%","11,85%","8,73%",""
"2024/01/03","1,567244","7729887234","","18366266,8","0,24%","6,12%","12,06%","20,82%","11,93%","8,79%",""
"2024/01/02","1,569572","7722975738","","5957343,22","0,08%","6,2%","12,24%","21,43%","11,98%","8,89%",""
"2023/12/29","1,568564","7712062423","","436974,36","0,01%","6,14%","12,35%","21,43%","11,96%","8,91%",""
"2023/12/28","1,566385","7700912700","","1481236,61","0,02%","6,14%","12,46%","21,16%","11,95%","8,88%",""
"2023/12/27","1,565472","7694943690","","19113944,44","0,25%","5,99%","12,45%","20,72%","12,04%","8,9%",""
"2023/12/22","1,562153","7659556009","","16906637,12","0,22%","6,09%","12,37%","20,29%","12,06%","8,9%",""
"2023/12/21","1,5618","7640922361","","110707079,21","1,47%","6,26%","12,14%","20,4%","12,11%","8,9%",""
"2023/12/20","1,560788","7525335926","","7979809,73","0,11%","6,12%","12,16%","20,37%","11,94%","8,72%",""
"2023/12/19","1,551471","7472481856","","42419650,64","0,57%","5,44%","11,54%","19,71%","11,71%","8,41%",""
"2023/12/18","1,549833","7422217752","","9707900,2","0,13%","5,49%","11,52%","19,65%","11,68%","8,13%",""
"2023/12/15","1,54492","7389012055","","16579557,23","0,22%","5,1%","11,14%","19,26%","11,51%","7,93%",""
"2023/12/14","1,545653","7375930409","","14615495,97","0,2%","5,58%","11,09%","19,49%","11,6%","7,94%",""
"2023/12/13","1,535126","7311179105","","734182,88","0,01%","5,04%","10,54%","19,03%","11,38%","7,83%",""
"2023/12/12","1,535555","7312487869","","4865470,61","0,07%","5,14%","10,55%","19,31%","11,39%","7,83%",""
"2023/12/11","1,533218","7296500743","","10336967,95","0,14%","5,27%","10,45%","19,1%","11,33%","7,81%",""
"2023/12/08","1,534678","7293101992","","-7800254,57","-0,11%","5,45%","10,63%","19,11%","11,38%","7,75%",""
"2023/12/07","1,531729","7286873010","","-1827,32","-0%","5,23%","10,57%","18,79%","11,39%","7,71%",""
"2023/12/06","1,529284","7275243270","","155633849,74","2,2%","5,1%","10,52%","18,46%","11,32%","7,72%",""
"2023/12/05","1,522631","7088636258","","-48295714,55","-0,68%","4,65%","10,25%","18,07%","11,15%","7,49%",""
"2023/12/04","1,523106","7139158410","","-8491,9","-0%","4,69%","10,38%","18,23%","11,17%","7,47%",""
"2023/12/01","1,519219","7120947591","","22992041,14","0,33%","4,5%","10,33%","17,81%","11,29%","7,49%",""
"2023/11/30","1,513481","7071146993","","-37695702,89","-0,53%","4,19%","10,19%","17,37%","11,15%","7,41%",""
"2023/11/29","1,515647","7119016430","","5926265,65","0,08%","4,33%","10,5%","17,5%","11,1%","7,46%",""
"2023/11/28","1,514336","7106937504","","4849914,05","0,07%","4,43%","10,41%","17,54%","11,07%","7,54%",""
"2023/11/27","1,513028","7095953198","","74092093,93","1,06%","4,41%","10,31%","17,47%","11,03%","7,51%",""
"2023/11/24","1,511068","7012764876","","-792565,39","-0,01%","4,22%","10,05%","17,48%","11%","7,51%",""
"2023/11/23","1,510785","7012243909","","-1096,48","-0%","4,38%","10,09%","17,49%","11,15%","7,51%",""
"2023/11/22","1,51366","7025589197","","4479022,3","0,06%","4,75%","10,63%","17,76%","11,31%","7,55%",""
"2023/11/21","1,512524","7015840840","","30020416,15","0,43%","4,8%","10,8%","18,04%","11,28%","7,51%",""
"2023/11/20","1,511538","6981266434","","2010937,28","0,03%","4,59%","10,73%","18,21%","11,26%","7,55%",""
"2023/11/17","1,504074","6944791816","","-33502,33","-0%","4,04%","10,47%","17,54%","11,26%","7,34%",""
"2023/11/16","1,503233","6940942133","","-1197,8","-0%","4,12%","10,51%","17,45%","11,32%","7,32%",""
"2023/11/15","1,505614","6951937226","","-1033,07","-0%","4,35%","10,78%","17,57%","11,48%","7,36%",""
"2023/11/14","1,501969","6935108039","","-580751,78","-0,01%","4,22%","10,58%","17,12%","11,39%","7,28%",""
"2023/11/13","1,496054","6908374912","","1181,75","0%","3,66%","10,15%","16,73%","11,25%","7,17%",""
"2023/11/10","1,495284","6904818078","","491321,15","0,01%","3,7%","10,27%","16,95%","11,34%","7,11%",""
"2023/11/09","1,496741","6911054311","","2275,09","0%","3,91%","10,49%","16,89%","11,8%","7,14%",""
"2023/11/08","1,499773","6925051993","","2937084,39","0,04%","4,31%","10,8%","17,19%","12,44%","7,19%",""
"2023/11/07","1,499586","6921251821","","25923971,41","0,38%","4,45%","11,03%","17,48%","12,44%","7,19%",""
"2023/11/06","1,499809","6896353238","","-131749210,09","-1,88%","4,54%","11,05%","17,91%","12,44%","7,21%",""
"2023/11/03","1,49749","7017235618","","-1294,22","-0%","4,27%","11,03%","17,73%","12,5%","7,15%",""
"2023/11/02","1,484341","6955620709","","4075333,36","0,06%","3,51%","10,06%","16,79%","12,4%","6,96%",""
"2023/10/31","1,479895","6930723630","","14990684,6","0,22%","3,44%","9,88%","16,93%","12,46%","6,89%",""
"2023/10/30","1,48073","6919635004","","1516,26","0%","3,43%","9,94%","16,99%","12,48%","6,95%",""
"2023/10/27","1,477205","6903160729","","8283048,47","0,12%","3,36%","9,78%","16,78%","12,15%","6,92%",""
"2023/10/26","1,478912","6902845130","","-360571,96","-0,01%","3,45%","10,08%","17,29%","12%","6,95%",""
"2023/10/25","1,478396","6900797138","","20000245,22","0,29%","3,57%","10,19%","17,23%","11,96%","6,89%",""
"2023/10/24","1,475448","6867076219","","-1874717,64","-0,03%","3,39%","9,92%","17,29%","11,89%","6,84%",""
"2023/10/20","1,477766","6879742390","","4267907,28","0,06%","4,05%","10,41%","17,2%","11,9%","6,86%",""
"2023/10/19","1,478801","6880289938","","4216234,71","0,06%","4,34%","10,55%","17,44%","11,97%","6,88%",""
"2023/10/18","1,481676","6889441771","","3774635,48","0,05%","4,72%","11,06%","17,5%","12,17%","6,9%",""
"2023/10/17","1,482329","6888701767","","1947,14","0%","4,85%","11,13%","17,57%","12,19%","6,91%",""
"2023/10/16","1,48218","6888007385","","-106048,43","-0%","4,81%","11,24%","17,68%","12,19%","6,95%",""
"2023/10/13","1,481772","6886217341","","546,6","0%","4,99%","11,4%","17,45%","12,14%","7,04%",""
"2023/10/12","1,482732","6890678188","","-17,67","-0%","5,19%","11,58%","17,53%","12,09%","7,05%",""
"2023/10/11","1,48267","6890390074","","-5028929,57","-0,07%","5,32%","11,35%","17,42%","11,98%","7,02%",""
"2023/10/10","1,481629","6890577649","","-1495,42","-0%","5,37%","11,41%","17,25%","11,95%","6,93%",""
"2023/10/09","1,478576","6876380625","","76,96","0%","5,28%","11,18%","16,77%","11,88%","6,88%",""
"2023/10/06","1,478722","6877059547","","1655,98","0%","5,23%","11,19%","16,93%","11,89%","6,86%",""
"2023/10/05","1,479554","6880927254","","1107088,49","0,02%","5,52%","11,55%","17,05%","12,09%","6,87%",""
"2023/10/04","1,47667","6866409772","","13538203,31","0,2%","5,46%","11,6%","16,8%","12,05%","6,81%",""
"2023/10/03","1,476869","6853795080","","1952417,19","0,03%","5,59%","11,77%","16,96%","12,05%","6,85%",""
"2023/10/02","1,477912","6856681597","","6577530,61","0,1%","5,69%","12,05%","17,25%","12,08%","6,84%",""
"2023/09/29","1,477862","6849872317","","528,43","0%","5,85%","11,96%","17,41%","12,15%","6,9%",""
"2023/09/28","1,47576","6840129045","","-1617,7","-0%","5,96%","11,73%","17,01%","12,03%","6,87%",""
"2023/09/27","1,477041","6846068083","","180242979,18","2,71%","6,1%","11,78%","17%","12,23%","6,86%",""
"2023/09/26","1,475073","6656943601","","-1698,31","-0%","5,86%","11,49%","16,89%","12,18%","6,88%",""
"2023/09/25","1,473385","6649327423","","-11468343,83","-0,17%","5,74%","11,36%","16,49%","12,14%","6,85%",""
"2023/09/22","1,472464","6656632162","","849,13","0%","5,92%","11,57%","16,28%","12,02%","6,83%",""
"2023/09/21","1,469841","6644773404","","-155,94","-0%","5,54%","11,41%","16,18%","11,94%","6,79%",""
"2023/09/20","1,47081","6649154160","","2938569,52","0,04%","5,69%","11,48%","16%","11,64%","6,82%",""
"2023/09/19","1,471428","6649008175","","9229047,88","0,14%","5,79%","11,23%","16,17%","11,66%","6,84%",""
"2023/09/18","1,46921","6629770462","","4935835,07","0,07%","5,72%","11,07%","15,65%","11,6%","6,82%",""
"2023/09/15","1,469942","6628135298","","-92627522,75","-1,38%","5,74%","11,23%","15,68%","11,43%","6,9%",""
"2023/09/14","1,464025","6693709540","","5417735,78","0,08%","5,23%","10,78%","15,24%","11,21%","6,82%",""
"2023/09/13","1,461462","6676582925","","976924,21","0,01%","5,24%","10,08%","14,98%","11,19%","6,77%",""
"2023/09/12","1,46047","6671074784","","-2700821,37","-0,04%","5,14%","10,25%","15,07%","11,17%","6,73%",""
"2023/09/11","1,456495","6655611413","","3847290,13","0,06%","4,92%","9,95%","14,91%","11,07%","6,72%",""
"2023/09/08","1,455321","6646402504","","6396520,71","0,1%","4,91%","9,82%","14,75%","11,03%","6,79%",""
"2023/09/07","1,455555","6641073625","","13613388,84","0,21%","5,08%","9,89%","14,8%","11,01%","6,79%",""
"2023/09/06","1,455033","6625083456","","87001335,73","1,33%","5,16%","9,71%","14,75%","11,03%","6,74%",""
"2023/09/05","1,454983","6537857449","","42,8","0%","5,35%","9,35%","14,59%","11,03%","6,72%",""
