"Letöltés idõpontja","2024.08.20. 18:38"
"Alap neve:","Accorde Abacus Alap"
"Befektetési sorozat megjelölése:",""
"Befektetési jegy devizaneme:","HUF"
"Kategória:","Abszolút hozamú"
"Földrajzi kitettség:","Globális"
"Devizális kitettség:",""
"Egyéb jellemzõ kitettség:",""
"Hozam/kockázat mutató:","0"
"Bef. politika rövid leírása:",""
"Alap típusa:","Nyilvános nyíltvégû"
"Alap fajtája:","UCITS (európai) alap"
"Alap indulási dátuma:","2016/02/16"
"Alapkezelõ:","Accorde Alapkezelõ Zrt"
"Letétkezelõ:","UniCredit Bank Hungary Zrt."
"1 éves szórás:","4,07%"
"5 éves szórás:","9,62%"
"Dátum","Árfolyam","NEÉ","Kifizetett hozam","Napi befjegy. forgalom","Napi befjegy. forgalom változás(%)","3 hónapos hozam","6 hónapos hozam","1 éves hozam","3 éves hozam","5 éves hozam","10 éves hozam"
"2024/08/15","1,824096","42790481417","","145511554,58","0,34%","2,86%","8,81%","24,28%","18,47%","15,49%",""
"2024/08/14","1,822876","42616447864","","304989311,15","0,72%","2,92%","8,58%","24,21%","18,44%","15,44%",""
"2024/08/13","1,819893","42242219021","","88456235,28","0,21%","2,92%","8,4%","23,87%","18,38%","15,51%",""
"2024/08/12","1,822069","42204164973","","474727625,15","1,14%","3,02%","8,52%","24,02%","18,45%","15,38%",""
"2024/08/09","1,816896","41610964129","","173300786,57","0,42%","2,59%","8,55%","23,53%","18,74%","15,35%",""
"2024/08/08","1,818077","41464598225","","314227856,91","0,76%","3,02%","8,81%","23,76%","18,81%","15,28%",""
"2024/08/07","1,819703","41187173266","","21758628,79","0,05%","3,15%","8,84%","23,59%","18,84%","15,31%",""
"2024/08/06","1,815158","41062597414","","113401899,07","0,28%","3,23%","8,16%","23,32%","18,74%","15,21%",""
"2024/08/05","1,813869","40920116221","","174119461,14","0,43%","3,32%","8%","23,24%","18,78%","14,91%",""
"2024/08/02","1,817511","40827809129","","269679121,99","0,67%","3,45%","8,3%","23,8%","18,81%","15,32%",""
"2024/08/01","1,814614","40493482859","","148916356,86","0,37%","3,53%","8,28%","23,14%","18,75%","15,29%",""
"2024/07/31","1,817477","40408219981","","132352879,33","0,33%","3,7%","8,86%","23,23%","18,82%","15,43%",""
"2024/07/30","1,815704","40236576859","","376342615,96","0,94%","3,59%","9,35%","23,08%","18,78%","15,4%",""
"2024/07/29","1,814971","39844142660","","385326558,45","0,98%","3,44%","9,42%","23,03%","18,8%","15,46%",""
"2024/07/26","1,812997","39415899877","","145398717,93","0,37%","3,5%","8,92%","23,49%","18,71%","15,44%",""
"2024/07/25","1,813041","39271454223","","181975537,4","0,47%","3,55%","9,11%","23,58%","18,78%","15,42%",""
"2024/07/24","1,812208","39071519061","","201464332,32","0,52%","3,43%","9,63%","23,79%","18,77%","15,36%",""
"2024/07/23","1,809259","38806801619","","278396533,89","0,72%","3,08%","9,77%","23,82%","18,7%","15,28%",""
"2024/07/22","1,810908","38563520754","","159893578,5","0,42%","3,54%","9,5%","23,93%","18,76%","15,44%",""
"2024/07/19","1,811505","38416287656","","146508625,27","0,38%","4%","10,11%","24,41%","18,56%","15,45%",""
"2024/07/18","1,808719","38210922111","","169230694,57","0,45%","4,14%","9,99%","24,39%","18,38%","15,4%",""
"2024/07/17","1,80797","38025938153","","161322313,03","0,43%","4,34%","10,24%","25,07%","18,36%","15,36%",""
"2024/07/16","1,810693","37921644081","","209960206,86","0,56%","4,94%","9,71%","25,03%","18,42%","15,45%",""
"2024/07/15","1,81171","37732865147","","67339387,21","0,18%","4,39%","9,64%","25,1%","18,5%","15,46%",""
"2024/07/12","1,812175","37675193129","","416887687,4","1,12%","4,7%","9,97%","25,33%","18,67%","15,47%",""
"2024/07/11","1,809809","37209660498","","240828148,07","0,65%","4,5%","10,46%","25,48%","18,62%","15,44%",""
"2024/07/10","1,806284","36896827440","","268182077,11","0,73%","3,85%","10,36%","25,93%","18,55%","15,35%",""
"2024/07/09","1,806207","36627083922","","220911881,94","0,61%","4,09%","10,88%","25,92%","18,54%","15,38%",""
"2024/07/08","1,804789","36377590625","","283615333,07","0,79%","3,9%","11,22%","25,82%","18,48%","15,27%",""
"2024/07/05","1,806281","36123813800","","237275998,22","0,66%","4,22%","11,24%","25,84%","18,58%","15,23%",""
"2024/07/04","1,807666","35914054481","","281709480,82","0,79%","4,21%","11,54%","25,97%","18,52%","15,26%",""
"2024/07/03","1,803059","35541532752","","328353701,32","0,93%","4,08%","11,45%","25,91%","18,42%","15,27%",""
"2024/07/02","1,800244","35158202980","","363005500,75","1,04%","4,07%","10,78%","26,18%","18,36%","15,23%",""
"2024/07/01","1,80057","34801498422","","294928818,37","0,85%","4,21%","10,66%","26,21%","18,32%","15,2%",""
"2024/06/28","1,800293","34501261107","","276092388,36","0,81%","4,19%","10,9%","27,07%","18,18%","15,07%",""
"2024/06/27","1,799575","34211518901","","153022284,57","0,45%","4,48%","10,84%","27,21%","18,01%","15,2%",""
"2024/06/26","1,793691","33947136882","","163726665,81","0,48%","4,11%","10,84%","26,79%","17,88%","15,13%",""
"2024/06/25","1,795141","33810720352","","113652679,75","0,34%","4,07%","10,93%","26,9%","17,92%","15,2%",""
"2024/06/24","1,791376","33626393859","","217037318,12","0,65%","3,9%","10,69%","26,63%","17,97%","15,16%",""
"2024/06/21","1,787963","33345703721","","345895595,08","1,05%","3,62%","10,48%","25,91%","17,72%","15,23%",""
"2024/06/20","1,792586","33085133221","","663994112,94","2,05%","4,4%","10,4%","26,53%","17,8%","15,3%",""
"2024/06/19","1,788003","32338249874","","150541973,36","0,47%","4,02%","10,78%","26,25%","17,7%","15,44%",""
"2024/06/18","1,780092","32045293734","","76997007,67","0,24%","3,69%","10,38%","25,62%","17,53%","15,36%",""
"2024/06/17","1,776979","31912391016","","247449435,11","0,78%","3,62%","10,6%","25,4%","17,35%","15,31%",""
"2024/06/14","1,77484","31626825593","","340702952,15","1,09%","3,5%","10,42%","25,15%","17,23%","15,27%",""
"2024/06/13","1,775583","31299219928","","177239283,55","0,57%","3,54%","11,31%","25,59%","17,45%","15,25%",""
"2024/06/12","1,784528","31278766397","","214548120,3","0,69%","4,42%","12,19%","26,31%","17,65%","15,37%",""
"2024/06/11","1,777078","30934532205","","190670364,21","0,62%","4,41%","12,07%","25,86%","17,48%","15,29%",""
"2024/06/10","1,778518","30768774175","","132307668,64","0,43%","4,09%","12,24%","25,97%","17,54%","15,43%",""
"2024/06/07","1,774864","30573523287","","460070437,01","1,53%","4,04%","12,23%","26,08%","17,87%","15,38%",""
"2024/06/06","1,776541","30141905881","","164017877,87","0,55%","4,16%","12,47%","26,49%","17,73%","15,45%",""
"2024/06/05","1,764922","29781825497","","131476025,73","0,44%","3,67%","12,13%","26,06%","17,47%","15,29%",""
"2024/06/04","1,761919","29599899650","","100612313,73","0,34%","3,48%","12,03%","25,83%","17,4%","15,24%",""
"2024/06/03","1,772856","29682402284","","388276190,6","1,33%","4,63%","12,88%","26,61%","17,65%","15,29%",""
"2024/05/31","1,771884","29278065065","","160276580,88","0,55%","4,99%","13,42%","27,15%","18,46%","15,34%",""
"2024/05/30","1,768807","29067223416","","145490955,9","0,5%","4,81%","13,23%","26,54%","18,46%","15,42%",""
"2024/05/29","1,769789","28937789125","","190265817,63","0,66%","4,87%","13,22%","26,36%","18,48%","15,43%",""
"2024/05/28","1,775934","28847339461","","145214864,86","0,51%","4,85%","13,42%","26,8%","18,62%","15,55%",""
"2024/05/27","1,775133","28689179069","","318778430,32","1,12%","4,67%","13,86%","26,75%","18,66%","15,67%",""
"2024/05/24","1,77355","28345100932","","287496514,29","1,02%","4,02%","13,58%","27,12%","18,6%","15,76%",""
"2024/05/23","1,778872","28141798588","","284595375,88","1,02%","4,34%","13,95%","26,97%","18,72%","15,87%",""
"2024/05/22","1,778501","27851393338","","215160288,83","0,78%","4,72%","14%","27,18%","18,71%","15,81%",""
"2024/05/21","1,78031","27664343208","","159920563,13","0,58%","4,96%","14,13%","28,17%","18,75%","15,72%",""
"2024/05/17","1,780922","27513877575","","185360561,86","0,68%","6,01%","14,6%","28,67%","17,57%","15,76%",""
"2024/05/16","1,776994","27268241260","","97669941,25","0,36%","5,77%","14,63%","28,55%","17,48%","15,63%",""
"2024/05/15","1,773458","27116505216","","455231486,46","1,71%","5,79%","14,39%","28,78%","17,4%","15,6%",""
"2024/05/14","1,7711","26625824746","","201776563,02","0,76%","5,5%","14,32%","28,7%","17,35%","15,48%",""
"2024/05/13","1,768336","26382810495","","482351574,43","1,86%","5,33%","14,99%","28,5%","17,14%","15,48%",""
"2024/05/10","1,768694","25905702474","","119585812,31","0,46%","5,67%","15,07%","28,79%","17,2%","15,43%",""
"2024/05/09","1,771001","25819750841","","347781081,88","1,37%","5,81%","14,94%","28,97%","17,58%","15,46%",""
"2024/05/08","1,764749","25382048435","","524743964,13","2,11%","5,62%","14,85%","28,43%","17,44%","15,31%",""
"2024/05/07","1,764145","24848796852","","85705027,32","0,35%","5,52%","14,61%","29,11%","17,42%","15,27%",""
"2024/05/06","1,758338","24681579662","","330936217,18","1,36%","4,77%","14,12%","28,69%","17,37%","15,2%",""
"2024/05/03","1,755543","24311936411","","145578632,8","0,6%","4,61%","14,38%","28,73%","18,13%","15,1%",""
"2024/05/02","1,756965","24185932668","","322417023,71","1,35%","4,69%","15,1%","28,99%","18,36%","15,15%",""
"2024/04/30","1,7527","23805587402","","219719907,51","0,93%","5,55%","14,86%","28,74%","18,26%","15%",""
"2024/04/29","1,754664","23612296800","","260073983,27","1,12%","5,79%","15,03%","28,89%","18,11%","14,96%",""
"2024/04/26","1,751609","23311564867","","162992101,62","0,7%","5,23%","14,55%","28,94%","18,35%","14,94%",""
"2024/04/25","1,750863","23138713924","","290343291,23","1,27%","5,37%","14,76%","29,16%","18,51%","14,96%",""
"2024/04/24","1,752056","22863939016","","429357523,77","1,91%","5,99%","15,54%","28,85%","18,54%","14,96%",""
"2024/04/23","1,755281","22475876705","","99546733","0,45%","6,5%","15,92%","29,16%","18,61%","14,98%",""
"2024/04/22","1,748968","22295851820","","201090859,9","0,91%","5,76%","15,5%","28,7%","18,33%","14,89%",""
"2024/04/19","1,741891","22005357024","","126962632,31","0,58%","5,88%","14,69%","28,58%","18,68%","14,8%",""
"2024/04/18","1,736777","21814161837","","318978654,3","1,49%","5,62%","14,2%","28,84%","18,34%","14,73%",""
"2024/04/17","1,732788","21445813410","","262997111,88","1,25%","5,66%","13,96%","28,88%","18,25%","14,68%",""
"2024/04/16","1,725378","21092231259","","141092953,33","0,67%","4,54%","13,3%","28,47%","18,08%","14,62%",""
"2024/04/15","1,735583","21075056871","","303271303,76","1,46%","5,04%","14,61%","29,22%","18,39%","14,73%",""
"2024/04/12","1,730902","20715762474","","50085120,52","0,24%","5,04%","14,37%","29,26%","17,87%","14,68%",""
"2024/04/11","1,731903","20677628546","","79979954,98","0,39%","5,7%","14,49%","28,95%","17,97%","14,76%",""
"2024/04/10","1,739395","20686751493","","92872575,48","0,45%","6,27%","15,23%","29,87%","18,14%","14,79%",""
"2024/04/09","1,7352","20544211463","","89652127,53","0,44%","6,52%","15,93%","29,55%","18,05%","14,73%",""
"2024/04/08","1,736999","20475765970","","144555375,97","0,71%","7,04%","16,17%","29,69%","18,12%","14,83%",""
"2024/04/05","1,733211","20286872845","","134576834,35","0,67%","6,74%","15,8%","29,9%","18,07%","14,8%",""
"2024/04/04","1,734625","20168736794","","287019600,85","1,45%","7,04%","15,99%","30,16%","18,1%","14,91%",""
"2024/04/03","1,732414","19856375418","","71968420,2","0,36%","7,08%","15,67%","30,11%","18,05%","14,94%",""
"2024/04/02","1,729829","19754885941","","229255063,34","1,18%","6,45%","15,53%","30,43%","18%","14,89%",""
"2024/03/28","1,727861","19503416866","","197520679,56","1,03%","6,44%","15,33%","31,27%","18,32%","14,95%",""
"2024/03/27","1,722456","19245504541","","344579806,91","1,82%","6,09%","14,87%","30,29%","18,19%","14,82%",""
"2024/03/26","1,722825","18904973860","","97700714,03","0,52%","6,46%","14,76%","30,87%","18,2%","14,88%",""
"2024/03/25","1,724978","18830776438","","197587920","1,06%","6,59%","15,07%","31,03%","18,34%","14,91%",""
"2024/03/22","1,724182","18624590137","","244433162,16","1,33%","6,54%","14,95%","29,91%","18,34%","14,91%",""
"2024/03/21","1,725537","18394601571","","183629771,53","1,01%","6,62%","15,49%","30,01%","18,2%","14,97%",""
"2024/03/20","1,716984","18120705151","","167872478,97","0,93%","5,74%","14,89%","30,18%","18%","14,8%",""
"2024/03/19","1,71888","17972657301","","58549327,73","0,33%","6,5%","15,07%","30,33%","18,04%","14,85%",""
"2024/03/18","1,716746","17891867499","","209334365,84","1,19%","6,46%","15,09%","30,17%","17,65%","14,79%",""
"2024/03/14","1,714896","17663478080","","139037731,38","0,79%","6,69%","15,58%","28,22%","17,62%","14,68%",""
"2024/03/13","1,71493","17524787793","","248439215,78","1,44%","7,51%","15,9%","28,4%","17,63%","14,71%",""
"2024/03/12","1,708915","17215752963","","137668620,46","0,81%","7,44%","15,42%","27,86%","17,49%","14,65%",""
"2024/03/11","1,701983","17008809229","","174566679,44","1,03%","7,34%","15,33%","27,34%","17,55%","14,59%",""
"2024/03/08","1,708656","16900244913","","228586844,43","1,37%","7,83%","15,86%","27,06%","17,35%","14,53%",""
"2024/03/07","1,705972","16645469807","","198007717,18","1,2%","7,88%","15,85%","26,79%","17,79%","14,42%",""
"2024/03/06","1,705616","16444029855","","146587258,58","0,9%","7,98%","15,38%","26,37%","17,78%","14,5%",""
"2024/03/05","1,702447","16267162278","","340286273,1","2,14%","8,16%","14,8%","25,86%","17,71%","14,45%",""
"2024/03/04","1,702711","15929345800","","192103638,85","1,23%","8,27%","14,86%","25,88%","17,96%","14,26%",""
"2024/03/01","1,694421","15660622149","","242096982,87","1,58%","7,89%","13,95%","25,35%","18,8%","14,11%",""
"2024/02/29","1,687619","15356629800","","154840188,07","1,01%","7,96%","13,78%","24,81%","19,19%","14,04%",""
"2024/02/28","1,693823","15257674206","","349752472,04","2,34%","8,17%","14,42%","25,27%","19,34%","14,12%",""
"2024/02/27","1,695906","14926254937","","126528123,65","0,85%","8,77%","15,04%","25,51%","19,39%","14,24%",""
"2024/02/26","1,6976","14814509907","","310200739,92","2,13%","8,72%","15,16%","25,69%","19,43%","14,26%",""
"2024/02/23","1,704948","14567090543","","141539148,51","0,98%","9,21%","15,85%","26,75%","20,31%","14,36%",""
"2024/02/22","1,698381","14369988060","","397600975,42","2,85%","8,86%","15,52%","27,03%","20,15%","14,27%",""
"2024/02/21","1,696138","13953934179","","44376937,41","0,32%","8,73%","15,89%","26,98%","20,48%","14,12%",""
"2024/02/20","1,689835","13857868087","","41058388,09","0,3%","8,34%","15,67%","26,39%","20,33%","14,03%",""
"2024/02/19","1,68443","13772616120","","75720033,83","0,55%","8,4%","15,3%","26,25%","20,2%","13,99%",""
"2024/02/16","1,680031","13661125739","","210790182,86","1,57%","8,38%","14,56%","25,54%","19,82%","13,97%",""
"2024/02/15","1,676352","13420881466","","126802718,34","0,95%","8,12%","14,21%","25,1%","19,76%","13,92%",""
"2024/02/14","1,678801","13313500205","","84480150,68","0,64%","8,36%","14,4%","25,4%","20%","14,02%",""
"2024/02/13","1,678793","13228957014","","104624124,24","0,8%","9,17%","14,26%","25,3%","20%","13,97%",""
"2024/02/12","1,678974","13125747897","","26812473,19","0,21%","9,24%","14,28%","25,67%","20%","14,02%",""
"2024/02/09","1,673833","13058826627","","43977731,68","0,34%","8,63%","13,8%","24,48%","19,95%","14%",""
"2024/02/08","1,670824","12991452487","","225891843,58","1,77%","8,74%","13,73%","24,15%","19,79%","13,96%",""
"2024/02/07","1,671889","12773697540","","182597178,84","1,44%","8,62%","13,55%","24,74%","20%","13,96%",""
"2024/02/06","1,678234","12638884952","","117320182,87","0,94%","8,92%","14,02%","25,43%","20,15%","13,89%",""
"2024/02/05","1,679584","12531637329","","4517952,01","0,04%","9,43%","14,11%","25,1%","20,18%","13,88%",""
"2024/02/02","1,67822","12516946030","","7738015,34","0,06%","9,94%","14,31%","24,83%","20,24%","13,88%",""
"2024/02/01","1,675871","12491698910","","131287147,62","1,07%","9,86%","13,72%","24,9%","20,1%","13,84%",""
"2024/01/31","1,669628","12314366422","","525667516,27","4,48%","9,45%","13,2%","24,56%","19,84%","13,79%",""
"2024/01/30","1,660497","11724227892","","38515542,73","0,33%","8,82%","12,56%","24,06%","19,62%","13,52%",""
"2024/01/29","1,658698","11673051925","","230177110,83","2%","8,74%","12,44%","23,93%","19,58%","13,54%",""
"2024/01/26","1,664482","11482776947","","57568004,57","0,5%","8,85%","13,37%","24,12%","19,71%","13,51%",""
"2024/01/25","1,661589","11405351035","","140043251,8","1,25%","8,9%","13,26%","24,08%","19,65%","13,47%",""
"2024/01/24","1,653052","11207428288","","74524769,9","0,67%","9,01%","12,92%","23,18%","19,08%","13,5%",""
"2024/01/23","1,648176","11100064843","","37445709,54","0,34%","8,85%","12,79%","22,79%","18,97%","13,43%",""
"2024/01/22","1,653789","11100293800","","30823355,42","0,28%","9,22%","13,18%","23,32%","19,1%","13,46%",""
"2024/01/19","1,645169","11011773341","","22314553,12","0,2%","8,32%","12,98%","22,33%","18,45%","13,15%",""
"2024/01/18","1,644407","10984368753","","32618503,99","0,3%","8,13%","13,09%","22,31%","18,36%","13,14%",""
"2024/01/17","1,640015","10922499530","","38504567,58","0,35%","7,86%","13,45%","22,45%","18,33%","13,23%",""
"2024/01/16","1,650415","10953014787","","36915955,52","0,34%","8,38%","13,97%","23,36%","18,58%","13,34%",""
"2024/01/15","1,652374","10929055959","","18126104,86","0,17%","9,11%","14,1%","23,62%","18,62%","13,37%",""
"2024/01/12","1,647807","10880773112","","-5857045,95","-0,05%","8,88%","13,96%","23,49%","18,32%","13,27%",""
"2024/01/11","1,63846","10824876972","","13661483,12","0,13%","8,31%","13,6%","23,03%","18,01%","13,14%",""
"2024/01/10","1,636728","10799787059","","18236690,67","0,17%","8,43%","14,1%","23,04%","18,04%","13,08%",""
"2024/01/09","1,629008","10730696733","","6349675,84","0,06%","8,83%","13,56%","22,27%","17,85%","12,9%",""
"2024/01/08","1,622776","10683319554","","17635921,93","0,17%","8,53%","13,13%","22,39%","17,7%","12,94%",""
"2024/01/05","1,623833","10672630757","","292003634,57","2,82%","8,5%","13,13%","22,95%","18,15%","13,05%",""
"2024/01/04","1,620573","10359787021","","81165395,9","0,79%","8,36%","12,93%","23,69%","17,97%","13,01%",""
"2024/01/03","1,617888","10261591785","","7469464,84","0,07%","8,02%","12,98%","24,01%","17,79%","13,22%",""
"2024/01/02","1,625011","10299267666","","27668164,06","0,27%","8,53%","13,9%","25,73%","17,97%","13,44%",""
"2023/12/29","1,627062","10284563753","","3958244,46","0,04%","8,28%","14,2%","25,71%","18,1%","13,41%",""
"2023/12/28","1,62335","10257151204","","30137967,32","0,29%","8,36%","14,58%","24,9%","18,1%","13,36%",""
"2023/12/27","1,623592","10228537823","","79173304,74","0,78%","8,28%","14,77%","24,62%","18,24%","13,44%",""
"2023/12/22","1,6183","10116283278","","44512977,39","0,44%","7,89%","14,44%","24,31%","18,23%","13,4%",""
"2023/12/21","1,61836","10072143721","","46919531,61","0,47%","8,31%","13,96%","24,89%","18,25%","13,4%",""
"2023/12/20","1,623787","10058842724","","74677059,5","0,75%","8,65%","14,61%","25,62%","18,32%","13,27%",""
"2023/12/19","1,613957","9923724025","","195216310,08","2,01%","8,04%","13,96%","24,89%","18,08%","12,97%",""
"2023/12/18","1,612643","9720587269","","33337657,6","0,35%","8,11%","13,8%","24,92%","18,05%","12,6%",""
"2023/12/15","1,606631","9651135143","","35861804,23","0,37%","7,46%","13,49%","23,99%","18%","12,14%",""
"2023/12/14","1,607295","9619247208","","49843340,94","0,52%","8,33%","13,34%","23,65%","18,11%","12,14%",""
"2023/12/13","1,595148","9497083883","","17057745,22","0,18%","7,8%","12,83%","23,13%","17,81%","11,73%",""
"2023/12/12","1,59062","9453116059","","22620351,71","0,24%","7,43%","12,59%","24,4%","17,7%","11,75%",""
"2023/12/11","1,585635","9400940552","","18620006,99","0,2%","7,44%","12,3%","24,02%","17,57%","11,7%",""
"2023/12/08","1,584589","9376131285","","23565652,53","0,25%","7,44%","12,5%","23,35%","17,53%","11,18%",""
"2023/12/07","1,581421","9333867454","","21578770,2","0,23%","7,39%","12,33%","22,42%","17,66%","11,14%",""
"2023/12/06","1,579637","9301783497","","16163442,12","0,17%","6,86%","12,47%","22,32%","17,7%","11,19%",""
"2023/12/05","1,574017","9252583867","","-46670034,59","-0,5%","6,14%","12,43%","21,68%","17,56%","10,55%",""
"2023/12/04","1,572693","9291431742","","446479,34","0%","6,09%","12,31%","21,58%","17,53%","10,39%",""
"2023/12/01","1,570503","9278047418","","30454462,35","0,33%","5,62%","12,48%","21,29%","18,07%","10,39%",""
"2023/11/30","1,56218","9198584634","","37490098,55","0,41%","5,11%","11,76%","20,45%","17,95%","10,27%",""
"2023/11/29","1,563137","9166706672","","38195167,06","0,42%","5,39%","11,61%","20,03%","17,6%","10,15%",""
"2023/11/28","1,565872","9144483540","","79266682,46","0,88%","5,78%","11,8%","20,17%","17,67%","10,31%",""
"2023/11/27","1,559098","9026000511","","56856888,69","0,63%","5,76%","11,32%","19,61%","17,5%","10,25%",""
"2023/11/24","1,561502","8982973299","","45544218,71","0,51%","5,8%","11,92%","19,7%","17,85%","10,16%",""
"2023/11/23","1,561128","8935288450","","105068264,62","1,19%","6,08%","11,43%","20,41%","18,09%","10,16%",""
"2023/11/22","1,560119","8824512971","","24560604,07","0,28%","6,11%","11,56%","20,11%","18,37%","10,05%",""
"2023/11/21","1,559935","8798914503","","259383720,87","3,04%","6,59%","12,3%","20,66%","18,37%","9,97%",""
"2023/11/20","1,559704","8538266222","","15287555,62","0,18%","6,76%","12,29%","21,71%","18,36%","10,07%",""
"2023/11/17","1,553972","8491656240","","-1291558,85","-0,02%","6,11%","12,28%","21,95%","18,3%","9,82%",""
"2023/11/16","1,550151","8472064827","","2525762,16","0,03%","5,7%","12,14%","21,12%","18,46%","9,77%",""
"2023/11/15","1,550428","8471052506","","22165893,62","0,26%","5,63%","12,59%","20,73%","19,41%","9,76%",""
"2023/11/14","1,549224","8442325547","","7417980,37","0,09%","5,57%","12,58%","20,51%","19,37%","9,55%",""
"2023/11/13","1,537778","8372588656","","1687654,81","0,02%","4,67%","11,74%","19,42%","19,08%","9,38%",""
"2023/11/10","1,537018","8366763938","","1262600,06","0,02%","4,29%","11,92%","20,94%","19,07%","9,37%",""
"2023/11/09","1,540838","8386292386","","51300048,89","0,62%","4,76%","12,21%","22,41%","20,48%","9,42%",""
"2023/11/08","1,536577","8311942930","","502170,4","0,01%","4,6%","11,82%","22,63%","23,29%","9,44%",""
"2023/11/07","1,539263","8325969501","","14882326,5","0,18%","4,54%","12,65%","23,38%","23,37%","9,42%",""
"2023/11/06","1,540742","8319072878","","15892141,93","0,19%","4,68%","12,76%","23,56%","23,41%","9,38%",""
"2023/11/03","1,534785","8271077991","","2243306,36","0,03%","4,37%","12,55%","23,44%","22,68%","9,56%",""
"2023/11/02","1,526455","8223955830","","22845733,95","0,28%","3,97%","12,06%","22,84%","23,15%","9,44%",""
"2023/10/31","1,525475","8195844898","","24890739,79","0,3%","3,43%","12,05%","23,02%","23,34%","9,43%",""
"2023/10/30","1,525923","8173353796","","2101113,04","0,03%","3,44%","12,08%","23,06%","23,35%","9,51%",""
"2023/10/27","1,525335","8168103968","","12986158,64","0,16%","3,59%","12,15%","23,02%","22,81%","9,62%",""
"2023/10/26","1,529174","8175642807","","6988252,57","0,09%","4,15%","12,57%","23,55%","22,28%","9,68%",""
"2023/10/25","1,52573","8150257141","","5691573,7","0,07%","4%","12,55%","23,48%","22,1%","9,56%",""
"2023/10/24","1,516392","8094717984","","17230573,91","0,21%","3,58%","11,52%","22,77%","21,85%","9,32%",""
"2023/10/20","1,514196","8065789800","","19329744,17","0,24%","3,86%","11,51%","22,65%","21,15%","9,24%",""
"2023/10/19","1,518781","8070824814","","13739317,23","0,17%","4,3%","12,11%","23,16%","21,38%","9,31%",""
"2023/10/18","1,520811","8067854583","","-37036822,43","-0,46%","4,59%","12,82%","23,42%","21,52%","9,35%",""
"2023/10/17","1,520527","8103377878","","2923235,46","0,04%","5,18%","13,09%","23,43%","21,51%","9,43%",""
"2023/10/16","1,522799","8112558494","","22076741,02","0,27%","5,15%","13,38%","23,56%","21,57%","9,36%",""
"2023/10/13","1,514386","8045784309","","6443480,5","0,08%","4,57%","12,93%","22,58%","21,02%","9,31%",""
"2023/10/12","1,513458","8034414404","","6265812,38","0,08%","4,67%","13,02%","22,38%","20,44%","9,3%",""
"2023/10/11","1,512729","8024281606","","5503095,59","0,07%","4,89%","12,63%","22,28%","20,15%","9,08%",""
"2023/10/10","1,509522","8001778623","","12608137,39","0,16%","5,24%","12,7%","22,04%","20,06%","8,81%",""
"2023/10/09","1,496807","7921876135","","4006248,28","0,05%","4,35%","11,76%","21,07%","19,72%","8,8%",""
"2023/10/06","1,495253","7909649475","","972057,75","0,01%","4,38%","11,64%","21,1%","19,43%","8,88%",""
"2023/10/05","1,496677","7916209224","","700251,67","0,01%","4,27%","12,17%","21,26%","20,24%","8,9%",""
"2023/10/04","1,49549","7909231259","","6777160,84","0,09%","4,22%","12,21%","21,14%","20,37%","8,91%",""
"2023/10/03","1,497725","7914264264","","2474004,21","0,03%","4,59%","12,48%","21,16%","20,43%","9,1%",""
"2023/10/02","1,497304","7909566311","","18788796,68","0,24%","4,95%","12,9%","21,45%","20,42%","9,18%",""
"2023/09/29","1,502682","7919119522","","8472778,41","0,11%","5,47%","13,81%","21,8%","20,3%","9,37%",""
"2023/09/28","1,498164","7886862402","","29570782,74","0,38%","5,74%","13,82%","21,61%","20,14%","9,3%",""
"2023/09/27","1,499462","7864099128","","66907695,27","0,86%","5,99%","13,42%","21,68%","20,67%","9,16%",""
"2023/09/26","1,501203","7806244620","","3189360,14","0,04%","6,11%","14,03%","21,83%","20,72%","9,25%",""
"2023/09/25","1,499048","7791853854","","4914263,9","0,06%","5,97%","13,87%","21,41%","20,66%","9,08%",""
"2023/09/22","1,499948","7791614721","","8990287,56","0,12%","6,07%","13,01%","21,79%","19,93%","9,08%",""
"2023/09/21","1,494125","7752411238","","6748918,66","0,09%","5,22%","12,58%","21,66%","19,49%","8,99%",""
"2023/09/20","1,494449","7747341961","","14924067,76","0,19%","5,49%","13,31%","21,78%","18,56%","9,12%",""
"2023/09/19","1,493811","7729116822","","20543713,47","0,27%","5,48%","13,27%","21,72%","18,55%","9,13%",""
"2023/09/18","1,491679","7697571263","","5105358,12","0,07%","5,26%","13,1%","21,14%","18,49%","9,27%",""
"2023/09/15","1,495033","7709762207","","7978112,54","0,1%","5,6%","11,78%","21,29%","18,13%","9,51%",""
"2023/09/14","1,483765","7643736076","","2583498,65","0,03%","4,63%","10,94%","20,56%","17,79%","9,35%",""
"2023/09/13","1,479707","7620254526","","6922193,7","0,09%","4,66%","10,79%","19,79%","17,95%","9,32%",""
"2023/09/12","1,480643","7618148204","","16953552,62","0,22%","4,8%","10,78%","20,08%","17,98%","9,2%",""
"2023/09/11","1,475805","7576357753","","120054618,63","1,61%","4,53%","10,42%","19,71%","17,85%","9,17%",""
"2023/09/08","1,474794","7451195195","","7339225,35","0,1%","4,7%","9,67%","19,96%","17,78%","9,12%",""
"2023/09/07","1,472624","7432903140","","27628263,66","0,37%","4,61%","9,45%","19,72%","17,37%","9,09%",""
"2023/09/06","1,478294","7433787184","","18480113,91","0,25%","5,26%","9,53%","19,78%","17,6%","9,12%",""
"2023/09/05","1,483008","7438953082","","31447855,65","0,42%","5,93%","9,64%","20,17%","17,73%","9,1%",""
