"Letöltés idõpontja","2024.08.19. 21:44"
"Alap neve:","HOLD Nemzetközi Részvény Alapok Alapja"
"Befektetési sorozat megjelölése:","A sorozat"
"Befektetési jegy devizaneme:","HUF"
"Kategória:","Részvény"
"Földrajzi kitettség:","Fejlett piaci / Globális"
"Devizális kitettség:",""
"Egyéb jellemzõ kitettség:",""
"Hozam/kockázat mutató:","6"
"Bef. politika rövid leírása:",""
"Alap típusa:","Nyilvános nyíltvégû"
"Alap fajtája:","Alapok alapja"
"Alap indulási dátuma:","2002/08/01"
"Alapkezelõ:","Hold Alapkezelõ Zrt."
"Letétkezelõ:","UniCredit Bank Hungary Zrt."
"1 éves szórás:","9,16%"
"5 éves szórás:","15,13%"
"Dátum","Árfolyam","NEÉ","Kifizetett hozam","Napi befjegy. forgalom","Napi befjegy. forgalom változás(%)","3 hónapos hozam","6 hónapos hozam","1 éves hozam","3 éves hozam","5 éves hozam","10 éves hozam"
"2024/08/15","6,060275","33305175545","0","-822690790,96","-2,45%","3,47%","7,95%","21,09%","12,59%","15,85%","12,29%"
"2024/08/14","5,96983","33618533860","0","-1637489,16","-0%","2,52%","7,06%","19,72%","12,03%","15,77%","12,05%"
"2024/08/13","5,964889","33592345219","0","65555383,01","0,2%","2,44%","8,19%","19,7%","12%","15,18%","12,07%"
"2024/08/12","5,912478","33232203871","0","12195857,96","0,04%","1,41%","5,82%","18,65%","11,72%","15,15%","12,04%"
"2024/08/09","5,916965","33245218792","0","1137370,98","0%","1,33%","6,05%","17,45%","11,99%","15%","12,05%"
"2024/08/08","5,916192","33239738371","0","13289370,43","0,04%","1,51%","6,68%","16,22%","12,22%","14,85%","12,05%"
"2024/08/07","5,90973","33190157191","0","72492772,59","0,22%","1,57%","6,47%","15,52%","12,18%","15,08%","12,08%"
"2024/08/06","5,838001","32715700716","0","15840125,56","0,05%","0,88%","5,53%","15,64%","11,73%","14,83%","11,88%"
"2024/08/05","5,817381","32584363672","0","9825358,36","0,03%","0,92%","6,19%","15,23%","11,57%","14,73%","11,84%"
"2024/08/02","5,972088","33440823176","0","-18677000,69","-0,05%","4,43%","9,93%","17,57%","12,65%","14,68%","12,15%"
"2024/08/01","6,13262","34358904285","0","287975607,32","0,84%","6,82%","12,56%","18,85%","13,65%","15,09%","12,45%"
"2024/07/31","6,187326","34374858193","0","17342449,7","0,05%","7,77%","14,5%","21,24%","13,98%","15,29%","12,58%"
"2024/07/30","6,076313","33741073213","0","3103872,11","0,01%","5,84%","10,29%","18,99%","13,3%","14,68%","12,25%"
"2024/07/29","6,036162","33515035926","0","17423665,27","0,05%","4,15%","9,53%","18,2%","12,7%","14,43%","12,22%"
"2024/07/26","6,035129","33491879639","0","2385408,58","0,01%","4,36%","11,1%","20%","12,33%","14,45%","12,25%"
"2024/07/25","6,029233","33456776776","0","66255,24","0%","5,45%","11,63%","21%","12,58%","14,59%","12,24%"
"2024/07/24","6,050689","33575771632","0","15200414","0,04%","4,66%","12,56%","21,69%","12,72%","14,52%","12,28%"
"2024/07/23","6,102814","33849686189","0","188617914,38","0,56%","5,3%","13,95%","23,22%","13,04%","14,86%","12,4%"
"2024/07/22","6,077629","33522156290","0","-570130,21","-0%","5,75%","14,15%","22,71%","13,2%","15,03%","12,32%"
"2024/07/19","6,067474","33466713905","0","4847213,97","0,01%","5,88%","14,03%","24,83%","13,73%","15,04%","12,31%"
"2024/07/18","6,075383","33505484497","0","1043763,32","0%","5,86%","15,52%","25,47%","13,36%","14,92%","12,33%"
"2024/07/17","6,116421","33730756546","0","10565419,96","0,03%","6,67%","17,31%","27,42%","13,61%","15,07%","12,51%"
"2024/07/16","6,180413","34072982811","0","-11181572,6","-0,03%","6,89%","17,96%","28,53%","14,01%","15,38%","12,55%"
"2024/07/15","6,168677","34019441888","0","12067061,02","0,04%","6,03%","17,7%","28,28%","13,81%","15,3%","12,62%"
"2024/07/12","6,194378","34149062184","0","63328105,46","0,19%","6,37%","18,44%","27,98%","14,14%","15,38%","12,66%"
"2024/07/11","6,164032","33918749486","0","25473312,63","0,07%","6,18%","18,04%","26,41%","13,87%","15,36%","12,61%"
"2024/07/10","6,189182","34031564861","0","9898606,61","0,03%","6,83%","18,64%","26,21%","14,02%","15,36%","12,68%"
"2024/07/09","6,194866","34052910957","0","39103220,22","0,12%","7,69%","19,19%","24,65%","14,06%","15,46%","12,64%"
"2024/07/08","6,14922","33763181772","0","15218760,24","0,05%","6,12%","18,16%","23,73%","13,97%","15,35%","12,58%"
"2024/07/05","6,131781","33652254820","0","37542907,89","0,11%","6,07%","18,75%","25,3%","14,27%","15,29%","12,32%"
"2024/07/04","6,143916","33681236553","0","64367571,67","0,19%","5,86%","19,28%","26,12%","14,2%","15,38%","12,34%"
"2024/07/03","6,15979","33703724690","0","71768,03","0%","5,11%","18,69%","26,82%","14,3%","15,43%","12,36%"
"2024/07/02","6,149877","33649413360","0","29663852,15","0,09%","4,56%","18,01%","27,22%","14,24%","15,56%","12,43%"
"2024/07/01","6,088848","33286120121","0","-376895758,61","-1,11%","2,86%","16,35%","25,96%","14,14%","15,46%","12,43%"
"2024/06/28","6,155187","34029779972","0","-3000154,55","-0,01%","3,99%","18,44%","30,37%","14,9%","15,89%","12,62%"
"2024/06/27","6,165818","34091560223","0","-6890165,96","-0,02%","5,11%","17,9%","31,07%","14,88%","16,03%","12,64%"
"2024/06/26","6,154099","34033641512","0","10474817,99","0,03%","4,89%","17,82%","31,2%","14,8%","16,02%","12,68%"
"2024/06/25","6,12259","33848968008","0","44794435,39","0,13%","4,12%","17,21%","29,38%","14,61%","15,92%","12,65%"
"2024/06/24","6,14126","33907254772","0","87931684,6","0,26%","4,06%","17,57%","29,77%","14,97%","15,83%","12,71%"
"2024/06/21","6,164397","33946736302","0","1417645,65","0%","5,5%","17,44%","29,64%","14,77%","15,79%","12,66%"
"2024/06/20","6,163083","33938082888","0","19269851,87","0,06%","5,88%","18,16%","28,72%","15,18%","15,67%","12,66%"
"2024/06/19","6,135257","33765671355","0","7686121,73","0,02%","5,68%","16,51%","27,07%","15,01%","15,63%","12,63%"
"2024/06/18","6,136421","33764389903","0","9929471,76","0,03%","6,58%","16,82%","27,19%","15,01%","15,8%","12,55%"
"2024/06/17","6,115971","33641971618","0","8014307,27","0,02%","6,56%","18,43%","26,77%","14,61%","16,01%","12,6%"
"2024/06/14","6,13127","33718092097","0","62655846,26","0,19%","6,83%","17,87%","27,32%","15,14%","16,2%","12,66%"
"2024/06/13","6,066584","33300365352","0","29392235,28","0,09%","4,56%","15,64%","26,66%","15,35%","15,89%","12,54%"
"2024/06/12","6,09135","33406797317","0","5841361,32","0,02%","5,53%","17,4%","28,27%","15,51%","16,15%","12,6%"
"2024/06/11","6,042957","33135600581","0","15397545,29","0,05%","5,72%","16,85%","27,48%","15,2%","15,92%","12,51%"
"2024/06/10","6,027094","33033261199","0","28000142,44","0,09%","5,05%","16,53%","27,15%","15,15%","15,82%","12,51%"
"2024/06/07","5,927806","32461545236","0","43628694,06","0,13%","3,15%","15,51%","25,34%","14,6%","15,44%","12,41%"
"2024/06/06","5,962485","32607568654","0","13337404,9","0,04%","4,36%","16,97%","25,35%","14,53%","15,77%","12,47%"
"2024/06/05","5,943634","32491181287","0","30757842,08","0,1%","3,82%","17,14%","25,44%","14,41%","15,83%","12,42%"
"2024/06/04","5,882787","32128115065","0","-8683546,28","-0,03%","2,59%","16,08%","24,15%","14,02%","15,6%","12,33%"
"2024/06/03","5,895596","32206772291","0","22561856,94","0,07%","2,65%","15,74%","24,42%","14,68%","15,71%","12,42%"
"2024/05/31","5,85328","31953206300","0","7519333,59","0,02%","2,78%","16,26%","25,45%","14,29%","15,46%","12,4%"
"2024/05/30","5,84544","31902898276","0","10938273,78","0,03%","2,65%","16,11%","24,89%","14,26%","15,17%","12,38%"
"2024/05/29","5,800654","31647613414","0","1912568,74","0,01%","1,86%","16,39%","23,43%","13,97%","14,98%","12,3%"
"2024/05/28","5,826968","31789257929","0","5148784,82","0,02%","2,94%","16,07%","23,99%","14,14%","15,07%","12,36%"
"2024/05/27","5,838909","31849243198","0","11503140,64","0,04%","3,77%","16,52%","24,25%","14,17%","15,02%","12,39%"
"2024/05/24","5,85413","31920735398","0","10533242,39","0,03%","3,6%","16,1%","25,92%","14,66%","15,04%","12,48%"
"2024/05/23","5,870595","31999951013","0","21618061,5","0,07%","3,89%","16,92%","24,75%","14,77%","15,09%","12,51%"
"2024/05/22","5,868341","31966054952","0","6100164,04","0,02%","4,7%","16,29%","24,03%","14,75%","14,9%","12,57%"
"2024/05/21","5,871706","31978281134","0","7906181,24","0,02%","5,71%","17,35%","23,59%","14,78%","14,76%","12,59%"
"2024/05/17","5,89021","32071125879","0","135290160,37","0,43%","4,94%","18,41%","27,68%","14,45%","15,05%","12,64%"
"2024/05/16","5,861447","31779887044","0","47848679,51","0,15%","4,43%","18,58%","28,57%","13,81%","14,97%","12,58%"
"2024/05/15","5,857023","31708088214","0","99120626,53","0,32%","4,33%","18,32%","27,3%","13,78%","15,05%","12,65%"
"2024/05/14","5,822852","31424554784","0","33725714,16","0,11%","4,42%","17,64%","26,91%","13,56%","15,13%","12,52%"
"2024/05/13","5,822566","31389287252","0","52124431,09","0,17%","5,61%","18,41%","26,91%","13,8%","15,28%","12,52%"
"2024/05/10","5,830068","31377538730","0","15657172,56","0,05%","4,49%","18,54%","27,11%","13,32%","14,9%","12,67%"
"2024/05/09","5,839415","31412162190","0","29682406,21","0,09%","4,66%","19,38%","27,62%","12,96%","14,9%","12,68%"
"2024/05/08","5,827977","31321009105","0","71134754,55","0,23%","5,09%","18,43%","27,27%","12,89%","14,75%","12,74%"
"2024/05/07","5,818546","31199304905","0","38687553,32","0,12%","4,83%","18,17%","27,09%","12,83%","14,71%","12,6%"
"2024/05/06","5,786912","30991204758","0","80940704,41","0,26%","4,61%","17,66%","26,4%","12,79%","14,25%","12,55%"
"2024/05/03","5,76414","30788629487","0","5175841,31","0,02%","6,1%","16,98%","27,15%","12,67%","13,98%","12,35%"
"2024/05/02","5,718983","30542292186","0","373421406,48","1,23%","5,27%","15,41%","25,9%","12,77%","14,03%","12,26%"
"2024/04/30","5,741288","30286534473","0","13727597,06","0,04%","4,21%","19,04%","24,84%","12,92%","14,04%","12,3%"
"2024/04/29","5,795875","30560634574","0","29130972,08","0,1%","5,17%","20,94%","26,02%","12,89%","14,21%","12,44%"
"2024/04/26","5,783218","30464829072","0","-1553134,64","-0,01%","6,46%","19,98%","27,97%","12,67%","14,18%","12,47%"
"2024/04/25","5,717614","30120775913","0","8489186,5","0,03%","5,86%","17,57%","25,76%","12,3%","14,02%","12,34%"
"2024/04/24","5,781481","30448647561","0","14439590,63","0,05%","7,55%","19,47%","25,07%","12,72%","14,45%","12,44%"
"2024/04/23","5,795496","30507984123","0","36675034,7","0,12%","8,22%","18,92%","24,72%","12,81%","14,5%","12,53%"
"2024/04/22","5,747126","30216991387","0","2585890,53","0,01%","7,94%","17,92%","23,68%","12,71%","14,46%","12,4%"
"2024/04/19","5,730627","30127665189","0","38608557,19","0,13%","7,7%","15,51%","23,12%","12,48%","14,4%","12,44%"
"2024/04/18","5,738819","30132069299","0","-59588057,08","-0,2%","9,12%","15,56%","25,13%","12,28%","14,43%","12,46%"
"2024/04/17","5,7339","30165778728","0","-84196450,06","-0,28%","9,98%","12,94%","24,66%","12,25%","14,6%","12,46%"
"2024/04/16","5,781819","30502778429","0","53443573,29","0,17%","10,35%","13,74%","26,78%","12,56%","14,73%","12,56%"
"2024/04/15","5,817857","30639125150","0","59172818,57","0,19%","11,01%","15,49%","27,57%","13,13%","14,86%","12,71%"
"2024/04/12","5,823543","30609839214","0","15191567,74","0,05%","11,35%","16,1%","26,73%","13,46%","14,74%","12,91%"
"2024/04/11","5,805106","30497786763","0","31112587,64","0,1%","11,16%","14,67%","25,95%","13,13%","14,81%","12,87%"
"2024/04/10","5,793466","30405584492","0","23520493,04","0,08%","11,05%","14,56%","25,71%","13,06%","14,85%","12,77%"
"2024/04/09","5,752635","30167938283","0","47284416,18","0,16%","10,68%","14%","24,83%","12,79%","14,68%","12,5%"
"2024/04/08","5,794829","30341580602","0","30208553,5","0,1%","11,35%","15,82%","25,74%","13,2%","14,63%","12,65%"
"2024/04/05","5,781034","30239213685","0","15875413,58","0,05%","11,96%","15,94%","26,49%","12,87%","14,64%","12,46%"
"2024/04/04","5,803877","30342761841","0","3719977,34","0,01%","12,68%","16,22%","26,43%","13,02%","14,85%","12,5%"
"2024/04/03","5,860344","30634216051","0","3125321,45","0,01%","12,92%","18,02%","25,17%","13,38%","15,14%","12,54%"
"2024/04/02","5,881707","30742751750","0","-296581729,19","-0,95%","12,86%","17,79%","26,49%","13,52%","15,05%","12,61%"
"2024/03/28","5,919285","31237642588","0","6568269,9","0,02%","13,9%","15,71%","28,9%","14,06%","15,8%","12,71%"
"2024/03/27","5,865972","30949786584","0","13473967,49","0,04%","12,16%","15,65%","27,03%","13,71%","15,67%","12,59%"
"2024/03/26","5,867407","30943880605","0","24446650,98","0,08%","12,33%","16,76%","27,53%","13,72%","15,96%","12,65%"
"2024/03/25","5,880553","30988709339","0","442841","0%","12,58%","15,79%","27,82%","14,29%","16,1%","12,65%"
"2024/03/22","5,901809","31100277493","0","18647981,78","0,06%","12,99%","17,98%","27,45%","14,09%","16,21%","12,73%"
"2024/03/21","5,842972","30771766919","0","25864341,36","0,08%","11,32%","16,8%","23,9%","13,65%","15,9%","12,62%"
"2024/03/20","5,820776","30629106527","0","10790467,95","0,04%","11,6%","15,63%","23,19%","13,5%","15,95%","12,56%"
"2024/03/19","5,805744","30539245068","0","18685676,49","0,06%","10,25%","14,48%","22,97%","13,41%","15,78%","12,68%"
"2024/03/18","5,757779","30268409343","0","7026297,97","0,02%","9,61%","13,01%","21,96%","13,21%","15,55%","12,43%"
"2024/03/14","5,739342","30164482987","0","69926559,42","0,23%","10,33%","12,27%","23,86%","13,09%","15,61%","12,49%"
"2024/03/13","5,801972","30422960288","0","34789238,23","0,12%","10,6%","14,45%","25,46%","13,5%","15,8%","12,69%"
"2024/03/12","5,772255","30232526507","0","75255226,41","0,25%","11,25%","13,32%","25,63%","13,31%","15,72%","12,36%"
"2024/03/11","5,715836","29862508993","0","26982507,43","0,09%","10,52%","12,43%","24,4%","13,18%","15,49%","12,26%"
"2024/03/08","5,737206","29947073633","0","41393224,14","0,14%","10,93%","13,27%","21,61%","13,78%","15,72%","12,35%"
"2024/03/07","5,746827","29955830700","0","9020685,39","0,03%","11,98%","11,94%","24,39%","14,05%","15,93%","12,37%"
"2024/03/06","5,713288","29772037734","0","38411594,23","0,13%","12,08%","11,85%","21,3%","13,82%","15,57%","12,18%"
"2024/03/05","5,724948","29794308199","0","-117017724,98","-0,39%","12,83%","12,38%","21,24%","13,9%","15,57%","12,23%"
"2024/03/04","5,734251","29959931617","0","-9567631,81","-0,03%","13,15%","13,08%","21,44%","14,87%","15,58%","12,2%"
"2024/03/01","5,743355","30017080410","0","549052,75","0%","12,76%","13,21%","24,96%","14,39%","15,61%","12,27%"
"2024/02/29","5,694745","29762480617","0","-36789858,27","-0,12%","14,27%","12,82%","22,38%","15,23%","15,54%","12,17%"
"2024/02/28","5,660786","29621570960","0","49418209,17","0,17%","12,76%","13,18%","21,65%","15%","15,4%","12,1%"
"2024/02/27","5,626528","29393187708","0","23279781,99","0,08%","12,28%","13,14%","20,2%","14,77%","15,23%","11,96%"
"2024/02/26","5,635509","29416787839","0","-5257191,65","-0,02%","11,77%","13,33%","19,92%","14,83%","15,07%","12,17%"
"2024/02/23","5,650948","29502649454","0","31063747,22","0,11%","12,55%","13,16%","20,05%","14,39%","15,14%","12,12%"
"2024/02/22","5,604681","29230287812","0","34924594,19","0,12%","11,06%","14,3%","19,26%","13,99%","14,95%","12,03%"
"2024/02/21","5,554724","28935132036","0","61791588,87","0,21%","11,01%","12,91%","18,06%","13,64%","14,85%","11,93%"
"2024/02/20","5,569813","28951772757","0","1533107,87","0,01%","11,32%","13,19%","16,74%","13,74%","14,87%","11,88%"
"2024/02/19","5,609352","29155751670","0","8404116,4","0,03%","12,76%","14%","16,64%","14,01%","14,99%","12,07%"
"2024/02/16","5,61275","29165004261","0","10275705,19","0,04%","13,55%","13,36%","18,05%","13,95%","15,05%","12,14%"
"2024/02/15","5,613985","29161143609","0","25410670,03","0,09%","13,41%","12,17%","18,17%","13,86%","15,05%","12,14%"
"2024/02/14","5,576356","28940444121","0","78355240,26","0,27%","12,66%","11,83%","16,85%","13,6%","15,06%","12,07%"
"2024/02/13","5,51328","28535620284","0","8688901,45","0,03%","12,12%","10,64%","13,11%","13,17%","14,94%","11,87%"
"2024/02/12","5,587287","28909859986","0","15061504,37","0,05%","13,6%","12,12%","15,64%","13,67%","15,14%","12,18%"
"2024/02/09","5,579645","28855277682","0","43590663,92","0,15%","14,07%","10,75%","17,21%","13,88%","15,44%","12,24%"
"2024/02/08","5,545716","28636487390","0","24675791,29","0,09%","12,69%","8,94%","14,6%","13,5%","15,3%","12,17%"
"2024/02/07","5,550369","28635817653","0","14440706,07","0,05%","12,73%","8,49%","12,7%","13,86%","15,3%","12,18%"
"2024/02/06","5,531969","28526494366","0","47223160,5","0,17%","12,47%","9,57%","14,91%","13,73%","15,13%","12,25%"
"2024/02/05","5,4785","28204006078","0","18708447,67","0,07%","11,18%","8,52%","14,05%","13,36%","14,98%","12,31%"
"2024/02/02","5,432713","27949736761","0","-19282703,45","-0,07%","9,63%","6,95%","13,65%","13,93%","15,15%","11,97%"
"2024/02/01","5,448268","28049100650","0","-293151534,61","-1,04%","13,33%","5,59%","13,16%","14,38%","15,21%","12,01%"
"2024/01/31","5,403565","28109704208","0","7913132,02","0,03%","12,4%","5,88%","13%","14,44%","15,16%","11,91%"
"2024/01/30","5,509207","28651193075","0","4589076,26","0,02%","14,23%","7,88%","16,29%","15,18%","15,54%","12,03%"
"2024/01/29","5,511059","28656233971","0","653881,62","0%","14,99%","7,92%","16,06%","15,2%","15,82%","12,28%"
"2024/01/26","5,432146","28245260078","0","9101728,9","0,03%","12,7%","8,01%","14,52%","13,47%","15,08%","12,16%"
"2024/01/25","5,401043","28074485737","0","9633348,62","0,03%","11,06%","8,39%","14,36%","13,39%","14,95%","12,1%"
"2024/01/24","5,375572","27932500201","0","1158752,74","0%","11,08%","8,11%","13,05%","13,36%","15,05%","12,05%"
"2024/01/23","5,355465","27826865965","0","10447885,92","0,04%","9,89%","8,13%","11,29%","13,22%","15,06%","11,82%"
"2024/01/22","5,324426","27655200743","0","31173513,22","0,11%","9,25%","7,51%","11,6%","13%","14,99%","11,66%"
"2024/01/19","5,321039","27606454898","0","367582,53","0%","7,25%","9,47%","13,13%","12,7%","14,7%","11,8%"
"2024/01/18","5,25935","27286038558","0","785867,57","0%","5,91%","8,62%","11,89%","12,2%","14,43%","11,67%"
"2024/01/17","5,213715","27048500524","0","13967261,81","0,05%","2,7%","8,61%","8,19%","12,25%","14,31%","11,57%"
"2024/01/16","5,239618","27168847377","0","26283867,29","0,1%","3,08%","8,96%","8,83%","12,44%","14,43%","11,61%"
"2024/01/15","5,241001","27149727804","0","55528327,09","0,21%","4,04%","8,99%","9,81%","12,45%","14,65%","11,63%"
"2024/01/12","5,229965","27037147096","0","8143264,59","0,03%","4,26%","8,06%","8,53%","12%","14,85%","11,63%"
"2024/01/11","5,222088","26988294675","0","15184416,6","0,06%","3,15%","7,09%","8,67%","12,03%","14,81%","11,62%"
"2024/01/10","5,216832","26945961986","0","16343672,33","0,06%","3,16%","6,38%","10,07%","12,04%","14,73%","11,6%"
"2024/01/09","5,197325","26828921940","0","4378538,59","0,02%","2,99%","4,57%","9,79%","11,9%","14,6%","11,61%"
"2024/01/08","5,204162","26859830670","0","5072252,22","0,02%","4,01%","4,71%","8,74%","11,94%","14,79%","11,62%"
"2024/01/05","5,163406","26644447414","0","6520380,21","0,02%","3,56%","5,51%","11,39%","12,49%","14,84%","11,64%"
"2024/01/04","5,150625","26571990064","0","5732325,5","0,02%","3,14%","5,73%","9,6%","12,74%","14,78%","11,62%"
"2024/01/03","5,189923","26768951741","0","95495081,42","0,36%","4,51%","6,85%","9,42%","12,46%","15,49%","11,7%"
"2024/01/02","5,211301","26783328262","0","0,43","0%","4,37%","7,81%","11,6%","12,62%","15,36%","11,84%"
"2023/12/31","5,233325","26896519962","0","28852477,03","0,11%","3,73%","8,26%","12,03%","12,77%","15,54%","11,82%"
"2023/12/29","5,233559","26868868831","0","3931287,54","0,01%","3,74%","10,07%","11,06%","12,9%","15,67%","11,86%"
"2023/12/28","5,196817","26676333281","0","34412891,02","0,13%","1,58%","10,07%","11,62%","12,7%","15,51%","11,78%"
"2023/12/27","5,229852","26811277102","0","4121258,83","0,02%","3,11%","11,18%","11,56%","13,25%","15,65%","11,85%"
"2023/12/22","5,223526","26774730056","0","54843021,9","0,2%","4,42%","10,87%","11,59%","13,51%","16,07%","11,88%"
"2023/12/21","5,248779","26849063630","0","29720812,83","0,11%","4,92%","10,39%","10,53%","13,66%","16,18%","11,93%"
"2023/12/20","5,215826","26650965028","0","14661378,85","0,05%","3,61%","8,93%","11,26%","13,63%","15,72%","11,86%"
"2023/12/19","5,265902","26892032951","0","80182035,58","0,3%","3,83%","9,07%","12,28%","13,99%","15,5%","12,03%"
"2023/12/18","5,252833","26745308834","0","41895582,37","0,16%","3,1%","8,88%","10,87%","13,9%","15,08%","12,06%"
"2023/12/15","5,164147","26252567221","0","6198691,42","0,02%","1,3%","5,82%","8,12%","13,43%","14,16%","11,88%"
"2023/12/14","5,201843","26437955467","0","38531564,28","0,14%","1,75%","8,02%","6,34%","14,19%","14,33%","11,96%"
"2023/12/13","5,245876","26622891976","0","6232567,35","0,02%","3,48%","9,53%","6,81%","14,24%","14,38%","12,05%"
"2023/12/12","5,188505","26325568966","0","-2498663,84","-0,01%","1,86%","9,26%","3,3%","13,82%","14,03%","11,93%"
"2023/12/11","5,171679","26242687339","0","1120604,09","0%","1,73%","9,1%","4,52%","13,7%","14,23%","11,9%"
"2023/12/08","5,172034","26243368037","0","3582585,79","0,01%","2,11%","8,86%","3,69%","12,87%","14,16%","11,7%"
"2023/12/07","5,131866","26035997212","0","2954640,95","0,01%","-0,04%","8,51%","4,34%","12,67%","13,98%","11,61%"
"2023/12/06","5,097474","25858578078","0","11097985,32","0,04%","-0,21%","7,16%","2,66%","12,68%","13,43%","11,54%"
"2023/12/05","5,073849","25727686109","0","22207957,82","0,09%","-0,4%","7,09%","2,9%","12,5%","13,16%","11,54%"
"2023/12/04","5,067976","25675723960","0","628077170,25","2,49%","-0,06%","6,95%","1,17%","12,46%","13,31%","11,47%"
"2023/12/01","5,093625","25174412799","0","-99124300,69","-0,4%","0,4%","8,36%","0,45%","12,74%","13,03%","11,45%"
"2023/11/30","5,034551","24980423859","0","-4487285,93","-0,02%","0,34%","7,57%","-0,59%","12,5%","12,77%","11,32%"
"2023/11/29","4,983754","24732821429","0","-7539617,19","-0,03%","-1,27%","6,05%","0,61%","11,46%","12,61%","11,21%"
"2023/11/28","5,020188","24921226778","0","-8084173,9","-0,03%","0,37%","6,82%","2,05%","11,73%","12,5%","11,34%"
"2023/11/27","5,011118","24884271035","0","-3708188,03","-0,01%","0,77%","6,63%","-0,92%","11,67%","12,89%","11,34%"
"2023/11/24","5,042198","25042339666","0","-2521365,76","-0,01%","2,44%","8,46%","-0,4%","11,9%","13,63%","11,36%"
"2023/11/23","5,021044","24939788008","0","2720768,14","0,01%","0,55%","6,69%","-0,19%","12,29%","13,53%","11,32%"
"2023/11/22","5,046348","25062739819","0","4204354,78","0,02%","2,91%","6,65%","0,55%","12,68%","13,54%","11,37%"
"2023/11/21","5,00378","24847156515","0","-5667116,22","-0,02%","1,71%","5,32%","0,16%","12,36%","13,31%","11,27%"
"2023/11/20","5,003513","24851497493","0","-11446602,01","-0,05%","1,68%","5,31%","1,11%","12,36%","13,56%","11,43%"
"2023/11/17","4,974476","24718656410","0","3850478,27","0,02%","1,27%","7,83%","0,38%","11,81%","12,66%","11,16%"
"2023/11/16","4,943143","24559133452","0","11693103,89","0,05%","-0,16%","8,43%","0,99%","11,74%","12,52%","11,09%"
"2023/11/15","4,950211","24582539739","0","45908811,32","0,19%","-1,09%","7,59%","0,6%","12,51%","12,41%","11,11%"
"2023/11/14","4,949919","24535183576","0","18776250,06","0,08%","-0,73%","7,89%","0,48%","12,51%","12,49%","11,18%"
"2023/11/13","4,917448","24355582015","0","14103310,08","0,06%","-1,32%","7,18%","-0,61%","12,26%","12,23%","11,09%"
"2023/11/10","4,918204","24345220922","0","8955754,05","0,04%","-1,73%","7,23%","0,59%","12,16%","12,17%","11,13%"
"2023/11/09","4,891272","24203000201","0","17278531,43","0,07%","-2,91%","6,89%","2,19%","12,6%","12,05%","11,07%"
"2023/11/08","4,921068","24333053031","0","21808150,76","0,09%","-3,33%","7,47%","1,63%","13,35%","12,15%","11,14%"
"2023/11/07","4,923736","24324425434","0","-4510599,95","-0,02%","-3,76%","7,55%","2,07%","13,37%","12,19%","11,3%"
"2023/11/06","4,918399","24302565097","0","-72393939,45","-0,3%","-2,58%","7,43%","2,32%","13,33%","12,32%","11,24%"
"2023/11/03","4,927487","24419998007","0","-614566580,58","-2,44%","-3,82%","8,69%","1,02%","13,77%","12,4%","11,52%"
"2023/11/02","4,955565","25177217527","0","571433673,34","2,39%","-2,44%","9,09%","2,42%","14,18%","12,53%","11,59%"
"2023/10/31","4,807619","23871190059","0","11221569","0,05%","-5,79%","4,54%","-3,28%","13,49%","11,85%","11,25%"
"2023/10/30","4,823087","23936735387","0","8449039,78","0,04%","-5,55%","4,87%","-2,96%","13,61%","12,16%","11,32%"
"2023/10/27","4,792533","23776701924","0","5842687,26","0,02%","-3,95%","5,19%","-1,23%","12,88%","12,26%","11,34%"
"2023/10/26","4,819961","23906901519","0","7907739,59","0,03%","-4,16%","6,65%","-0,81%","12,9%","12,39%","11,4%"
"2023/10/25","4,862995","24112370879","0","20752062,31","0,09%","-2,41%","6,96%","-1,98%","12,88%","12,41%","11,5%"
"2023/10/24","4,839196","23973716899","0","10056391,88","0,04%","-2,68%","4,69%","-1,33%","12,7%","12,61%","11,42%"
"2023/10/20","4,873645","24134251684","0","1837739,12","0,01%","-0,77%","4,77%","1,41%","12,73%","12,04%","11,44%"
"2023/10/19","4,961184","24565873375","0","-3438195,36","-0,01%","2,07%","6,59%","2,94%","13,42%","12,44%","11,64%"
"2023/10/18","4,965909","24592711226","0","-3087697,22","-0,01%","2,56%","8,28%","2,48%","13,03%","12,71%","11,65%"
"2023/10/17","5,076719","25144633080","0","8387906,97","0,03%","5,76%","10,37%","4,7%","13,87%","13%","11,85%"
"2023/10/16","5,083271","25168685944","0","14547818,56","0,06%","5,71%","11,46%","5,61%","13,92%","13,04%","11,88%"
"2023/10/13","5,037607","24928173670","0","72364242,12","0,29%","3,73%","9,44%","-0,42%","14,14%","12,98%","11,95%"
"2023/10/12","5,016044","24749416488","0","6116824,55","0,02%","3,64%","9,16%","1,75%","13,98%","12,88%","11,9%"
"2023/10/11","5,062535","24972631931","0","26481913,26","0,11%","3,82%","9,84%","2,91%","14,61%","13,17%","12%"
"2023/10/10","5,0571","24919368509","0","16410688,92","0,07%","3,12%","9,73%","2,09%","14,57%","12,72%","11,97%"
"2023/10/09","5,046338","24849961907","0","-1365988,23","-0,01%","1,54%","9,5%","2,86%","14,48%","12,08%","12,12%"
"2023/10/06","5,003387","24639810279","0","15642389,77","0,06%","2%","8,57%","0,77%","14,64%","11,87%","11,91%"
"2023/10/05","4,986044","24538814319","0","1525778,83","0,01%","1,89%","9,1%","0,2%","14,35%","11,79%","11,87%"
