"Letöltés idõpontja","2024.08.20. 23:05"
"Alap neve:","Raiffeisen Részvény Alap"
"Befektetési sorozat megjelölése:","A sorozat"
"Befektetési jegy devizaneme:","HUF"
"Kategória:","Részvény"
"Földrajzi kitettség:","Közép-Kelet-Európa"
"Devizális kitettség:",""
"Egyéb jellemzõ kitettség:",""
"Hozam/kockázat mutató:","5"
"Bef. politika rövid leírása:","A Raiffeisen Részvény Alap mûködése során a törvényi elõírások betartása mellett eszközei legalább 50%-át részvényekbe (azon belül túlnyomó részt hazai részvényekbe), a fennmaradó részt likvid és kockázatmentes eszközökbe (pl. állampapír, bankbetét) fekteti. Az Alapkezelõ a piaci helyzet mindenkori megítélésének megfelelõen dönt a részvényeknek és egyéb eszközöknek az alap saját tõkéjén belüli arányáról, így elõfordulhat olyan piaci szituáció, gazdasági esemény, amikor a részvényhányadot az Alapkezelõ 50% alá csökkenti, a befektetõk vagyonának megõrzése érdekében. Kedvezõ tõkepiaci helyzetben ugyanakkor a részvények aránya megközelítheti a 100%-ot is. A Befektetési jegyek zavartalan visszaváltásának biztosítása érdekében a Törvény értelmében likvid eszköznek minõsülõ eszközöknek az Alap saját tõkéjéhez viszonyított aránya rendszerint 5% és 15% között fog mozogni. Az Alapkezelõ a hazai vállalatok mélyreható és sokoldalú elemzése segítségével olyan befektetési stratégiát alakít ki, amely középtávon az egyedi részvényekbe történõ befektetés kockázati szintjénél alacsonyabb kockázat mellett a kötvénybefektetések hozamát meghaladó megtérülést biztosít."
"Alap típusa:","Nyilvános nyíltvégû"
"Alap fajtája:","UCITS (európai) alap"
"Alap indulási dátuma:","1997/11/21"
"Alapkezelõ:","Raiffeisen Befektetési Alapkezelõ Zrt."
"Letétkezelõ:","Raiffeisen Bank Zrt."
"1 éves szórás:","8,1%"
"5 éves szórás:","16,08%"
"Dátum","Árfolyam","NEÉ","Kifizetett hozam","Napi befjegy. forgalom","Napi befjegy. forgalom változás(%)","3 hónapos hozam","6 hónapos hozam","1 éves hozam","3 éves hozam","5 éves hozam","10 éves hozam"
"2024/08/16","4,526653","5924529834","","-38100636,2","-0,64%","1,75%","10,39%","25,34%","13,9%","12,69%","8,78%"
"2024/08/15","4,513162","5944859758","","-1238539,43","-0,02%","1,61%","10,19%","25,64%","13,89%","12,63%","8,75%"
"2024/08/14","4,493896","5920715311","","32167191,93","0,55%","1,47%","10,52%","24,71%","13,72%","12,11%","8,78%"
"2024/08/13","4,502736","5900131557","","5532959,74","0,1%","2,06%","9,99%","24,07%","13,8%","12,28%","8,96%"
"2024/08/12","4,448275","5823302893","","-165331050,25","-2,75%","0,28%","9%","22,57%","13,3%","11,97%","8,77%"
"2024/08/09","4,458798","6002800872","","11169330,23","0,19%","0,86%","9,46%","23,57%","13,81%","11,91%","8,85%"
"2024/08/08","4,460171","5993476548","","31109297,14","0,53%","1,13%","9,35%","21,75%","13,9%","12,03%","8,85%"
"2024/08/07","4,411099","5896767684","","-11715384,54","-0,2%","0,31%","8,23%","20,04%","13,48%","11,66%","8,63%"
"2024/08/06","4,414779","5913412275","","15897938,28","0,26%","1,63%","8,67%","20,73%","13,51%","11,6%","8,62%"
"2024/08/05","4,540706","6065734827","","6551066,4","0,11%","4,39%","11,61%","24,17%","14,52%","11,85%","8,96%"
"2024/08/02","4,588938","6123545239","","9057894,04","0,15%","5,35%","13,26%","24,44%","15,2%","11,94%","9,2%"
"2024/08/01","4,63647","6177820912","","3779067,7","0,06%","5,71%","15,44%","26,97%","15,57%","11,86%","9,31%"
"2024/07/31","4,58778","6109204997","","30508020,49","0,5%","4,6%","14,66%","26,5%","15,16%","11,69%","9,08%"
"2024/07/30","4,583564","6073110879","","61528162,07","1,03%","4,5%","15,37%","27,85%","15,13%","11,6%","9,03%"
"2024/07/29","4,57463","5999865311","","31442541,79","0,53%","4,86%","15,62%","27,6%","15,41%","11,47%","9,02%"
"2024/07/26","4,577003","5971518772","","89509192,88","1,51%","5,58%","15,9%","28,12%","15,47%","11,45%","9,01%"
"2024/07/25","4,599082","5910383799","","-31556,88","-0%","5,65%","16,44%","29,27%","15,66%","11,48%","9,06%"
"2024/07/24","4,598279","5909383397","","-10656907,89","-0,18%","5,47%","17,3%","28,99%","15,65%","11,41%","9,08%"
"2024/07/23","4,612209","5937974441","","35195655,95","0,6%","5,89%","17,24%","29,74%","15,77%","11,51%","9,03%"
"2024/07/22","4,614834","5906138302","","68924386,81","1,18%","6,78%","17,45%","29,81%","15,72%","11,46%","9,11%"
"2024/07/19","4,622682","5847140698","","17441589,87","0,3%","7,1%","18,97%","31,87%","15,51%","11,66%","9,02%"
"2024/07/18","4,597015","5797330261","","50163163,65","0,87%","6,91%","18,94%","32,4%","15,36%","11,61%","8,96%"
"2024/07/17","4,625997","5783400261","","16475350,19","0,28%","8,18%","18,55%","33,18%","15,6%","11,77%","9,01%"
"2024/07/16","4,678227","5832036602","","33058748,28","0,57%","7,78%","19,37%","34,76%","16,03%","12,01%","9,16%"
"2024/07/15","4,671714","5790904551","","135043111,76","2,39%","7,9%","18,72%","34,57%","16,31%","12,05%","9,15%"
"2024/07/12","4,659344","5640885564","","-1480423,88","-0,03%","7,45%","18,55%","35,6%","16,47%","12,05%","9,28%"
"2024/07/11","4,625421","5601285960","","49469043,61","0,89%","5,9%","17,56%","34,58%","16,26%","11,96%","9,2%"
"2024/07/10","4,650604","5582043658","","75230688,51","1,37%","7,48%","18,21%","34,63%","16,47%","12,09%","9,26%"
"2024/07/09","4,630711","5483257528","","18381789,52","0,34%","6,42%","18,51%","36,13%","16,31%","11,88%","9,15%"
"2024/07/08","4,612374","5443235557","","55529296,49","1,03%","6,71%","18,29%","35,6%","15,9%","11,76%","8,97%"
"2024/07/05","4,633405","5412272536","","13565613,26","0,25%","7,05%","18,71%","36,46%","16,56%","11,89%","8,84%"
"2024/07/04","4,619379","5382364241","","17228914,94","0,32%","6,89%","18,53%","35,9%","16,36%","11,88%","8,81%"
"2024/07/03","4,601469","5344333921","","16164918,89","0,3%","6,41%","17,06%","37,03%","16,21%","11,91%","8,77%"
"2024/07/02","4,611696","5340011130","","10354841,85","0,19%","7,06%","16,76%","37,41%","16,3%","12,01%","8,78%"
"2024/07/01","4,625132","5345184038","","8942553,81","0,17%","8,47%","17,27%","37,81%","16,74%","12,08%","8,79%"
"2024/06/28","4,607833","5316282780","","36850415,7","0,7%","8,07%","16,55%","38,88%","15,87%","12,01%","8,83%"
"2024/06/27","4,611841","5284024537","","72831021,36","1,4%","8,16%","17,13%","38,03%","16,26%","12,21%","8,83%"
"2024/06/26","4,606475","5205130153","","64666583,14","1,26%","8,63%","16,96%","38,28%","16,22%","12,21%","8,77%"
"2024/06/25","4,583716","5115066317","","-12951141,57","-0,25%","7,57%","16,38%","36,58%","16,02%","11,87%","8,64%"
"2024/06/24","4,559531","5100960568","","14647344,1","0,29%","7,08%","15,77%","35,86%","16,15%","11,85%","8,53%"
"2024/06/21","4,564257","5091585239","","9612204,18","0,19%","8,35%","15,08%","34,99%","15,86%","11,81%","8,48%"
"2024/06/20","4,532569","5046690718","","57759622,52","1,16%","7,71%","14,78%","33,59%","15,47%","11,7%","8,4%"
"2024/06/19","4,514626","4969181503","","6763665,41","0,14%","7,4%","14,47%","32,67%","15,32%","11,71%","8,35%"
"2024/06/18","4,501906","4948436180","","36588530,66","0,75%","6,51%","15,24%","33,19%","15,21%","11,84%","8,34%"
"2024/06/17","4,472039","4879260973","","21612484,07","0,44%","5,2%","14,74%","32,31%","15,16%","11,67%","8,29%"
"2024/06/14","4,474081","4859866564","","41958490,52","0,87%","5,25%","15,44%","35,36%","15,35%","11,65%","8,26%"
"2024/06/13","4,493846","4839191987","","5472224,81","0,11%","5,81%","15,79%","35,22%","15,58%","11,77%","8,3%"
"2024/06/12","4,456623","4793681552","","12947403,79","0,27%","6,18%","14,96%","34,16%","15,26%","11,49%","8,22%"
"2024/06/11","4,477344","4802962098","","30538045,69","0,64%","7,01%","15,15%","35,21%","15,44%","11,71%","8,27%"
"2024/06/10","4,466403","4760761984","","13695390,5","0,29%","6,95%","15,94%","34,88%","15,36%","11,82%","8,31%"
"2024/06/07","4,490879","4773080637","","18673437,26","0,4%","7,35%","16,13%","35,94%","15,38%","11,94%","8,39%"
"2024/06/06","4,441849","4702500082","","34484809,02","0,74%","6,07%","15,4%","35,4%","15,04%","11,79%","8,27%"
"2024/06/05","4,427462","4652895728","","10875824,58","0,23%","5,65%","15,5%","34,76%","14,92%","11,72%","8,24%"
"2024/06/04","4,472586","4689330644","","89923902,3","1,97%","6,53%","17,09%","39,12%","15,3%","11,86%","8,4%"
"2024/06/03","4,449871","4576047655","","-8291427,25","-0,18%","6,36%","18,11%","38,41%","15,26%","11,83%","8,34%"
"2024/05/31","4,418092","4551599771","","11260068,59","0,25%","5,43%","17,45%","37,02%","15,27%","11,74%","8,26%"
"2024/05/30","4,412848","4534950602","","175351153,8","3,99%","5,3%","17,31%","35,29%","15,45%","11,83%","8,25%"
"2024/05/29","4,44619","4392539120","","6863154,48","0,16%","6,1%","17,69%","37%","15,74%","12,07%","8,36%"
"2024/05/28","4,46098","4400264669","","-39113613,16","-0,88%","6,27%","19,13%","37,45%","15,87%","12,33%","8,4%"
"2024/05/27","4,452643","4431081653","","6198633,68","0,14%","5,56%","18,54%","37,2%","15,85%","12,32%","8,41%"
"2024/05/24","4,467037","4439187280","","47957181,66","1,09%","6,69%","18,94%","35,39%","16,29%","12,5%","8,49%"
"2024/05/23","4,472074","4396181619","","12898694,28","0,29%","6,81%","18,51%","36,14%","16,34%","12,33%","8,5%"
"2024/05/22","4,47966","4390718308","","-2282847,91","-0,05%","7,65%","18,9%","36,46%","16,4%","12,48%","8,62%"
"2024/05/21","4,485988","4399206741","","87639683,79","2,04%","7,83%","19,23%","39,21%","16,46%","12,56%","8,65%"
"2024/05/17","4,462444","4288938478","","7456638,61","0,17%","8,82%","19,68%","38,69%","16,4%","12,43%","8,81%"
"2024/05/16","4,44873","4268323973","","36911801,94","0,87%","8,49%","19,14%","38,65%","16,51%","12,47%","8,78%"
"2024/05/15","4,441611","4224640930","","54093815,59","1,3%","8,44%","19%","37,79%","16,44%","12,55%","8,66%"
"2024/05/14","4,428578","4158309496","","14317746,48","0,35%","8,91%","21,29%","37,39%","16,33%","12,4%","8,66%"
"2024/05/13","4,411834","4128323741","","9951349,41","0,24%","7,77%","20,76%","36,87%","16,21%","12,11%","8,58%"
"2024/05/10","4,435953","4140887070","","35829460,55","0,88%","8,9%","20,56%","37,43%","16,71%","12,21%","8,67%"
"2024/05/09","4,420928","4091153384","","9228890,43","0,23%","8,53%","21,08%","36,61%","17,05%","11,88%","8,62%"
"2024/05/08","4,410423","4072225033","","20070806,14","0,5%","8,13%","20,07%","36,93%","16,96%","11,79%","8,6%"
"2024/05/07","4,397611","4040382975","","8076914,65","0,2%","7,9%","18,98%","37,5%","16,85%","11,49%","8,58%"
"2024/05/06","4,343927","3983081534","","2844303,63","0,07%","6,93%","17,42%","35,82%","16,22%","10,99%","8,48%"
"2024/05/03","4,349851","3985665251","","11504031,29","0,29%","7,36%","18,43%","36,04%","16,67%","10,9%","8,32%"
"2024/05/02","4,355827","3979621082","","46778086,08","1,18%","7,51%","19,07%","36,12%","16,44%","11,02%","8,33%"
"2024/04/30","4,386043","3960124792","","39810782,95","1,02%","10,4%","21,02%","35,94%","16,71%","11,08%","8,41%"
"2024/04/29","4,362622","3899379952","","3680333,67","0,1%","10,26%","20,13%","35,22%","16,57%","10,85%","8,45%"
"2024/04/26","4,334917","3870959827","","16935038,09","0,44%","9,77%","19,36%","35,31%","16,68%","10,79%","8,29%"
"2024/04/25","4,35314","3870226228","","16922964,36","0,44%","10,21%","21,73%","35,3%","16,81%","10,83%","8,34%"
"2024/04/24","4,359961","3859341062","","23833739,95","0,62%","11,22%","22,11%","35,62%","16,87%","10,87%","8,34%"
"2024/04/23","4,355696","3831755353","","2051430,83","0,05%","10,72%","21,04%","35,31%","16,83%","10,94%","8,31%"
"2024/04/22","4,321732","3799841401","","-1716893,84","-0,05%","9,99%","20,09%","34,26%","16,78%","10,76%","8,31%"
"2024/04/19","4,316104","3796607694","","11885763,71","0,32%","11,08%","18,88%","35,95%","16,39%","10,73%","8,28%"
"2024/04/18","4,299859","3770476952","","123692059,25","3,41%","11,25%","17,37%","35,98%","16,55%","10,65%","8,24%"
"2024/04/17","4,276242","3626754906","","6130300,67","0,17%","9,58%","17,67%","35,55%","16,34%","10,54%","8,3%"
"2024/04/16","4,340619","3675131565","","16822723,08","0,46%","10,76%","22,55%","38,22%","16,92%","10,87%","8,49%"
"2024/04/15","4,329514","3648949458","","12078326,86","0,33%","10,02%","22,34%","37,87%","16,9%","10,7%","8,32%"
"2024/04/12","4,336216","3642500934","","-357889,37","-0,01%","10,33%","22%","38,77%","16,96%","10,79%","8,26%"
"2024/04/11","4,3676","3669224549","","53306159,83","1,49%","11%","23,58%","41,21%","17,15%","10,95%","8,34%"
"2024/04/10","4,327012","3582315748","","9383422,31","0,26%","9,99%","24,45%","40,33%","16,78%","10,89%","8,27%"
"2024/04/09","4,351313","3592998327","","37751170,75","1,07%","11,36%","26,14%","41,12%","17%","11,07%","8,35%"
"2024/04/08","4,322207","3531466053","","2007723,38","0,06%","10,85%","25,16%","40,17%","16,54%","11,01%","8,23%"
"2024/04/05","4,328316","3534446860","","407874,43","0,01%","10,89%","24,86%","40,43%","16,96%","10,95%","8,2%"
"2024/04/04","4,3217","3528637069","","34470202,66","0,99%","10,89%","24,52%","39,69%","16,9%","10,84%","8,18%"
"2024/04/03","4,324395","3496345819","","46282790,84","1,35%","10,01%","24,25%","40,75%","16,93%","10,91%","8,2%"
"2024/04/02","4,307769","3436798572","","14258014,87","0,42%","9,07%","22,13%","40,91%","16,78%","11%","8,25%"
"2024/03/28","4,263915","3387698370","","3759418,58","0,11%","7,85%","22,22%","41,16%","16,91%","11%","8,3%"
"2024/03/27","4,263781","3383832606","","65058608,14","1,97%","8,29%","21,53%","41,41%","16,91%","11,17%","8,29%"
"2024/03/26","4,240611","3300739302","","18038087,12","0,55%","7,67%","20,6%","38,74%","16,69%","11,09%","8,34%"
"2024/03/25","4,261222","3298656405","","12708554,37","0,39%","8,19%","21,47%","39,41%","16,53%","11,13%","8,47%"
"2024/03/22","4,258156","3283583572","","43217595,51","1,35%","8,12%","21,88%","37,45%","16,09%","11,03%","8,44%"
"2024/03/21","4,212425","3205565660","","21183116,69","0,67%","6,21%","19,96%","35,96%","15,33%","10,93%","8,32%"
"2024/03/20","4,208114","3181123643","","35365273,2","1,13%","6,56%","20,65%","37,24%","15,29%","10,88%","8,34%"
"2024/03/19","4,203456","3142276301","","12806501,27","0,41%","6,58%","20,35%","36,14%","15,25%","10,86%","8,31%"
"2024/03/18","4,226808","3146855346","","27727653,96","0,88%","8,2%","20,1%","36,9%","15,81%","11,2%","8,4%"
"2024/03/14","4,250956","3136947450","","25759390,27","0,83%","9,69%","21,91%","37,34%","15,78%","11,4%","8,68%"
"2024/03/13","4,247199","3108438388","","29756467,64","0,98%","9,44%","22,01%","34,96%","15,74%","11,35%","8,53%"
"2024/03/12","4,197099","3042365759","","33244641,35","1,11%","8,26%","20,83%","32,96%","15,28%","11,08%","8,29%"
"2024/03/11","4,183943","2999688889","","13713943,32","0,46%","7,6%","20,42%","32,55%","15,14%","11,11%","8,22%"
"2024/03/08","4,17597","2980284816","","39673125,62","1,35%","8,4%","19,14%","31,95%","15,72%","10,97%","7,98%"
"2024/03/07","4,183239","2945730335","","34484844,33","1,18%","8,17%","18,61%","30,62%","16%","10,81%","7,99%"
"2024/03/06","4,187521","2914225467","","32514937,86","1,13%","8,79%","18,67%","31,47%","16,04%","10,9%","8,03%"
"2024/03/05","4,190877","2884020015","","47379350,58","1,67%","9,32%","18,59%","33,6%","16,07%","10,9%","7,98%"
"2024/03/04","4,198578","2841853170","","23045141,76","0,82%","9,92%","17,98%","33,84%","16,07%","11,07%","8,18%"
"2024/03/01","4,183825","2808903276","","66998888,47","2,44%","11,05%","18,74%","31,3%","16,47%","10,96%","7,9%"
"2024/02/29","4,190723","2746425049","","33146861,3","1,22%","10,93%","17,81%","32,81%","16,11%","11,02%","7,91%"
"2024/02/28","4,197648","2717761770","","15414065,51","0,57%","12,1%","18,95%","33,03%","16,17%","11,05%","7,93%"
"2024/02/27","4,218204","2715581177","","4651616,28","0,17%","12,3%","19,15%","34,11%","16,36%","10,94%","7,92%"
"2024/02/26","4,216535","2709856938","","20755706,06","0,78%","12,27%","19,1%","33,61%","16,35%","10,87%","7,85%"
"2024/02/23","4,187062","2670304784","","7334892,54","0,28%","10,96%","18,5%","33,38%","16,29%","10,88%","7,7%"
"2024/02/22","4,161144","2646486053","","10856796,75","0,41%","10,44%","18,05%","31,31%","15,76%","10,74%","7,63%"
"2024/02/21","4,16005","2634936327","","-7677201,13","-0,29%","10,57%","18,22%","30,93%","15,77%","10,66%","7,63%"
"2024/02/20","4,140325","2630083498","","16713340,4","0,64%","10,8%","15,98%","29,33%","15,58%","10,71%","7,52%"
"2024/02/19","4,128384","2605833007","","13226086,61","0,51%","10,72%","15,64%","29,08%","15,47%","10,61%","7,59%"
"2024/02/16","4,100621","2575171879","","10482758,43","0,41%","9,82%","13,54%","28,69%","15,12%","10,65%","7,55%"
"2024/02/15","4,095984","2561788959","","12102460,98","0,48%","9,74%","14,02%","28,45%","15,52%","10,62%","7,54%"
"2024/02/14","4,06614","2531109071","","40354672,65","1,61%","11,36%","12,84%","26,18%","15,35%","10,31%","7,46%"
"2024/02/13","4,093929","2507776826","","15063274,29","0,61%","12,06%","12,8%","27,27%","15,61%","10,36%","7,6%"
"2024/02/12","4,080922","2484793843","","-665224,82","-0,03%","10,91%","12,44%","26,38%","15,49%","10,46%","7,58%"
"2024/02/09","4,073365","2480856526","","1352491,22","0,05%","11,56%","12,89%","25,53%","15,07%","10,15%","7,67%"
"2024/02/08","4,078785","2482803251","","-6658933,65","-0,27%","11,04%","11,34%","25,91%","15,33%","10,18%","7,69%"
"2024/02/07","4,075647","2487546925","","-1761009,74","-0,07%","10,27%","10,91%","26,97%","15,68%","10,01%","7,68%"
"2024/02/06","4,062544","2481304935","","4348301,45","0,18%","9,82%","11,09%","26,2%","15,56%","10,02%","7,73%"
"2024/02/05","4,068433","2480547191","","-496531,15","-0,02%","10,77%","11,26%","25,76%","15,61%","10,17%","7,68%"
"2024/02/02","4,051641","2470803493","","11902604,93","0,49%","10,76%","9,87%","25,83%","15,51%","10,39%","7,57%"
"2024/02/01","4,01644","2437537749","","2281199,84","0,09%","10,15%","9,99%","24,81%","15,41%","10,2%","7,48%"
"2024/01/31","4,00104","2425919188","","1739723,72","0,07%","9,72%","10,32%","23,8%","14,88%","10,17%","7,43%"
"2024/01/30","3,973039","2407214013","","-4768734,58","-0,2%","9,62%","10,82%","22,7%","14,62%","10%","7,51%"
"2024/01/29","3,956687","2402055651","","-44545,08","-0%","8,95%","10,37%","22,24%","14,46%","9,83%","7,4%"
"2024/01/26","3,949161","2397531170","","4983197,97","0,21%","8,74%","10,54%","22,84%","14,72%","9,64%","7,1%"
"2024/01/25","3,949738","2392897540","","4221646,21","0,18%","10,45%","11,02%","20,36%","14,68%","9,64%","7,1%"
"2024/01/24","3,91995","2370661059","","8377476,85","0,35%","9,79%","9,96%","20,28%","14,15%","9,45%","7,02%"
"2024/01/23","3,934142","2370836122","","-1318554,46","-0,06%","9,32%","10,67%","21,6%","14,29%","9,67%","7,02%"
"2024/01/22","3,929214","2369183259","","-1678237,05","-0,07%","9,19%","10,53%","21,67%","14,24%","9,65%","7,06%"
"2024/01/19","3,885723","2344619317","","-256656,68","-0,01%","7,02%","10,85%","19,8%","12,97%","9,19%","7%"
"2024/01/18","3,864915","2332319191","","532887,06","0,02%","5,5%","11,32%","18,67%","13,13%","9,07%","6,94%"
"2024/01/17","3,902225","2354296229","","3494337,22","0,15%","7,38%","12,35%","18,97%","12,91%","9,21%","7,04%"
"2024/01/16","3,919018","2360918432","","10413525,55","0,44%","10,65%","12,89%","20,08%","13,07%","9,56%","7,06%"
"2024/01/15","3,935204","2360212765","","-1130693,47","-0,05%","11,19%","13,36%","19,23%","13,23%","9,81%","7,18%"
"2024/01/12","3,930229","2358358179","","9576375,16","0,41%","10,57%","14,38%","19,66%","13,07%","9,47%","7,39%"
"2024/01/11","3,93465","2351423880","","-982295,89","-0,04%","11,33%","14,48%","20,28%","13,08%","9,49%","7,4%"
"2024/01/10","3,934175","2352122188","","286749,25","0,01%","13,15%","13,89%","20,96%","13,59%","9,42%","7,4%"
"2024/01/09","3,907452","2335860527","","369681,83","0,02%","13,27%","14,87%","22,48%","13,34%","9,35%","7,33%"
"2024/01/08","3,899235","2330579530","","-241574,8","-0,01%","12,92%","14,63%","22,45%","13,26%","9,23%","7,37%"
"2024/01/05","3,903212","2333198411","","21232126,87","0,92%","12,59%","14,96%","22,44%","14,16%","9,78%","7,36%"
"2024/01/04","3,897382","2308513035","","6949376,06","0,3%","12,3%","14,66%","22,17%","14,23%","9,75%","7,35%"
"2024/01/03","3,930792","2321293632","","326349,17","0,01%","12,94%","17,06%","26,13%","14,34%","9,78%","7,44%"
"2024/01/02","3,949599","2332072025","","1107233,99","0,05%","11,98%","17,68%","26,81%","14,52%","10,06%","7,51%"
"2023/12/29","3,944041","2327684584","","2727885,48","0,12%","12,35%","18,26%","26,04%","14,42%","10,15%","7,52%"
"2023/12/28","3,953428","2330490203","","1349997,57","0,06%","13,32%","19,16%","25,1%","15,18%","10,2%","7,54%"
"2023/12/27","3,937476","2319742173","","-247145,21","-0,01%","12,23%","17,84%","24,16%","15,37%","10,18%","7,5%"
"2023/12/22","3,938498","2320591488","","5436894,9","0,23%","12,73%","16,92%","23,47%","16,01%","9,78%","7,5%"
"2023/12/21","3,966001","2331321593","","-1780403,14","-0,08%","12,94%","17,3%","25,44%","15,46%","9,94%","7,58%"
"2023/12/20","3,949047","2323128370","","20114696,91","0,87%","13,22%","16,39%","25,73%","15,13%","9,54%","7,54%"
"2023/12/19","3,943935","2300032446","","5130227,66","0,23%","12,92%","15,9%","25,76%","15,08%","9,13%","7,51%"
"2023/12/18","3,906593","2273173605","","3575122,16","0,16%","11%","15,58%","24,25%","14,71%","8,99%","7,44%"
"2023/12/15","3,897565","2264353520","","569606,61","0,03%","10,93%","16,42%","22,42%","15,33%","8,78%","7,29%"
"2023/12/14","3,875555","2251000064","","8083467,94","0,36%","11,15%","17,25%","20,97%","15,11%","8,66%","7,23%"
"2023/12/13","3,880892","2246005301","","-579973,31","-0,03%","11,49%","16,78%","20,53%","14,59%","8,84%","7,24%"
"2023/12/12","3,876809","2244221692","","-3326523,44","-0,15%","11,61%","16,71%","21,32%","14,55%","9,05%","7,17%"
"2023/12/11","3,888383","2254258147","","-187590,91","-0,01%","11,91%","17,43%","22,5%","14,66%","9,06%","7,26%"
"2023/12/08","3,852347","2233552424","","-916743,71","-0,04%","9,9%","16,7%","21,45%","14,54%","8,53%","7,12%"
"2023/12/07","3,86728","2243130726","","-2774678,14","-0,12%","9,65%","17,07%","20,44%","14,81%","8,61%","7,16%"
"2023/12/06","3,849254","2235436886","","441747,15","0,02%","9,08%","17,34%","21,06%","15,26%","8,12%","7,09%"
"2023/12/05","3,833428","2225806077","","-152331,29","-0,01%","8,48%","16,67%","21,06%","15,1%","8%","6,96%"
"2023/12/04","3,81974","2218010191","","-1081472,22","-0,05%","7,34%","18,81%","19,46%","14,96%","8,02%","6,92%"
"2023/12/01","3,767537","2188764143","","1709541,98","0,08%","6,92%","18,29%","19,09%","14,96%","7,91%","6,7%"
"2023/11/30","3,761637","2183629652","","-77618,74","-0%","5,6%","15,33%","18,95%","14,54%","7,88%","6,68%"
"2023/11/29","3,777748","2193060036","","-5247,57","-0%","6,2%","16,4%","20,1%","14,8%","8,12%","6,73%"
"2023/11/28","3,744483","2173754224","","3117872,6","0,14%","6,11%","15,38%","17,06%","14,46%","8,09%","6,63%"
"2023/11/27","3,756167","2177409440","","6353591,9","0,29%","6,1%","15,74%","17,21%","14,58%","8,28%","6,73%"
"2023/11/24","3,755778","2170831007","","712784,43","0,03%","6,38%","13,83%","20,6%","15,05%","8,28%","6,71%"
"2023/11/23","3,773616","2180425160","","-1077715,36","-0,05%","6,8%","14,87%","20,35%","15,6%","8,39%","6,77%"
"2023/11/22","3,767719","2178093858","","2261766,75","0,1%","6,89%","14,77%","20,36%","15,68%","8,4%","6,75%"
"2023/11/21","3,762317","2172712473","","2418889,42","0,11%","6,92%","16,75%","19,66%","15,62%","8,73%","6,75%"
"2023/11/20","3,736808","2155578710","","1134147,01","0,05%","4,67%","15,96%","18,45%","15,36%","8,32%","6,61%"
"2023/11/17","3,728768","2149809127","","1329700,75","0,06%","4,39%","15,89%","18,64%","15,68%","8,12%","6,71%"
"2023/11/16","3,734057","2151526896","","1241611,04","0,06%","3,39%","16,38%","18,31%","16,77%","8,15%","6,73%"
"2023/11/15","3,732448","2149358730","","-733910,99","-0,03%","3,9%","15,79%","18,37%","16,54%","7,99%","6,72%"
"2023/11/14","3,65133","2103364270","","-2626316,82","-0,12%","1,33%","13,28%","17,74%","15,69%","7,64%","6,56%"
"2023/11/13","3,653471","2107225459","","5595622,85","0,26%","0,67%","13,34%","19,29%","15,71%","7,64%","6,44%"
"2023/11/10","3,679375","2116530904","","3812092,97","0,18%","1,86%","13,99%","20,59%","16,16%","7,64%","6,36%"
"2023/11/09","3,651307","2096602000","","61560,38","0%","1,19%","12,82%","20,52%","17,27%","7,47%","6,28%"
"2023/11/08","3,673231","2109128960","","-5857051,74","-0,28%","0,27%","14,04%","22,38%","17,6%","7,59%","6,34%"
"2023/11/07","3,696192","2128206578","","-299424,66","-0,01%","0,58%","15,57%","24,4%","17,84%","8,01%","6,34%"
"2023/11/06","3,699394","2130349921","","195201,8","0,01%","1,16%","15,67%","25,14%","17,88%","7,97%","6,43%"
"2023/11/03","3,672886","2114891100","","-159115,44","-0,01%","0,73%","14,87%","24,17%","19,01%","8,4%","6,43%"
"2023/11/02","3,658187","2106585721","","-348678,08","-0,02%","-0,8%","14,32%","24,57%","19,47%","8,31%","6,39%"
"2023/10/31","3,646426","2100160646","","-1255139,04","-0,06%","0,54%","13,02%","25,31%","19,17%","8,25%","6,35%"
"2023/10/30","3,62424","2088630112","","978099,96","0,05%","1,09%","12,33%","24,55%","18,93%","8,18%","6,34%"
"2023/10/27","3,631707","2091953189","","383695,99","0,02%","1,14%","13,71%","25,2%","18,04%","8,07%","6,44%"
"2023/10/26","3,631905","2091683525","","-349571,34","-0,02%","1,66%","13,36%","26,15%","17,81%","8,07%","6,44%"
"2023/10/25","3,575989","2059824621","","165593,65","0,01%","0,51%","11,15%","25,05%","17,15%","7,65%","6,27%"
"2023/10/24","3,570441","2056463551","","-246909,29","-0,01%","0,16%","11,06%","24,93%","17,09%","7,3%","6,25%"
"2023/10/20","3,598616","2072940337","","-388604,38","-0,02%","2,48%","12,35%","27,66%","17,12%","7,49%","6,44%"
"2023/10/19","3,630747","2091841095","","942290,98","0,04%","3,58%","14,36%","26,83%","17,46%","7,68%","6,54%"
"2023/10/18","3,663572","2109802284","","1115471,22","0,05%","5,52%","15,86%","28,13%","18,13%","7,79%","6,63%"
"2023/10/17","3,63395","2091636917","","-1612462,77","-0,08%","4,62%","15,19%","27,7%","17,81%","7,57%","6,51%"
"2023/10/16","3,541933","2040245203","","-19019507,38","-0,92%","2,03%","12,79%","23,15%","16,81%","7,25%","6,22%"
"2023/10/13","3,539026","2057574593","","982038,32","0,05%","1,87%","13,02%","23,05%","16,59%","7,35%","6,31%"
"2023/10/12","3,554396","2065524342","","273082,86","0,01%","3,44%","13,75%","24,16%","16,51%","7,44%","6,35%"
